interface_ok,sinr_before_db,sinr_after_db,delta_sinr_db,detected_before,detected_after,peak_index_before,peak_index_after,peak_error_before,peak_error_after,range_error_before_m,range_error_after_m,target_window_peak_change_db,processed_reference_response_vs_clean_db,false_peak_count_before,false_peak_count_after,false_true_peak_ratio_before,false_true_peak_ratio_after,max_false_peak_db_before,max_false_peak_db_after,runtime_ms,memory_usage_bytes,reference_peak_index,cfar_reference_cells_min,cfar_reference_cells_max,target_only_response_change_db,target_only_reference_peak_index,jammer,algorithm,jsr_db,seed,parameter_strength,parameter_regularization
True,33.89482095294602,33.89482095294602,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,-0.12631898329433128,1,1,0.016787881026169942,0.01678788102616992,-35.50008234491857,-35.50008234491858,0.3818339901044965,80000,1500,20,40,-0.011138744501188642,1500,FMZuse,New_FDC,0.0,50,1.0,0.05
True,34.11760497585865,34.11760497585865,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,-0.14552749835364795,0,0,0.0,0.0,-inf,-inf,0.002500019036233425,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Identity,0.0,51,1.0,0.05
True,34.11760497585865,34.11760497585865,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,-0.14552749835364695,0,0,0.0,0.0,-inf,-inf,0.33720798091962934,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Current_FDC,0.0,51,1.0,0.05
True,34.11760497585865,34.11760497585865,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,-0.14552749835364795,0,0,0.0,0.0,-inf,-inf,0.38683402817696333,80000,1500,20,40,-0.011138744501188642,1500,FMZuse,New_FDC,0.0,51,1.0,0.05
True,34.21431176818495,34.21431176818495,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,-0.07346427590456327,1,1,0.024058936637009833,0.024058936637009833,-32.37447143259546,-32.37447143259546,0.002541986759752035,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Identity,0.0,52,1.0,0.05
True,34.21431176818495,34.21431176818495,0.0,True,True,1500,1500,0,0,0.0,0.0,-6.7502922658730125e-15,-0.07346427590456132,1,1,0.024058936637009833,0.024058936637009826,-32.37447143259546,-32.37447143259547,0.3368330071680248,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Current_FDC,0.0,52,1.0,0.05
True,34.21431176818495,34.21431176818495,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,-0.07346427590456327,1,1,0.024058936637009833,0.02405893663700983,-32.37447143259546,-32.37447143259546,0.386208004783839,80000,1500,20,40,-0.011138744501188642,1500,FMZuse,New_FDC,0.0,52,1.0,0.05
True,34.14930149440111,34.14930149440111,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,-0.13533643652348662,3,3,0.09387857955065901,0.09387857955065901,-20.548669804131364,-20.548669804131364,0.0025420449674129486,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Identity,0.0,53,1.0,0.05
True,34.14930149440111,34.14930149440111,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,-0.13533643652348562,3,3,0.09387857955065901,0.09387857955065897,-20.548669804131364,-20.54866980413137,0.3378340043127537,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Current_FDC,0.0,53,1.0,0.05
True,34.14930149440111,34.14930149440111,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,-0.13533643652348662,3,3,0.09387857955065901,0.09387857955065898,-20.548669804131364,-20.54866980413137,0.3862499725073576,80000,1500,20,40,-0.011138744501188642,1500,FMZuse,New_FDC,0.0,53,1.0,0.05
True,34.183822747351556,34.183822747351556,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0.09229067283498416,0,0,0.0,0.0,-inf,-inf,0.002582964953035116,80000,1500,20,40,-8.678947198979587e-15,1500,FMZuse,Identity,0.0,54,1.0,0.05
