interface_ok,sinr_before_db,sinr_after_db,delta_sinr_db,detected_before,detected_after,peak_index_before,peak_index_after,peak_error_before,peak_error_after,range_error_before_m,range_error_after_m,target_window_peak_change_db,processed_reference_response_vs_clean_db,false_peak_count_before,false_peak_count_after,false_true_peak_ratio_before,false_true_peak_ratio_after,max_false_peak_db_before,max_false_peak_db_after,runtime_ms,memory_usage_bytes,reference_peak_index,cfar_reference_cells_min,cfar_reference_cells_max,target_only_response_change_db,target_only_reference_peak_index,jammer,algorithm,jsr_db,seed,parameter_strength,parameter_regularization
True,17.87180337684078,21.69723598578747,3.825432608946688,False,True,1501,1501,1,1,3.0,3.0,-1.3776936737811154,3.911091766780899,1,0,0.01176990977468514,0.0,-38.584537326829796,-inf,0.3793329815380275,80000,1500,20,40,-0.008909900088170455,1500,AMNoiseGaiJam,New_FDC,20.0,52,0.8,0.05
True,16.248518691084108,20.566562055599288,4.31804336451518,False,True,1501,1501,1,1,3.0,3.0,-0.916011652291955,2.695278934552639,2,0,0.011398930376055228,0.0,-38.862717979535496,-inf,0.403582991566509,80000,1500,20,40,-0.008909900088170455,1500,AMNoiseGaiJam,New_FDC,20.0,53,0.8,0.05
True,16.45201927131678,20.56694965819326,4.11493038687648,False,True,1501,1501,1,1,3.0,3.0,-0.944462841000082,2.3598779051475307,0,0,0.0,0.0,-inf,-inf,0.37833303213119507,80000,1500,20,40,-0.008909900088170455,1500,AMNoiseGaiJam,New_FDC,20.0,54,0.8,0.05
True,14.348074290644895,18.665504825051936,4.317430534407041,False,True,1500,1500,0,0,0.0,0.0,-0.7026432801258762,1.348399641124733,0,1,0.0,0.012288688952499542,-inf,-38.20988896727781,0.3718750085681677,80000,1500,20,40,-0.008909900088170455,1500,AMNoiseGaiJam,New_FDC,20.0,55,0.8,0.05
True,15.899769880185005,20.53174293102908,4.631973050844074,False,True,1500,1500,0,0,0.0,0.0,-0.3494098235434919,3.1309207378404413,0,0,0.0,0.0,-inf,-inf,0.3849579952657223,80000,1500,20,40,-0.008909900088170455,1500,AMNoiseGaiJam,New_FDC,20.0,56,0.8,0.05
True,16.149490178091956,20.46368876885181,4.314198590759855,False,True,1500,1500,0,0,0.0,0.0,-0.8791626020982901,2.0721293633146862,0,1,0.0,0.010928922215284733,-inf,-39.22845330086695,0.3783749998547137,80000,1500,20,40,-0.008909900088170455,1500,AMNoiseGaiJam,New_FDC,20.0,57,0.8,0.05
True,16.204060763840392,20.23044456354675,4.026383799706359,False,True,1501,1501,1,1,3.0,3.0,-0.8883716090432199,2.2718042448925537,1,0,0.015097633259983126,0.0,-36.42182256763362,-inf,0.37870899541303515,80000,1500,20,40,-0.008909900088170455,1500,AMNoiseGaiJam,New_FDC,20.0,58,0.8,0.05
True,16.648154349242333,20.32396142426796,3.6758070750256273,False,True,1501,1501,1,1,3.0,3.0,-1.169410874285894,2.9340047908911675,0,0,0.0,0.0,-inf,-inf,0.37829100620001554,80000,1500,20,40,-0.008909900088170455,1500,AMNoiseGaiJam,New_FDC,20.0,59,0.8,0.05
True,15.550034329959425,19.806685398071078,4.256651068111653,False,True,1501,1501,1,1,3.0,3.0,-0.9678025649167489,2.0321988805885938,0,1,0.0,0.017337885927818684,-inf,-35.22007717509224,0.3826249740086496,80000,1500,20,40,-0.008909900088170455,1500,AMNoiseGaiJam,New_FDC,20.0,60,0.8,0.05
True,15.726800523837102,20.118553720508665,4.391753196671562,False,True,1501,1501,1,1,3.0,3.0,-0.9601456352287283,1.608946716756598,1,0,0.016832128333711602,0.0,-35.47721932618023,-inf,0.38016599137336016,80000,1500,20,40,-0.008909900088170455,1500,AMNoiseGaiJam,New_FDC,20.0,61,0.8,0.05
