jammer,jsr_db,seed,target_position,true_target_idx_for_evaluation_only,mode,supplied_target_idx,effective_target_idx,target_idx_error,oracle_input_status,forbidden_keys_present,interface_status,runtime_ms,memory_usage_bytes,equivalent_workspace_bytes,implementation_path,exception_type,exception_message,filter_coefficient_difference_norm,target_only_response_change_db,target_only_response_change_is_finite,target_preservation_status,target_only_reference_peak_index,delta_sinr_db,detected_before,detected_after,peak_error_before,peak_error_after,false_peak_count_before,false_peak_count_after,target_window_peak_change_db,output_is_finite,normalized_output_difference_vs_true
AMNoiseGaiJam,30.0,5006,4500,4500,offset_-1,4499,4499,1,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01812499249354005,400000000,160016,algebraic_equivalent_to_active_core,,,1.7761505289286286,-0.30359237476763723,True,TARGET_PRESERVED,4500,31.33258065471281,False,True,381,1,0,11,-0.4791347083510656,True,0.30427572748506304
AMNoiseGaiJam,30.0,5006,4500,4500,offset_+1,4501,4501,1,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019332976080477238,400000000,160016,algebraic_equivalent_to_active_core,,,1.775868998944868,-0.2949022262322571,True,TARGET_PRESERVED,4500,31.324135946674428,False,True,381,1,0,11,-0.6494670930370874,True,0.30082760187063673
AMNoiseGaiJam,30.0,5006,4500,4500,offset_+2,4502,4502,2,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018874998204410076,400000000,160016,algebraic_equivalent_to_active_core,,,1.6050793564945065,-1.1712302313285752,True,TARGET_ATTENUATED,4500,31.309181042496096,False,True,381,2,0,16,-1.2050919536642637,True,0.5826078823062806
AMNoiseGaiJam,30.0,5006,4500,4500,offset_+4,4504,4504,4,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019250030163675547,400000000,160016,algebraic_equivalent_to_active_core,,,1.7937221277180038,-4.834025852582013,True,TARGET_ATTENUATED,4500,31.12677440018314,False,True,381,4,0,18,-2.7939972701111753,True,1.0535979563196456
AMNoiseGaiJam,30.0,5006,4500,4500,offset_+8,4508,4508,8,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01912500010803342,400000000,160016,algebraic_equivalent_to_active_core,,,1.3581743260785104,-24.70038683675192,True,TARGET_ATTENUATED,4500,30.204124502555263,False,True,381,8,0,12,-2.0131013070790136,True,1.4389331738277809
AMNoiseGaiJam,30.0,5006,4500,4500,offset_+16,4516,4516,16,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019041995983570814,400000000,160016,algebraic_equivalent_to_active_core,,,1.2921742784437518,-28.389621912928863,True,TARGET_ATTENUATED,4500,20.499006215230693,False,False,381,16,0,13,-7.18665244489301,True,1.3551757921994965
AMNoiseGaiJam,30.0,5006,4500,4500,offset_+32,4532,4532,32,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019291997887194157,400000000,160016,algebraic_equivalent_to_active_core,,,1.4096558303359938,-60.61837156184882,True,TARGET_ATTENUATED,4500,0.228322461650194,False,False,381,32,0,15,-19.169880979497215,True,1.3379114732255346
AMNoiseGaiJam,30.0,5006,4500,4500,fixed_0,0,0,4500,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01950003206729889,400000000,160016,algebraic_equivalent_to_active_core,,,1.4142135623730505,-inf,False,TARGET_ERASED,4500,-inf,False,False,381,4500,0,0,-inf,True,0.9999999999999839
AMNoiseGaiJam,30.0,5006,4500,4500,random,1407,1407,3093,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019249971956014633,400000000,160016,algebraic_equivalent_to_active_core,,,1.4142135623730505,-inf,False,TARGET_ERASED,4500,-inf,False,False,381,4500,0,0,-inf,True,0.9999999999999839
AMNoiseGaiJam,30.0,5006,4500,4500,missing,,0,,PASS_MISSING_INDEX,,PASS,0.01933402381837368,400000000,160016,algebraic_equivalent_to_active_core,,,1.4142135623730505,-inf,False,TARGET_ERASED,4500,-inf,False,False,381,4500,0,0,-inf,True,0.9999999999999839
AMNoiseGaiJam,30.0,5007,500,500,true,500,500,0,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.021124957129359245,400000000,160016,algebraic_equivalent_to_active_core,,,0.0,-8.685846209919741e-05,True,TARGET_PRESERVED,500,24.839088478094887,False,True,0,0,87,631,-8.685846209244706e-05,True,0.0
AMNoiseGaiJam,30.0,5007,500,500,offset_-32,468,468,32,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019458006136119366,400000000,160016,algebraic_equivalent_to_active_core,,,0.0,-8.685846209919741e-05,True,TARGET_PRESERVED,500,24.839088478094887,False,True,0,0,87,631,-8.685846209244706e-05,True,0.0
AMNoiseGaiJam,30.0,5007,500,500,offset_-16,484,484,16,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019249971956014633,400000000,160016,algebraic_equivalent_to_active_core,,,0.0,-8.685846209919741e-05,True,TARGET_PRESERVED,500,24.839088478094887,False,True,0,0,87,631,-8.685846209244706e-05,True,0.0
AMNoiseGaiJam,30.0,5007,500,500,offset_-8,492,492,8,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018416962120682,400000000,160016,algebraic_equivalent_to_active_core,,,0.0,-8.685846209919741e-05,True,TARGET_PRESERVED,500,24.839088478094887,False,True,0,0,87,631,-8.685846209244706e-05,True,0.0
AMNoiseGaiJam,30.0,5007,500,500,offset_-4,496,496,4,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019625003915280104,400000000,160016,algebraic_equivalent_to_active_core,,,0.0,-8.685846209919741e-05,True,TARGET_PRESERVED,500,24.839088478094887,False,True,0,0,87,631,-8.685846209244706e-05,True,0.0
AMNoiseGaiJam,30.0,5007,500,500,offset_-2,498,498,2,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01837499439716339,400000000,160016,algebraic_equivalent_to_active_core,,,0.0,-8.685846209919741e-05,True,TARGET_PRESERVED,500,24.839088478094887,False,True,0,0,87,631,-8.685846209244706e-05,True,0.0
AMNoiseGaiJam,30.0,5007,500,500,offset_-1,499,499,1,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018082966562360525,400000000,160016,algebraic_equivalent_to_active_core,,,0.0,-8.685846209919741e-05,True,TARGET_PRESERVED,500,24.839088478094887,False,True,0,0,87,631,-8.685846209244706e-05,True,0.0
AMNoiseGaiJam,30.0,5007,500,500,offset_+1,501,501,1,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01837499439716339,400000000,160016,algebraic_equivalent_to_active_core,,,1.7761505289286286,-0.30359237476763723,True,TARGET_PRESERVED,500,24.841870474283745,False,True,0,1,87,631,-0.2782479968623037,True,0.25665078431855587
AMNoiseGaiJam,30.0,5007,500,500,offset_+2,502,502,2,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018082966562360525,400000000,160016,algebraic_equivalent_to_active_core,,,1.605702257781566,-1.1886192315169701,True,TARGET_ATTENUATED,500,24.837967036330497,False,True,0,2,87,633,-0.8168215443709432,True,0.4944983539064928
AMNoiseGaiJam,30.0,5007,500,500,offset_+4,504,504,4,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018208986148238182,400000000,160016,algebraic_equivalent_to_active_core,,,1.7948367812882602,-4.868838735280628,True,TARGET_ATTENUATED,500,24.68706919351957,False,True,0,4,87,632,-2.5805878559975692,True,0.8816138059774821
AMNoiseGaiJam,30.0,5007,500,500,offset_+8,508,508,8,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01837499439716339,400000000,160016,algebraic_equivalent_to_active_core,,,1.3611162698384056,-24.770152693200416,True,TARGET_ATTENUATED,500,23.784671652056566,False,True,0,8,87,633,-6.482015020442015,True,1.1631869828065826
AMNoiseGaiJam,30.0,5007,500,500,offset_+16,516,516,16,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018207996618002653,400000000,160016,algebraic_equivalent_to_active_core,,,1.2983506328691141,-28.529718531976492,True,TARGET_ATTENUATED,500,13.997336419036122,False,False,0,16,87,617,-13.514037782226186,True,1.1011249999972967
AMNoiseGaiJam,30.0,5007,500,500,offset_+32,532,532,32,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018207996618002653,400000000,160016,algebraic_equivalent_to_active_core,,,1.4209607876364,-60.900861544341645,True,TARGET_ATTENUATED,500,-6.2953498572869275,False,False,0,32,87,633,-25.40232472687356,True,1.0792064683195846
AMNoiseGaiJam,30.0,5007,500,500,fixed_0,0,0,500,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019832979887723923,400000000,160016,algebraic_equivalent_to_active_core,,,0.0,-8.685846209919741e-05,True,TARGET_PRESERVED,500,24.839088478094887,False,True,0,0,87,631,-8.685846209244706e-05,True,0.0
AMNoiseGaiJam,30.0,5007,500,500,random,1940,1940,1440,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01937500201165676,400000000,160016,algebraic_equivalent_to_active_core,,,1.4142135623730505,-inf,False,TARGET_ERASED,500,-315.36403101188205,False,True,0,1440,87,373,-373.61140718175443,True,1.0000108319354581
AMNoiseGaiJam,30.0,5007,500,500,missing,,0,,PASS_MISSING_INDEX,,PASS,0.019250030163675547,400000000,160016,algebraic_equivalent_to_active_core,,,0.0,-8.685846209919741e-05,True,TARGET_PRESERVED,500,24.839088478094887,False,True,0,0,87,631,-8.685846209244706e-05,True,0.0
AMNoiseGaiJam,30.0,5007,1250,1250,true,1250,1250,0,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.02095900708809495,400000000,160016,algebraic_equivalent_to_active_core,,,0.0,-8.685846209919741e-05,True,TARGET_PRESERVED,1250,27.738949710580158,False,True,1,0,0,497,-0.00918770399822134,True,0.0
AMNoiseGaiJam,30.0,5007,1250,1250,offset_-32,1218,1218,32,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019708997569978237,400000000,160016,algebraic_equivalent_to_active_core,,,1.4209607876364,-60.90086154434164,True,TARGET_ATTENUATED,1250,-3.3552226678640498,False,False,1,32,0,498,-22.280136728126582,True,1.1599479956188115
AMNoiseGaiJam,30.0,5007,1250,1250,offset_-16,1234,1234,16,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019291997887194157,400000000,160016,algebraic_equivalent_to_active_core,,,1.2983506328691141,-28.529718531976496,True,TARGET_ATTENUATED,1250,16.92590294331645,False,False,1,16,0,496,-14.551468361576639,True,1.0560834053038752
AMNoiseGaiJam,30.0,5007,1250,1250,offset_-8,1242,1242,8,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01950003206729889,400000000,160016,algebraic_equivalent_to_active_core,,,1.3611162698384056,-24.770152693200416,True,TARGET_ATTENUATED,1250,26.693628564745453,False,True,1,8,0,490,-4.954814153893733,True,1.1914984499725005
AMNoiseGaiJam,30.0,5007,1250,1250,offset_-4,1246,1246,4,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019708997569978237,400000000,160016,algebraic_equivalent_to_active_core,,,1.7948367812882602,-4.868838735280628,True,TARGET_ATTENUATED,1250,27.588380556975693,False,True,1,4,0,502,-1.4834280048908097,True,0.8943818272659695
AMNoiseGaiJam,30.0,5007,1250,1250,offset_-2,1248,1248,2,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018791004549711943,400000000,160016,algebraic_equivalent_to_active_core,,,1.605702257781566,-1.1886192315169712,True,TARGET_ATTENUATED,1250,27.73783915202489,False,True,1,2,0,494,-0.25401757953855925,True,0.49950507418494533
AMNoiseGaiJam,30.0,5007,1250,1250,offset_-1,1249,1249,1,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018417020328342915,400000000,160016,algebraic_equivalent_to_active_core,,,1.7761505289286286,-0.30359237476763723,True,TARGET_PRESERVED,1250,27.741704697997022,False,True,1,1,0,493,-8.685846208955405e-05,True,0.2583336502725055
AMNoiseGaiJam,30.0,5007,1250,1250,offset_+1,1251,1251,1,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018250022549182177,400000000,160016,algebraic_equivalent_to_active_core,,,1.7761505289286286,-0.30359237476763723,True,TARGET_PRESERVED,1250,27.741704697997022,False,True,1,1,0,493,-0.2873488423984323,True,0.25665078431855587
AMNoiseGaiJam,30.0,5007,1250,1250,offset_+2,1252,1252,2,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01808302477002144,400000000,160016,algebraic_equivalent_to_active_core,,,1.605702257781566,-1.1886192315169712,True,TARGET_ATTENUATED,1250,27.73783915202489,False,True,1,2,0,490,-0.8259223899070721,True,0.4944983539064928
AMNoiseGaiJam,30.0,5007,1250,1250,offset_+4,1254,1254,4,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018250022549182177,400000000,160016,algebraic_equivalent_to_active_core,,,1.7948367812882602,-4.868838735280628,True,TARGET_ATTENUATED,1250,27.588380556975693,False,True,1,4,0,497,-2.5896887015337016,True,0.8816138059774821
AMNoiseGaiJam,30.0,5007,1250,1250,offset_+8,1258,1258,8,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01816696021705866,400000000,160016,algebraic_equivalent_to_active_core,,,1.3611162698384056,-24.770152693200416,True,TARGET_ATTENUATED,1250,26.69362856474544,False,True,1,8,0,493,-6.491115865978145,True,1.1631869828065826
AMNoiseGaiJam,30.0,5007,1250,1250,offset_+16,1266,1266,16,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01837499439716339,400000000,160016,algebraic_equivalent_to_active_core,,,1.2983506328691141,-28.529718531976496,True,TARGET_ATTENUATED,1250,16.92590294331645,False,False,1,16,0,485,-13.523138627762316,True,1.1011249999972967
AMNoiseGaiJam,30.0,5007,1250,1250,offset_+32,1282,1282,32,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01879199407994747,400000000,160016,algebraic_equivalent_to_active_core,,,1.4209607876364,-60.90086154434165,True,TARGET_ATTENUATED,1250,-3.3552226678640533,False,False,1,32,0,490,-25.41142557240969,True,1.0792064683195846
AMNoiseGaiJam,30.0,5007,1250,1250,fixed_0,0,0,1250,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01850002445280552,400000000,160016,algebraic_equivalent_to_active_core,,,1.4162946809990096,-100.74809690831707,True,TARGET_ATTENUATED,1250,-32.87152740917453,False,False,1,750,0,628,-63.4904152594771,True,1.011900479952023
AMNoiseGaiJam,30.0,5007,1250,1250,random,661,661,589,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018457998521625996,400000000,160016,algebraic_equivalent_to_active_core,,,1.4125155848207462,-99.24442459430567,True,TARGET_ATTENUATED,1250,-31.277898231437774,False,False,1,589,0,578,-53.51528249605042,True,1.0809098632133656
AMNoiseGaiJam,30.0,5007,1250,1250,missing,,0,,PASS_MISSING_INDEX,,PASS,0.018417020328342915,400000000,160016,algebraic_equivalent_to_active_core,,,1.4162946809990096,-100.74809690831707,True,TARGET_ATTENUATED,1250,-32.87152740917453,False,False,1,750,0,628,-63.4904152594771,True,1.011900479952023
AMNoiseGaiJam,30.0,5007,2500,2500,true,2500,2500,0,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01999997766688466,400000000,160016,algebraic_equivalent_to_active_core,,,0.0,-8.685846209726874e-05,True,TARGET_PRESERVED,2500,27.76754880855156,False,True,1,0,0,273,-0.009187703998222305,True,0.0
AMNoiseGaiJam,30.0,5007,2500,2500,offset_-32,2468,2468,32,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018332968465983868,400000000,160016,algebraic_equivalent_to_active_core,,,1.4209607876364,-60.90086154434164,True,TARGET_ATTENUATED,2500,-3.326623569892652,False,False,1,32,0,279,-22.280136728126582,True,1.1599479956188115
AMNoiseGaiJam,30.0,5007,2500,2500,offset_-16,2484,2484,16,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018207996618002653,400000000,160016,algebraic_equivalent_to_active_core,,,1.2983506328691141,-28.529718531976496,True,TARGET_ATTENUATED,2500,16.95450204128785,False,False,1,16,0,272,-14.551468361576639,True,1.0560834053038752
AMNoiseGaiJam,30.0,5007,2500,2500,offset_-8,2492,2492,8,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.017790996935218573,400000000,160016,algebraic_equivalent_to_active_core,,,1.3611162698384056,-24.770152693200412,True,TARGET_ATTENUATED,2500,26.722227662716854,False,True,1,8,0,274,-4.954814153893732,True,1.1914984499725005
AMNoiseGaiJam,30.0,5007,2500,2500,offset_-4,2496,2496,4,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01812499249354005,400000000,160016,algebraic_equivalent_to_active_core,,,1.7948367812882602,-4.868838735280628,True,TARGET_ATTENUATED,2500,27.616979654947095,False,True,1,4,0,274,-1.483428004890812,True,0.8943818272659695
AMNoiseGaiJam,30.0,5007,2500,2500,offset_-2,2498,2498,2,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.0177919864654541,400000000,160016,algebraic_equivalent_to_active_core,,,1.605702257781566,-1.1886192315169712,True,TARGET_ATTENUATED,2500,27.76643824999629,False,True,1,2,0,267,-0.25401757953856025,True,0.49950507418494533
AMNoiseGaiJam,30.0,5007,2500,2500,offset_-1,2499,2499,1,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.02091703936457634,400000000,160016,algebraic_equivalent_to_active_core,,,1.7761505289286286,-0.30359237476763723,True,TARGET_PRESERVED,2500,27.770303795968424,False,True,1,1,0,276,-8.68584620905184e-05,True,0.2583336502725055
AMNoiseGaiJam,30.0,5007,2500,2500,offset_+1,2501,2501,1,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01795799471437931,400000000,160016,algebraic_equivalent_to_active_core,,,1.7761505289286286,-0.30359237476763723,True,TARGET_PRESERVED,2500,27.770303795968424,False,True,1,1,0,273,-0.2873488423984343,True,0.25665078431855587
AMNoiseGaiJam,30.0,5007,2500,2500,offset_+2,2502,2502,2,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.017874990589916706,400000000,160016,algebraic_equivalent_to_active_core,,,1.605702257781566,-1.1886192315169712,True,TARGET_ATTENUATED,2500,27.76643824999629,False,True,1,2,0,277,-0.8259223899070732,True,0.4944983539064928
AMNoiseGaiJam,30.0,5007,2500,2500,offset_+4,2504,2504,4,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018250022549182177,400000000,160016,algebraic_equivalent_to_active_core,,,1.7948367812882602,-4.868838735280626,True,TARGET_ATTENUATED,2500,27.616979654947095,False,True,1,4,0,278,-2.589688701533699,True,0.8816138059774821
AMNoiseGaiJam,30.0,5007,2500,2500,offset_+8,2508,2508,8,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018082966562360525,400000000,160016,algebraic_equivalent_to_active_core,,,1.3611162698384056,-24.770152693200416,True,TARGET_ATTENUATED,2500,26.722227662716847,False,True,1,8,0,263,-6.491115865978144,True,1.1631869828065826
AMNoiseGaiJam,30.0,5007,2500,2500,offset_+16,2516,2516,16,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01775001874193549,400000000,160016,algebraic_equivalent_to_active_core,,,1.2983506328691141,-28.529718531976492,True,TARGET_ATTENUATED,2500,16.954502041287853,False,False,1,16,0,266,-13.523138627762316,True,1.1011249999972967
AMNoiseGaiJam,30.0,5007,2500,2500,offset_+32,2532,2532,32,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019332976080477238,400000000,160016,algebraic_equivalent_to_active_core,,,1.4209607876364,-60.90086154434165,True,TARGET_ATTENUATED,2500,-3.32662356989265,False,False,1,32,0,269,-25.41142557240969,True,1.0792064683195846
AMNoiseGaiJam,30.0,5007,2500,2500,fixed_0,0,0,2500,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019708008039742708,400000000,160016,algebraic_equivalent_to_active_core,,,1.4142135623730505,-inf,False,TARGET_ERASED,2500,-inf,False,False,1,2500,0,0,-inf,True,0.99999999999999
AMNoiseGaiJam,30.0,5007,2500,2500,random,4257,4257,1757,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01908303238451481,400000000,160016,algebraic_equivalent_to_active_core,,,1.4142135623730505,-inf,False,TARGET_ERASED,2500,-320.64926197778027,False,False,1,1757,0,17,-383.8414209558704,True,1.000006891246103
AMNoiseGaiJam,30.0,5007,2500,2500,missing,,0,,PASS_MISSING_INDEX,,PASS,0.01950003206729889,400000000,160016,algebraic_equivalent_to_active_core,,,1.4142135623730505,-inf,False,TARGET_ERASED,2500,-inf,False,False,1,2500,0,0,-inf,True,0.99999999999999
AMNoiseGaiJam,30.0,5007,3750,3750,true,3750,3750,0,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.020875013433396816,400000000,160016,algebraic_equivalent_to_active_core,,,0.0,-8.685846209919741e-05,True,TARGET_PRESERVED,3750,27.767376430589547,False,True,1,0,1,55,-0.00918770399822134,True,0.0
AMNoiseGaiJam,30.0,5007,3750,3750,offset_-32,3718,3718,32,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019249971956014633,400000000,160016,algebraic_equivalent_to_active_core,,,1.4209607876364,-60.90086154434164,True,TARGET_ATTENUATED,3750,-3.3267959478546665,False,False,1,32,1,56,-22.280136728126582,True,1.1599479956188115
AMNoiseGaiJam,30.0,5007,3750,3750,offset_-16,3734,3734,16,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019417027942836285,400000000,160016,algebraic_equivalent_to_active_core,,,1.2983506328691141,-28.529718531976496,True,TARGET_ATTENUATED,3750,16.954329663325836,False,False,1,16,1,56,-14.551468361576639,True,1.0560834053038752
AMNoiseGaiJam,30.0,5007,3750,3750,offset_-8,3742,3742,8,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019209051970392466,400000000,160016,algebraic_equivalent_to_active_core,,,1.3611162698384056,-24.770152693200416,True,TARGET_ATTENUATED,3750,26.72205528475484,False,True,1,8,1,52,-4.9548141538937305,True,1.1914984499725005
AMNoiseGaiJam,30.0,5007,3750,3750,offset_-4,3746,3746,4,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019332976080477238,400000000,160016,algebraic_equivalent_to_active_core,,,1.7948367812882602,-4.868838735280626,True,TARGET_ATTENUATED,3750,27.61680727698508,False,True,1,4,1,57,-1.4834280048908108,True,0.8943818272659695
AMNoiseGaiJam,30.0,5007,3750,3750,offset_-2,3748,3748,2,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018916965927928686,400000000,160016,algebraic_equivalent_to_active_core,,,1.605702257781566,-1.1886192315169712,True,TARGET_ATTENUATED,3750,27.76626587203428,False,True,1,2,1,59,-0.25401757953855925,True,0.49950507418494533
AMNoiseGaiJam,30.0,5007,3750,3750,offset_-1,3749,3749,1,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018250022549182177,400000000,160016,algebraic_equivalent_to_active_core,,,1.7761505289286286,-0.30359237476763823,True,TARGET_PRESERVED,3750,27.77013141800641,False,True,1,1,1,58,-8.68584620905184e-05,True,0.2583336502725055
AMNoiseGaiJam,30.0,5007,3750,3750,offset_+1,3751,3751,1,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018249964341521263,400000000,160016,algebraic_equivalent_to_active_core,,,1.7761505289286286,-0.30359237476763723,True,TARGET_PRESERVED,3750,27.77013141800641,False,True,1,1,1,57,-0.2873488423984323,True,0.25665078431855587
AMNoiseGaiJam,30.0,5007,3750,3750,offset_+2,3752,3752,2,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018040998838841915,400000000,160016,algebraic_equivalent_to_active_core,,,1.605702257781566,-1.1886192315169712,True,TARGET_ATTENUATED,3750,27.76626587203428,False,True,1,2,1,55,-0.8259223899070721,True,0.4944983539064928
AMNoiseGaiJam,30.0,5007,3750,3750,offset_+4,3754,3754,4,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.0185410026460886,400000000,160016,algebraic_equivalent_to_active_core,,,1.7948367812882602,-4.868838735280628,True,TARGET_ATTENUATED,3750,27.61680727698508,False,True,1,4,1,51,-2.5896887015337016,True,0.8816138059774821
AMNoiseGaiJam,30.0,5007,3750,3750,offset_+8,3758,3758,8,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018000020645558834,400000000,160016,algebraic_equivalent_to_active_core,,,1.3611162698384056,-24.77015269320042,True,TARGET_ATTENUATED,3750,26.722055284754834,False,True,1,8,1,52,-6.491115865978143,True,1.1631869828065826
AMNoiseGaiJam,30.0,5007,3750,3750,offset_+16,3766,3766,16,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018166028894484043,400000000,160016,algebraic_equivalent_to_active_core,,,1.2983506328691141,-28.529718531976492,True,TARGET_ATTENUATED,3750,16.95432966332584,False,False,1,16,1,52,-13.523138627762316,True,1.1011249999972967
AMNoiseGaiJam,30.0,5007,3750,3750,offset_+32,3782,3782,32,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01816597068682313,400000000,160016,algebraic_equivalent_to_active_core,,,1.4209607876364,-60.90086154434165,True,TARGET_ATTENUATED,3750,-3.3267959478546647,False,False,1,32,1,44,-25.411425572409687,True,1.0792064683195846
AMNoiseGaiJam,30.0,5007,3750,3750,fixed_0,0,0,3750,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018291000742465258,400000000,160016,algebraic_equivalent_to_active_core,,,1.4142135623730505,-inf,False,TARGET_ERASED,3750,-inf,False,False,1,3750,1,0,-inf,True,0.99999999999999
AMNoiseGaiJam,30.0,5007,3750,3750,random,3506,3506,244,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018207996618002653,400000000,160016,algebraic_equivalent_to_active_core,,,1.4211297517104768,-75.6121198261389,True,TARGET_ATTENUATED,3750,-23.14108896586547,False,False,1,244,1,98,-42.99213345486427,True,1.1345976320126803
AMNoiseGaiJam,30.0,5007,3750,3750,missing,,0,,PASS_MISSING_INDEX,,PASS,0.018499966245144606,400000000,160016,algebraic_equivalent_to_active_core,,,1.4142135623730505,-inf,False,TARGET_ERASED,3750,-inf,False,False,1,3750,1,0,-inf,True,0.99999999999999
AMNoiseGaiJam,30.0,5007,4500,4500,true,4500,4500,0,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019625003915280104,400000000,160016,algebraic_equivalent_to_active_core,,,0.0,-8.685846209726874e-05,True,TARGET_PRESERVED,4500,27.80959932690574,False,True,1,0,0,21,-0.009187703998222305,True,0.0
AMNoiseGaiJam,30.0,5007,4500,4500,offset_-32,4468,4468,32,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.01941696973517537,400000000,160016,algebraic_equivalent_to_active_core,,,1.4209607876364,-60.90086154434164,True,TARGET_ATTENUATED,4500,-3.3248373734102827,False,False,1,32,0,17,-22.280136728126582,True,1.1599479956188115
AMNoiseGaiJam,30.0,5007,4500,4500,offset_-16,4484,4484,16,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.019208004232496023,400000000,160016,algebraic_equivalent_to_active_core,,,1.2983506328691141,-28.529718531976496,True,TARGET_ATTENUATED,4500,16.967847997473207,False,False,1,16,0,21,-14.55146836157664,True,1.0560834053038752
AMNoiseGaiJam,30.0,5007,4500,4500,offset_-8,4492,4492,8,DIAGNOSTIC_INDEX_INJECTED,target_idx,PASS,0.018916965927928686,400000000,160016,algebraic_equivalent_to_active_core,,,1.3611162698384056,-24.770152693200412,True,TARGET_ATTENUATED,4500,26.755182615944342,False,True,1,8,0,11,-4.954814153893732,True,1.1914984499725005
