jammer,jsr_db,target_position,mode,trials,interface_pass,target_erased_count,delta_sinr_mean_db,delta_sinr_std_db,delta_sinr_ci95_db,target_only_change_mean_db,target_only_change_min_db,detected_after_mean,peak_error_after_mean,false_peak_after_mean,normalized_output_difference_mean,filter_coefficient_difference_mean,runtime_mean_ms,memory_mean_bytes
NoiseConvolutionJamming,10.0,4500,offset_+16,20,20,0,12.688487966459094,1.5820257809892537,0.6933533689360364,-28.389621912928863,-28.389621912928863,0.0,16.0,16.4,1.0412455071496753,1.292174278443752,0.018981099128723145,400000000.0
NoiseConvolutionJamming,10.0,4500,offset_+2,20,20,0,23.498662793725273,1.5820257809899787,0.6933533689363541,-1.1712302313285752,-1.1712302313285752,1.0,2.0,14.45,0.3781341095341791,1.6050793564945063,0.019189651357010007,400000000.0
NoiseConvolutionJamming,10.0,4500,offset_+32,20,20,0,-7.582195787120616,1.5820257809900016,0.6933533689363642,-60.61837156184881,-60.61837156184882,0.0,32.0,16.15,1.0543296296414797,1.4096558303359936,0.01890409621410072,400000000.0
NoiseConvolutionJamming,10.0,4500,offset_+4,20,20,0,23.31625615141225,1.5820257809899658,0.6933533689363485,-4.8340258525820134,-4.834025852582013,1.0,4.0,12.55,0.6972863253784672,1.793722127718004,0.018981093307957053,400000000.0
NoiseConvolutionJamming,10.0,4500,offset_+8,20,20,0,22.39360625378364,1.5820257809898997,0.6933533689363195,-24.700386836751925,-24.70038683675192,1.0,8.0,13.35,1.0360769054242485,1.3581743260785106,0.018966596690006554,400000000.0
NoiseConvolutionJamming,10.0,4500,offset_-1,20,20,0,23.52206240594201,1.5820257809899845,0.6933533689363568,-0.3035923747676373,-0.30359237476763723,1.0,1.0,13.65,0.19599062414776944,1.7761505289286288,0.018875001114793122,400000000.0
NoiseConvolutionJamming,10.0,4500,offset_-16,20,20,0,12.677529080282053,1.5820257809903842,0.6933533689365319,-28.5297185319765,-28.529718531976496,0.0,16.0,18.9,1.0326243821707175,1.298350632869114,0.01914349850267172,400000000.0
NoiseConvolutionJamming,10.0,4500,offset_-2,20,20,0,23.51815896853855,1.5820257809899845,0.6933533689363568,-1.1886192315169701,-1.1886192315169701,1.0,2.0,14.5,0.3782660931781169,1.6057022577815663,0.018987501971423626,400000000.0
NoiseConvolutionJamming,10.0,4500,offset_-32,20,20,0,-7.615156290599702,1.5820257809899987,0.6933533689363629,-60.90086154434166,-60.90086154434164,0.0,32.0,19.6,1.0673233243512832,1.4209607876364,0.019250003970228136,400000000.0
NoiseConvolutionJamming,10.0,4500,offset_-4,20,20,0,23.367261134135354,1.5820257809899807,0.693353368936355,-4.868838735280623,-4.868838735280624,1.0,4.0,13.5,0.6914010772650795,1.7948367812882602,0.018970840028487146,400000000.0
NoiseConvolutionJamming,10.0,4500,offset_-8,20,20,0,22.4648636987546,1.5820257809899498,0.6933533689363416,-24.770152693200416,-24.770152693200412,1.0,8.0,18.35,1.020433301768381,1.3611162698384054,0.01904374803416431,400000000.0
NoiseConvolutionJamming,10.0,4500,random,20,20,13,-116.17215162088624,145.78001606283874,90.35539006652246,-89.16008305654647,-112.52392943237498,0.2,2625.5,35.65,1.0061185036066922,1.4065982582252399,0.018950103549286723,400000000.0
NoiseConvolutionJamming,10.0,4500,true,20,20,0,23.51928040971631,1.5820257809899831,0.6933533689363561,-8.685846209726872e-05,-8.685846209726874e-05,1.0,0.0,14.4,0.0,0.0,0.02057295641861856,400000000.0
NoiseConvolutionJamming,10.0,500,fixed_0,20,20,0,20.320005685629358,1.3824018749070646,0.6058643346450099,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,624.6,0.0,0.0,0.018927195924334228,400000000.0
NoiseConvolutionJamming,10.0,500,missing,20,20,0,20.320005685629358,1.3824018749070646,0.6058643346450099,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,624.6,0.0,0.0,0.01889159029815346,400000000.0
NoiseConvolutionJamming,10.0,500,offset_+1,20,20,0,20.322787681818202,1.3824018749070612,0.6058643346450086,-0.3035923747676373,-0.30359237476763723,1.0,1.0,625.9,0.1965576241917606,1.7761505289286288,0.018947955686599016,400000000.0
NoiseConvolutionJamming,10.0,500,offset_+16,20,20,0,9.47825362656972,1.3824018749067224,0.60586433464486,-28.529718531976492,-28.529718531976492,0.0,16.0,623.6,1.0406506951427015,1.298350632869114,0.019018747843801975,400000000.0
NoiseConvolutionJamming,10.0,500,offset_+2,20,20,0,20.31888424386494,1.382401874907056,0.6058643346450061,-1.1886192315169701,-1.1886192315169701,1.0,2.0,623.05,0.38039065884483264,1.6057022577815663,0.018899899441748857,400000000.0
NoiseConvolutionJamming,10.0,500,offset_+32,20,20,0,-10.814432649752462,1.3824018749070714,0.605864334645013,-60.90086154434166,-60.900861544341645,0.0,32.0,621.6,1.0526554380284714,1.4209607876364,0.019133251043967903,400000000.0
NoiseConvolutionJamming,10.0,500,offset_+4,20,20,0,20.167986401053945,1.3824018749070353,0.6058643346449971,-4.868838735280629,-4.868838735280628,1.0,4.0,623.35,0.6987801551759582,1.7948367812882602,0.019022903870791197,400000000.0
NoiseConvolutionJamming,10.0,500,offset_+8,20,20,0,19.265588859590203,1.382401874906853,0.6058643346449172,-24.77015269320042,-24.770152693200416,1.0,8.0,626.55,1.0358024836851267,1.3611162698384054,0.018952001119032502,400000000.0
NoiseConvolutionJamming,10.0,500,offset_-1,20,20,0,20.320005685629358,1.3824018749070646,0.6058643346450099,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,624.6,0.0,0.0,0.018874960369430482,400000000.0
NoiseConvolutionJamming,10.0,500,offset_-16,20,20,0,20.320005685629358,1.3824018749070646,0.6058643346450099,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,624.6,0.0,0.0,0.01915634493343532,400000000.0
NoiseConvolutionJamming,10.0,500,offset_-2,20,20,0,20.320005685629358,1.3824018749070646,0.6058643346450099,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,624.6,0.0,0.0,0.018924896721728146,400000000.0
NoiseConvolutionJamming,10.0,500,offset_-32,20,20,0,20.320005685629358,1.3824018749070646,0.6058643346450099,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,624.6,0.0,0.0,0.019460602197796106,400000000.0
NoiseConvolutionJamming,10.0,500,offset_-4,20,20,0,20.320005685629358,1.3824018749070646,0.6058643346450099,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,624.6,0.0,0.0,0.018989748787134886,400000000.0
NoiseConvolutionJamming,10.0,500,offset_-8,20,20,0,20.320005685629358,1.3824018749070646,0.6058643346450099,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,624.6,0.0,0.0,0.019000147585757077,400000000.0
NoiseConvolutionJamming,10.0,500,random,20,20,14,-225.81697160356435,144.858743653677,66.92132530176347,-79.32189046112181,-105.61224113726247,0.2,1817.65,253.2,0.953464849959744,1.3346239807235416,0.0190103572094813,400000000.0
NoiseConvolutionJamming,10.0,500,true,20,20,0,20.320005685629358,1.3824018749070646,0.6058643346450099,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,624.6,0.0,0.0,0.020802256767638028,400000000.0
NoiseConvolutionJamming,20.0,1250,fixed_0,20,20,0,-30.32166075880037,2.5725914688856264,1.127487922941802,-100.74809690831708,-100.74809690831707,0.0,750.0,627.25,1.6487097200879641,1.4162946809990093,0.018795800860971212,400000000.0
NoiseConvolutionJamming,20.0,1250,missing,20,20,0,-30.32166075880037,2.5725914688856264,1.127487922941802,-100.74809690831708,-100.74809690831707,0.0,750.0,627.25,1.6487097200879641,1.4162946809990093,0.018466654000803828,400000000.0
NoiseConvolutionJamming,20.0,1250,offset_+1,20,20,0,30.291571348371065,2.572591468885461,1.1274879229417294,-0.3035923747676373,-0.30359237476763723,1.0,1.0,491.4,0.31537001060092057,1.7761505289286288,0.01853753929026425,400000000.0
NoiseConvolutionJamming,20.0,1250,offset_+16,20,20,0,19.47576959369058,2.5725914688856086,1.127487922941794,-28.5297185319765,-28.529718531976496,0.0,16.0,490.05,1.5243527670144155,1.298350632869114,0.018722951062954962,400000000.0
NoiseConvolutionJamming,20.0,1250,offset_+2,20,20,0,30.287705802398847,2.5725914688853004,1.127487922941659,-1.188619231516971,-1.1886192315169712,1.0,2.0,490.25,0.6224595243334422,1.6057022577815663,0.01859588664956391,400000000.0
NoiseConvolutionJamming,20.0,1250,offset_+32,20,20,0,-0.8053560174898944,2.572591468885625,1.1274879229418013,-60.90086154434167,-60.90086154434165,0.0,32.0,487.45,1.7057766208472418,1.4209607876364,0.018950056983157992,400000000.0
NoiseConvolutionJamming,20.0,1250,offset_+4,20,20,0,30.138247207349725,2.5725914688854883,1.1274879229417414,-4.868838735280629,-4.868838735280628,1.0,4.0,493.1,1.1724183798787684,1.7948367812882602,0.018710296717472374,400000000.0
NoiseConvolutionJamming,20.0,1250,offset_+8,20,20,0,29.243495215119488,2.5725914688856766,1.1274879229418238,-24.77015269320042,-24.770152693200416,1.0,8.0,488.6,1.7577718043733241,1.3611162698384054,0.018775148782879114,400000000.0
NoiseConvolutionJamming,20.0,1250,offset_-1,20,20,0,30.2915713483706,2.5725914688850717,1.1274879229415589,-0.3035923747676373,-0.30359237476763723,1.0,1.0,494.95,0.304367550568169,1.7761505289286288,0.018535254639573395,400000000.0
NoiseConvolutionJamming,20.0,1250,offset_-16,20,20,0,19.47576959369055,2.5725914688856513,1.1274879229418129,-28.5297185319765,-28.529718531976496,0.0,16.0,497.1,1.6879234472571543,1.298350632869114,0.018635502783581614,400000000.0
NoiseConvolutionJamming,20.0,1250,offset_-2,20,20,0,30.287705802398865,2.5725914688855287,1.1274879229417591,-1.188619231516971,-1.1886192315169712,1.0,2.0,492.4,0.5810560727550842,1.6057022577815663,0.018566736252978444,400000000.0
NoiseConvolutionJamming,20.0,1250,offset_-32,20,20,0,-0.8053560174898919,2.5725914688856237,1.1274879229418007,-60.90086154434166,-60.90086154434164,0.0,32.0,498.55,1.773048932237358,1.4209607876364,0.019164694822393358,400000000.0
NoiseConvolutionJamming,20.0,1250,offset_-4,20,20,0,30.138247207348922,2.5725914688847547,1.1274879229414199,-4.868838735280629,-4.868838735280628,1.0,4.0,493.7,1.0246309617137028,1.7948367812882602,0.018816551892086864,400000000.0
NoiseConvolutionJamming,20.0,1250,offset_-8,20,20,0,29.24349521511935,2.5725914688854803,1.1274879229417378,-24.77015269320042,-24.770152693200416,1.0,8.0,491.95,1.3716996851502437,1.3611162698384054,0.018887495389208198,400000000.0
NoiseConvolutionJamming,20.0,1250,random,20,20,11,-185.49415864627443,145.228444181231,63.64917199733019,-104.1076089918767,-126.6771315657612,0.1,1397.65,277.3,1.0213352892001777,1.407624122522626,0.018602143973112106,400000000.0
NoiseConvolutionJamming,20.0,1250,true,20,20,0,30.288816360954115,2.5725914688854323,1.1274879229417167,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,492.6,0.0,0.0,0.020354107255116105,400000000.0
NoiseConvolutionJamming,20.0,2500,fixed_0,20,20,20,nan,0.0,0.0,nan,nan,0.0,2500.0,0.0,0.9999999999999526,1.4142135623730503,0.018564602942205966,400000000.0
NoiseConvolutionJamming,20.0,2500,missing,20,20,20,nan,0.0,0.0,nan,nan,0.0,2500.0,0.0,0.9999999999999526,1.4142135623730503,0.018624949734658003,400000000.0
NoiseConvolutionJamming,20.0,2500,offset_+1,20,20,0,30.293192395514176,2.572351912414236,1.127382932689124,-0.3035923747676373,-0.30359237476763723,1.0,1.0,270.7,0.31537001060092057,1.7761505289286288,0.018497949349693954,400000000.0
NoiseConvolutionJamming,20.0,2500,offset_+16,20,20,0,19.477390640833697,2.5723519124143817,1.1273829326891878,-28.529718531976492,-28.529718531976492,0.0,16.0,270.4,1.5243527670144155,1.298350632869114,0.018654053565114737,400000000.0
NoiseConvolutionJamming,20.0,2500,offset_+2,20,20,0,30.289326849541965,2.5723519124140766,1.1273829326890543,-1.188619231516971,-1.1886192315169712,1.0,2.0,273.85,0.6224595243334422,1.6057022577815663,0.018537553842179477,400000000.0
NoiseConvolutionJamming,20.0,2500,offset_+32,20,20,0,-0.8037349703467758,2.572351912414399,1.1273829326891953,-60.90086154434167,-60.90086154434165,0.0,32.0,268.25,1.7057766208472418,1.4209607876364,0.018806345178745687,400000000.0
NoiseConvolutionJamming,20.0,2500,offset_+4,20,20,0,30.139868254492832,2.572351912414263,1.1273829326891358,-4.868838735280628,-4.868838735280626,1.0,4.0,270.4,1.1724183798787684,1.7948367812882602,0.018733442993834615,400000000.0
NoiseConvolutionJamming,20.0,2500,offset_+8,20,20,0,29.245116262262606,2.572351912414451,1.1273829326892182,-24.77015269320042,-24.770152693200416,1.0,8.0,273.3,1.7577718043733241,1.3611162698384054,0.018687313422560692,400000000.0
NoiseConvolutionJamming,20.0,2500,offset_-1,20,20,0,30.29319239551371,2.5723519124138456,1.1273829326889528,-0.3035923747676373,-0.30359237476763723,1.0,1.0,271.4,0.304367550568169,1.7761505289286288,0.01831260451581329,400000000.0
NoiseConvolutionJamming,20.0,2500,offset_-16,20,20,0,19.477390640833672,2.5723519124144243,1.1273829326892066,-28.5297185319765,-28.529718531976496,0.0,16.0,274.9,1.6879234472571543,1.298350632869114,0.0186020479304716,400000000.0
NoiseConvolutionJamming,20.0,2500,offset_-2,20,20,0,30.289326849541993,2.572351912414305,1.127382932689154,-1.188619231516971,-1.1886192315169712,1.0,2.0,273.15,0.5810560727550842,1.6057022577815663,0.018435550737194717,400000000.0
NoiseConvolutionJamming,20.0,2500,offset_-32,20,20,0,-0.8037349703467754,2.572351912414398,1.127382932689195,-60.90086154434166,-60.90086154434164,0.0,32.0,279.05,1.773048932237358,1.4209607876364,0.018845897284336388,400000000.0
NoiseConvolutionJamming,20.0,2500,offset_-4,20,20,0,30.139868254492047,2.572351912413529,1.127382932688814,-4.868838735280629,-4.868838735280628,1.0,4.0,274.4,1.0246309617137028,1.7948367812882602,0.018495810218155384,400000000.0
NoiseConvolutionJamming,20.0,2500,offset_-8,20,20,0,29.245116262262467,2.572351912414254,1.127382932689132,-24.770152693200416,-24.770152693200412,1.0,8.0,273.8,1.3716996851502437,1.3611162698384054,0.018570799147710204,400000000.0
NoiseConvolutionJamming,20.0,2500,random,20,20,14,-206.6049159956024,146.55747988067253,71.81316514152954,-100.81109946924312,-112.95789962239262,0.2,1458.7,177.45,1.0648563381369422,1.4033412024859502,0.01846875238697976,400000000.0
NoiseConvolutionJamming,20.0,2500,true,20,20,0,30.290437408097226,2.5723519124142076,1.1273829326891116,-8.685846209726872e-05,-8.685846209726874e-05,1.0,0.0,271.85,0.0,0.0,0.020181192667223513,400000000.0
NoiseConvolutionJamming,20.0,3750,fixed_0,20,20,20,nan,0.0,0.0,nan,nan,0.0,3750.0,0.0,0.9999999999999526,1.4142135623730503,0.018710352014750242,400000000.0
NoiseConvolutionJamming,20.0,3750,missing,20,20,20,nan,0.0,0.0,nan,nan,0.0,3750.0,0.0,0.9999999999999526,1.4142135623730503,0.01871255226433277,400000000.0
NoiseConvolutionJamming,20.0,3750,offset_+1,20,20,0,30.292640509844073,2.5723646995092584,1.1273885368806102,-0.3035923747676373,-0.30359237476763723,1.0,1.0,53.7,0.31537001060092057,1.7761505289286288,0.018564550555311143,400000000.0
NoiseConvolutionJamming,20.0,3750,offset_+16,20,20,0,19.47683875516359,2.5723646995094054,1.1273885368806746,-28.529718531976492,-28.529718531976492,0.0,16.0,52.1,1.5243527670144155,1.298350632869114,0.018618645844981074,400000000.0
NoiseConvolutionJamming,20.0,3750,offset_+2,20,20,0,30.288774963871862,2.5723646995090976,1.1273885368805396,-1.188619231516971,-1.1886192315169712,1.0,2.0,53.6,0.6224595243334422,1.6057022577815663,0.01856654416769743,400000000.0
NoiseConvolutionJamming,20.0,3750,offset_+32,20,20,0,-0.8042868560168767,2.572364699509423,1.1273885368806824,-60.90086154434167,-60.90086154434165,0.0,32.0,47.1,1.7057766208472418,1.4209607876364,0.01859364565461874,400000000.0
NoiseConvolutionJamming,20.0,3750,offset_+4,20,20,0,30.139316368822733,2.5723646995092864,1.1273885368806222,-4.868838735280629,-4.868838735280628,1.0,4.0,53.55,1.1724183798787684,1.7948367812882602,0.019685455481521785,400000000.0
NoiseConvolutionJamming,20.0,3750,offset_+8,20,20,0,29.2445643765925,2.5723646995094724,1.127388536880704,-24.770152693200423,-24.77015269320042,1.0,8.0,53.5,1.7577718043733241,1.3611162698384054,0.018727057613432407,400000000.0
NoiseConvolutionJamming,20.0,3750,offset_-1,20,20,0,30.292640509843608,2.572364699508867,1.1273885368804386,-0.30359237476763823,-0.30359237476763823,1.0,1.0,54.6,0.304367550568169,1.7761505289286288,0.01845404622144997,400000000.0
NoiseConvolutionJamming,20.0,3750,offset_-16,20,20,0,19.476838755163573,2.5723646995094485,1.1273885368806935,-28.5297185319765,-28.529718531976496,0.0,16.0,56.55,1.6879234472571543,1.298350632869114,0.018612496205605567,400000000.0
NoiseConvolutionJamming,20.0,3750,offset_-2,20,20,0,30.28877496387189,2.572364699509327,1.1273885368806402,-1.188619231516971,-1.1886192315169712,1.0,2.0,54.5,0.5810560727550842,1.6057022577815663,0.018577047740109265,400000000.0
NoiseConvolutionJamming,20.0,3750,offset_-32,20,20,0,-0.8042868560168758,2.5723646995094214,1.1273885368806815,-60.90086154434166,-60.90086154434164,0.0,32.0,60.15,1.773048932237358,1.4209607876364,0.018868694314733148,400000000.0
NoiseConvolutionJamming,20.0,3750,offset_-4,20,20,0,30.139316368821937,2.5723646995085523,1.1273885368803007,-4.868838735280628,-4.868838735280626,1.0,4.0,54.45,1.0246309617137028,1.7948367812882602,0.018591558909974992,400000000.0
NoiseConvolutionJamming,20.0,3750,offset_-8,20,20,0,29.244564376592365,2.572364699509276,1.127388536880618,-24.77015269320042,-24.770152693200416,1.0,8.0,55.2,1.3716996851502437,1.3611162698384054,0.01849575201049447,400000000.0
NoiseConvolutionJamming,20.0,3750,random,20,20,12,-159.9210675019609,150.1726465066655,75.9978447728913,-89.77558969896556,-137.90359686079853,0.25,1532.0,90.1,1.2116347215544205,1.3905057385755513,0.01910195278469473,400000000.0
NoiseConvolutionJamming,20.0,3750,true,20,20,0,30.28988552242713,2.5723646995092295,1.1273885368805976,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,54.6,0.0,0.0,0.020258358563296497,400000000.0
NoiseConvolutionJamming,20.0,4500,fixed_0,20,20,20,nan,0.0,0.0,nan,nan,0.0,4500.0,0.0,0.9999999999999526,1.4142135623730503,0.01855214941315353,400000000.0
NoiseConvolutionJamming,20.0,4500,missing,20,20,20,nan,0.0,0.0,nan,nan,0.0,4500.0,0.0,0.9999999999999526,1.4142135623730503,0.01889584236778319,400000000.0
NoiseConvolutionJamming,20.0,4500,offset_+1,20,20,0,30.32650389882668,2.5726455589738357,1.1275116289681744,-0.29490222623225715,-0.2949022262322571,1.0,1.0,13.45,0.3136349330054365,1.775868998944868,0.019172948668710887,400000000.0
NoiseConvolutionJamming,20.0,4500,offset_+16,20,20,0,19.501374167383027,2.572645558973984,1.1275116289682394,-28.389621912928863,-28.389621912928863,0.0,16.0,16.85,1.5305814996643272,1.292174278443752,0.018606302910484374,400000000.0
NoiseConvolutionJamming,20.0,4500,offset_+2,20,20,0,30.311548994648273,2.5726455589736736,1.1275116289681033,-1.1712302313285752,-1.1712302313285752,1.0,2.0,13.4,0.6211051231769154,1.6050793564945063,0.01970200682990253,400000000.0
NoiseConvolutionJamming,20.0,4500,offset_+32,20,20,0,-0.7693095861974373,2.572645558974001,1.1275116289682467,-60.61837156184881,-60.61837156184882,0.0,32.0,16.1,1.7227263982679417,1.4096558303359936,0.018395850202068686,400000000.0
NoiseConvolutionJamming,20.0,4500,offset_+4,20,20,0,30.129142352335396,2.5726455589738637,1.1275116289681866,-4.8340258525820134,-4.834025852582013,1.0,4.0,12.4,1.172514092428272,1.793722127718004,0.018560394528321922,400000000.0
NoiseConvolutionJamming,20.0,4500,offset_+8,20,20,0,29.20649245470752,2.5726455589740516,1.127511628968269,-24.700386836751925,-24.70038683675192,1.0,8.0,14.45,1.7618788062488562,1.3581743260785106,0.018422954599373043,400000000.0
NoiseConvolutionJamming,20.0,4500,offset_-1,20,20,0,30.334948606864582,2.57264555897344,1.1275116289680007,-0.3035923747676373,-0.30359237476763723,1.0,1.0,14.75,0.304367550568169,1.7761505289286288,0.018650051788426936,400000000.0
NoiseConvolutionJamming,20.0,4500,offset_-16,20,20,0,19.4904152812069,2.572645558974026,1.1275116289682576,-28.5297185319765,-28.529718531976496,0.0,16.0,20.65,1.6879234472571543,1.298350632869114,0.018797951634041965,400000000.0
NoiseConvolutionJamming,20.0,4500,offset_-2,20,20,0,30.33104516946155,2.5726455589739023,1.1275116289682037,-1.1886192315169701,-1.1886192315169701,1.0,2.0,12.65,0.5810560727550842,1.6057022577815663,0.01860835764091462,400000000.0
NoiseConvolutionJamming,20.0,4500,offset_-32,20,20,0,-0.8022700896765361,2.5726455589739987,1.1275116289682456,-60.90086154434166,-60.90086154434164,0.0,32.0,17.2,1.773048932237358,1.4209607876364,0.01901669893413782,400000000.0
NoiseConvolutionJamming,20.0,4500,offset_-4,20,20,0,30.18014733505762,2.572645558973121,1.1275116289678613,-4.868838735280623,-4.868838735280624,1.0,4.0,13.55,1.0246309617137028,1.7948367812882602,0.019612445612438023,400000000.0
NoiseConvolutionJamming,20.0,4500,offset_-8,20,20,0,29.277749899677822,2.5726455589738544,1.1275116289681826,-24.770152693200416,-24.770152693200412,1.0,8.0,17.05,1.3716996851502437,1.3611162698384054,0.018558348529040813,400000000.0
NoiseConvolutionJamming,20.0,4500,random,20,20,13,-109.37984620926105,145.69920639883622,90.3053037178631,-89.16008305654647,-112.52392943237498,0.2,2625.5,35.6,1.0573223371044396,1.4065982582252399,0.01855636073742062,400000000.0
NoiseConvolutionJamming,20.0,4500,true,20,20,0,30.33216661063929,2.5726455589738033,1.1275116289681602,-8.685846209726872e-05,-8.685846209726874e-05,1.0,0.0,13.15,0.0,0.0,0.02049174509011209,400000000.0
NoiseConvolutionJamming,20.0,500,fixed_0,20,20,0,27.094866339581138,2.6209426909104865,1.1486787803133853,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,624.65,0.0,0.0,0.0188688951311633,400000000.0
NoiseConvolutionJamming,20.0,500,missing,20,20,0,27.094866339581138,2.6209426909104865,1.1486787803133853,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,624.65,0.0,0.0,0.018995851860381663,400000000.0
NoiseConvolutionJamming,20.0,500,offset_+1,20,20,0,27.097648335770067,2.620942690910443,1.1486787803133662,-0.3035923747676373,-0.30359237476763723,1.0,1.0,624.15,0.31537001060092057,1.7761505289286288,0.019083396182395518,400000000.0
NoiseConvolutionJamming,20.0,500,offset_+16,20,20,0,16.25311428052253,2.6209426909105824,1.1486787803134273,-28.529718531976492,-28.529718531976492,0.0,16.0,623.35,1.5243527670144155,1.298350632869114,0.018868703045882285,400000000.0
NoiseConvolutionJamming,20.0,500,offset_+2,20,20,0,27.09374489781674,2.620942690910273,1.1486787803132916,-1.1886192315169701,-1.1886192315169701,1.0,2.0,622.25,0.6224595243334422,1.6057022577815663,0.019016762962564826,400000000.0
NoiseConvolutionJamming,20.0,500,offset_+32,20,20,0,-4.0395719958004825,2.6209426909105864,1.1486787803134288,-60.90086154434166,-60.900861544341645,0.0,32.0,619.9,1.7057766208472418,1.4209607876364,0.019008401432074606,400000000.0
NoiseConvolutionJamming,20.0,500,offset_+4,20,20,0,26.94284705500588,2.620942690910444,1.1486787803133667,-4.868838735280629,-4.868838735280628,1.0,4.0,622.2,1.1724183798787684,1.7948367812882602,0.018835294758901,400000000.0
NoiseConvolutionJamming,20.0,500,offset_+8,20,20,0,26.040449513542892,2.6209426909106197,1.1486787803134437,-24.77015269320042,-24.770152693200416,1.0,8.0,624.9,1.7577718043733241,1.3611162698384054,0.018812500638887286,400000000.0
NoiseConvolutionJamming,20.0,500,offset_-1,20,20,0,27.094866339581138,2.6209426909104865,1.1486787803133853,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,624.65,0.0,0.0,0.018708145944401622,400000000.0
NoiseConvolutionJamming,20.0,500,offset_-16,20,20,0,27.094866339581138,2.6209426909104865,1.1486787803133853,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,624.65,0.0,0.0,0.018735454068519175,400000000.0
NoiseConvolutionJamming,20.0,500,offset_-2,20,20,0,27.094866339581138,2.6209426909104865,1.1486787803133853,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,624.65,0.0,0.0,0.018741656094789505,400000000.0
NoiseConvolutionJamming,20.0,500,offset_-32,20,20,0,27.094866339581138,2.6209426909104865,1.1486787803133853,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,624.65,0.0,0.0,0.018933392129838467,400000000.0
NoiseConvolutionJamming,20.0,500,offset_-4,20,20,0,27.094866339581138,2.6209426909104865,1.1486787803133853,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,624.65,0.0,0.0,0.01882289652712643,400000000.0
NoiseConvolutionJamming,20.0,500,offset_-8,20,20,0,27.094866339581138,2.6209426909104865,1.1486787803133853,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,624.65,0.0,0.0,0.01874799490906298,400000000.0
NoiseConvolutionJamming,20.0,500,random,20,20,14,-219.0009045940921,145.42921273100532,67.18486856974704,-79.32189046112181,-105.61224113726247,0.2,1817.65,253.65,0.9935521356553387,1.3346239807235416,0.018843740690499544,400000000.0
NoiseConvolutionJamming,20.0,500,true,20,20,0,27.094866339581138,2.6209426909104865,1.1486787803133853,-8.685846209919741e-05,-8.685846209919741e-05,1.0,0.0,624.65,0.0,0.0,0.02032705524470657,400000000.0
NoiseConvolutionJamming,30.0,1250,fixed_0,20,20,0,-28.80563406232161,2.7491604577677404,1.204872694266129,-100.74809690831708,-100.74809690831707,0.0,750.0,628.0,2.1088505899510728,1.4162946809990093,0.019302009604871273,400000000.0
NoiseConvolutionJamming,30.0,1250,missing,20,20,0,-28.80563406232161,2.7491604577677404,1.204872694266129,-100.74809690831708,-100.74809690831707,0.0,750.0,628.0,2.1088505899510728,1.4162946809990093,0.01906879188027233,400000000.0
NoiseConvolutionJamming,30.0,1250,offset_+1,20,20,0,31.807598044849918,2.7491604577677244,1.204872694266122,-0.3035923747676373,-0.30359237476763723,1.0,1.0,490.7,0.28439941479916975,1.7761505289286288,0.019020953914150596,400000000.0
NoiseConvolutionJamming,30.0,1250,offset_+16,20,20,0,20.99179629016937,2.7491604577677364,1.2048726942661272,-28.5297185319765,-28.529718531976496,0.0,16.0,487.35,2.0134984357761128,1.298350632869114,0.019077147589996457,400000000.0
NoiseConvolutionJamming,30.0,1250,offset_+2,20,20,0,31.803732498877785,2.749160457767717,1.2048726942661188,-1.188619231516971,-1.1886192315169712,1.0,2.0,492.25,0.5673724503334753,1.6057022577815663,0.019147904822602868,400000000.0
NoiseConvolutionJamming,30.0,1250,offset_+32,20,20,0,0.7106706789888556,2.7491604577677378,1.2048726942661279,-60.90086154434167,-60.90086154434165,0.0,32.0,485.95,1.963988380649236,1.4209607876364,0.018995950813405216,400000000.0
NoiseConvolutionJamming,30.0,1250,offset_+4,20,20,0,31.654273903828578,2.7491604577677062,1.2048726942661139,-4.868838735280629,-4.868838735280628,1.0,4.0,491.1,1.1005894486705805,1.7948367812882602,0.018997752340510488,400000000.0
NoiseConvolutionJamming,30.0,1250,offset_+8,20,20,0,30.75952191159835,2.7491604577677395,1.2048726942661285,-24.77015269320042,-24.770152693200416,1.0,8.0,488.65,1.8058958996645522,1.3611162698384054,0.01910620485432446,400000000.0
