jammer,jsr_db,seed,target_position,true_target_idx_for_evaluation_only,candidate_id,estimated_target_idx,estimation_error_for_evaluation_only,estimator_confidence,fallback,fit_status,oracle_input_status,forbidden_keys_present,target_preservation_status,target_only_response_change_db,algorithm,role,interface_status,delta_sinr_db,detected_before,detected_after,pd_after,peak_error_before,peak_error_after,false_peak_count_before,false_peak_count_after,target_window_peak_change_db,runtime_ms,memory_usage_bytes
AMNoiseGaiJam,20.0,9143,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,2648,2648,0,0,-8.678947198979587e-15,0.0,0
AMNoiseGaiJam,20.0,9143,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,28.48658900908803,True,True,True,2648,0,0,14,-8.685846209726874e-05,25.5415829597041,400257328
AMNoiseGaiJam,20.0,9143,4000,4000,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,2648,2648,0,0,-8.678947198979587e-15,0.3470410010777414,80000
AMNoiseGaiJam,20.0,9144,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,False,False,False,1,1,2,2,-5.785964799319725e-15,0.0,0
AMNoiseGaiJam,20.0,9144,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,25.286204820664878,False,True,True,1,0,2,537,-0.06764111964289077,25.725874991621822,400257328
AMNoiseGaiJam,20.0,9144,1000,1000,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,False,False,False,1,1,2,2,-5.785964799319725e-15,0.3981250338256359,80000
AMNoiseGaiJam,20.0,9144,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,False,False,False,1,1,2,2,-5.785964799319725e-15,0.0,0
AMNoiseGaiJam,20.0,9144,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,24.719830102692583,False,True,True,1,0,2,445,-0.20225625973687836,24.879499978851527,400257328
AMNoiseGaiJam,20.0,9144,1500,1500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,False,False,False,1,1,2,2,-5.785964799319725e-15,0.418792013078928,80000
AMNoiseGaiJam,20.0,9144,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,1,1,-8.678947198979587e-15,0.0,0
AMNoiseGaiJam,20.0,9144,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,28.25888316325372,True,True,True,0,0,1,264,-8.68584620963044e-05,25.430124951526523,400257328
AMNoiseGaiJam,20.0,9144,2500,2500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,0,0,1,1,-8.678947198979587e-15,0.3837919794023037,80000
AMNoiseGaiJam,20.0,9144,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,1,1,-8.678947198979587e-15,0.0,0
AMNoiseGaiJam,20.0,9144,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,28.276891102484996,True,True,True,0,0,1,96,-8.685846209823309e-05,24.556250020395964,400257328
AMNoiseGaiJam,20.0,9144,3500,3500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,0,0,1,1,-8.678947198979587e-15,0.35695801489055157,80000
AMNoiseGaiJam,20.0,9144,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,1,1,-8.678947198979587e-15,0.0,0
AMNoiseGaiJam,20.0,9144,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,28.40550094723576,True,True,True,0,0,1,16,-8.68584620963044e-05,25.24033299414441,400257328
AMNoiseGaiJam,20.0,9144,4000,4000,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,0,0,1,1,-8.678947198979587e-15,0.37979200715199113,80000
AMNoiseGaiJam,20.0,9145,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,False,False,False,0,0,0,0,-5.785964799319725e-15,0.0,0
AMNoiseGaiJam,20.0,9145,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,24.236046572765506,False,True,True,0,0,0,538,-8.685846209244706e-05,24.78091703960672,400257328
AMNoiseGaiJam,20.0,9145,1000,1000,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,False,False,False,0,0,0,0,-5.785964799319725e-15,0.37404196336865425,80000
AMNoiseGaiJam,20.0,9145,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,False,False,False,1,1,0,0,-5.785964799319725e-15,0.0,0
AMNoiseGaiJam,20.0,9145,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,23.88385177636337,False,True,True,1,0,0,445,-0.23580695796711038,23.87587504927069,400257328
AMNoiseGaiJam,20.0,9145,1500,1500,B_k3_c0.8_r0.001,1501,1,0.8063168649884276,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,23.886606763780243,False,True,True,1,1,0,456,-8.685885299413656e-06,0.5204579792916775,80000
AMNoiseGaiJam,20.0,9145,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
AMNoiseGaiJam,20.0,9145,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,27.148521574440572,True,True,True,0,0,0,275,-8.685846209823309e-05,24.101249990053475,400257328
AMNoiseGaiJam,20.0,9145,2500,2500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.3403750015422702,80000
AMNoiseGaiJam,20.0,9145,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,1,1,-8.678947198979587e-15,0.0,0
AMNoiseGaiJam,20.0,9145,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,27.175156590015046,True,True,True,0,0,1,96,-8.68584620934114e-05,24.009749991819263,400257328
AMNoiseGaiJam,20.0,9145,3500,3500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,0,0,1,1,-8.678947198979587e-15,0.3400829737074673,80000
AMNoiseGaiJam,20.0,9145,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
AMNoiseGaiJam,20.0,9145,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,27.35361274300641,True,True,True,0,0,0,18,-8.68584620963044e-05,23.793375003151596,400257328
AMNoiseGaiJam,20.0,9145,4000,4000,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.32958295196294785,80000
AMNoiseGaiJam,20.0,9146,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,False,False,False,0,0,0,0,-5.785964799319725e-15,0.0,0
AMNoiseGaiJam,20.0,9146,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,25.269184738149008,False,True,True,0,0,0,533,-8.685846209244706e-05,24.00345803471282,400257328
AMNoiseGaiJam,20.0,9146,1000,1000,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,False,False,False,0,0,0,0,-5.785964799319725e-15,0.34862494794651866,80000
AMNoiseGaiJam,20.0,9146,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,False,False,False,1,1,0,0,-6.7502922658730125e-15,0.0,0
AMNoiseGaiJam,20.0,9146,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,26.611108653906072,False,True,True,1,0,0,453,-0.2886107424430873,23.88791600242257,400257328
AMNoiseGaiJam,20.0,9146,1500,1500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,False,False,False,1,1,0,0,-6.7502922658730125e-15,0.3490409580990672,80000
AMNoiseGaiJam,20.0,9146,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,1345,1345,0,0,-8.678947198979587e-15,0.0,0
AMNoiseGaiJam,20.0,9146,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,28.086630789343072,True,True,True,1345,0,0,273,-8.685846209919741e-05,23.69245799491182,400257328
AMNoiseGaiJam,20.0,9146,2500,2500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,1345,1345,0,0,-8.678947198979587e-15,0.34612504532560706,80000
AMNoiseGaiJam,20.0,9146,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,2345,2345,0,0,-8.678947198979587e-15,0.0,0
AMNoiseGaiJam,20.0,9146,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,27.933276719535307,True,True,True,2345,0,0,98,-8.685846209726874e-05,26.54070797143504,400257328
AMNoiseGaiJam,20.0,9146,3500,3500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,2345,2345,0,0,-8.678947198979587e-15,0.37750002229586244,80000
AMNoiseGaiJam,20.0,9146,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,2845,2845,1,1,-8.678947198979587e-15,0.0,0
AMNoiseGaiJam,20.0,9146,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,27.932816655639776,True,True,True,2845,0,1,15,-8.685846209534007e-05,25.795374996960163,400257328
AMNoiseGaiJam,20.0,9146,4000,4000,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,2845,2845,1,1,-8.678947198979587e-15,0.37366600008681417,80000
AMNoiseGaiJam,20.0,9147,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,False,False,False,1,1,0,0,-4.821637332766436e-15,0.0,0
AMNoiseGaiJam,20.0,9147,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,23.054765671911838,False,True,True,1,0,0,542,-0.17471967360456336,24.996666004881263,400257328
AMNoiseGaiJam,20.0,9147,1000,1000,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,False,False,False,1,1,0,0,-4.821637332766436e-15,0.37770799826830626,80000
AMNoiseGaiJam,20.0,9147,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,False,False,False,1,1,0,0,-4.821637332766436e-15,0.0,0
AMNoiseGaiJam,20.0,9147,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,23.693502721008898,False,True,True,1,0,0,448,-0.21336699025481284,25.03245900152251,400257328
AMNoiseGaiJam,20.0,9147,1500,1500,B_k3_c0.8_r0.001,1501,1,0.8242028147193751,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,23.69625770842577,False,True,True,1,1,0,441,-8.685885300377985e-06,0.5184579640626907,80000
AMNoiseGaiJam,20.0,9147,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,1,1,-8.678947198979587e-15,0.0,0
AMNoiseGaiJam,20.0,9147,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,27.407219241409962,True,True,True,0,0,1,277,-8.685846209823309e-05,25.00666701234877,400257328
AMNoiseGaiJam,20.0,9147,2500,2500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,0,0,1,1,-8.678947198979587e-15,0.36104198079556227,80000
AMNoiseGaiJam,20.0,9147,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,1,1,-8.678947198979587e-15,0.0,0
AMNoiseGaiJam,20.0,9147,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,27.493018282606364,True,True,True,0,0,1,98,-8.685846209534007e-05,25.09941696189344,400257328
AMNoiseGaiJam,20.0,9147,3500,3500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,0,0,1,1,-8.678947198979587e-15,0.35254203248769045,80000
AMNoiseGaiJam,20.0,9147,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
AMNoiseGaiJam,20.0,9147,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,27.372123985668633,True,True,True,0,0,0,13,-8.685846209726874e-05,25.155541952699423,400257328
AMNoiseGaiJam,20.0,9147,4000,4000,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.35195896634832025,80000
AMNoiseGaiJam,20.0,9148,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,False,False,False,1,1,0,0,-4.821637332766436e-15,0.0,0
AMNoiseGaiJam,20.0,9148,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,23.845630109932337,False,True,True,1,0,0,536,-0.2824084311016457,25.567916978616267,400257328
AMNoiseGaiJam,20.0,9148,1000,1000,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,False,False,False,1,1,0,0,-4.821637332766436e-15,0.3654580214060843,80000
AMNoiseGaiJam,20.0,9148,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,False,False,False,1,1,0,0,-5.785964799319725e-15,0.0,0
AMNoiseGaiJam,20.0,9148,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,25.022863453436557,False,True,True,1,0,0,448,-0.2871485401836439,25.39754199096933,400257328
AMNoiseGaiJam,20.0,9148,1500,1500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,False,False,False,1,1,0,0,-5.785964799319725e-15,0.3875829861499369,80000
AMNoiseGaiJam,20.0,9148,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
AMNoiseGaiJam,20.0,9148,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,27.935359935924527,True,True,True,0,0,0,266,-8.685846209726874e-05,24.756875005550683,400257328
AMNoiseGaiJam,20.0,9148,2500,2500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.3382079885341227,80000
AMNoiseGaiJam,20.0,9148,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
AMNoiseGaiJam,20.0,9148,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,27.86282204906002,True,True,True,0,0,0,94,-8.685846209823309e-05,23.974499956239015,400257328
AMNoiseGaiJam,20.0,9148,3500,3500,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.33979100408032537,80000
AMNoiseGaiJam,20.0,9148,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
AMNoiseGaiJam,20.0,9148,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,27.86650882264327,True,True,True,0,0,0,18,-8.68584620963044e-05,23.781708034221083,400257328
AMNoiseGaiJam,20.0,9148,4000,4000,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.32754201674833894,80000
AMNoiseGaiJam,20.0,9149,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,False,False,False,1,1,1,1,-5.785964799319725e-15,0.0,0
AMNoiseGaiJam,20.0,9149,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,24.827725970701096,False,True,True,1,0,1,540,-0.02410636323787116,23.82762503111735,400257328
AMNoiseGaiJam,20.0,9149,1000,1000,B_k3_c0.8_r0.001,,,0.0,Identity,FALLBACK_IDENTITY_LOW_CONFIDENCE,PASS,,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,0.0,False,False,False,1,1,1,1,-5.785964799319725e-15,0.33308396814391017,80000
AMNoiseGaiJam,20.0,9149,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,False,False,False,1,1,1,1,-4.821637332766436e-15,0.0,0
AMNoiseGaiJam,20.0,9149,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,23.94652233764639,False,True,True,1,0,1,460,-0.17521867355888826,23.77641695784405,400257328
