jammer,role,jsr_db,target_position,trials,interface_pass,interface_failures,oracle_input_failures,target_erased_count,delta_sinr_mean_db,delta_sinr_std_db,delta_sinr_ci95_db,pd_mean,target_only_change_mean_db,fallback_ratio,estimation_error_mean,confidence_mean,position_spread_db
SMSP,FROZEN_REJECTION_CONFIRMATION,30.0,1500,50,50,0,0,0,0.0,0.0,0.0,0.0,-8.685885305199628e-06,1.0,nan,0.0,0.0
SMSP,FROZEN_REJECTION_CONFIRMATION,30.0,2500,50,50,0,0,0,0.0,0.0,0.0,1.0,-8.685885305199628e-06,1.0,nan,0.0,0.0
SMSP,FROZEN_REJECTION_CONFIRMATION,30.0,3500,50,50,0,0,0,0.0,0.0,0.0,1.0,-8.685885305199628e-06,1.0,nan,0.0,0.0
SMSP,FROZEN_REJECTION_CONFIRMATION,30.0,4000,50,50,0,0,0,0.0,0.0,0.0,1.0,-8.685885306163955e-06,1.0,nan,0.0,0.0
SMSP,IDENTITY_BASELINE,0.0,1000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
SMSP,IDENTITY_BASELINE,0.0,1500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
SMSP,IDENTITY_BASELINE,0.0,2500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
SMSP,IDENTITY_BASELINE,0.0,3500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
SMSP,IDENTITY_BASELINE,0.0,4000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
SMSP,IDENTITY_BASELINE,10.0,1000,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,0.0
SMSP,IDENTITY_BASELINE,10.0,1500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
SMSP,IDENTITY_BASELINE,10.0,2500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
SMSP,IDENTITY_BASELINE,10.0,3500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
SMSP,IDENTITY_BASELINE,10.0,4000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
SMSP,IDENTITY_BASELINE,20.0,1000,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,0.0
SMSP,IDENTITY_BASELINE,20.0,1500,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,0.0
SMSP,IDENTITY_BASELINE,20.0,2500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
SMSP,IDENTITY_BASELINE,20.0,3500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
SMSP,IDENTITY_BASELINE,20.0,4000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
SMSP,IDENTITY_BASELINE,30.0,1000,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,0.0
SMSP,IDENTITY_BASELINE,30.0,1500,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,1.0,0.0
SMSP,IDENTITY_BASELINE,30.0,2500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
SMSP,IDENTITY_BASELINE,30.0,3500,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
SMSP,IDENTITY_BASELINE,30.0,4000,50,50,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,nan,1.0,0.0
SMSP,ORACLE_UPPER_BOUND,0.0,1000,50,50,0,0,0,13.543967076574585,0.07887426254712869,0.021862830155999827,1.0,-8.685846209437572e-05,0.0,0.0,1.0,0.0
SMSP,ORACLE_UPPER_BOUND,0.0,1500,50,50,0,0,0,13.396775227440935,0.0759913456453031,0.02106372636037558,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
SMSP,ORACLE_UPPER_BOUND,0.0,2500,50,50,0,0,0,13.328211505995347,0.07356307000489203,0.020390642692981065,1.0,-8.68584620963044e-05,0.0,0.0,1.0,0.0
SMSP,ORACLE_UPPER_BOUND,0.0,3500,50,50,0,0,0,13.348054517618994,0.07566734372209018,0.02097391760922321,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
SMSP,ORACLE_UPPER_BOUND,0.0,4000,50,50,0,0,0,13.347533039309374,0.07583039765170768,0.02101911385264122,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
SMSP,ORACLE_UPPER_BOUND,10.0,1000,50,50,0,0,0,24.21867943257325,0.06920022308100843,0.019181323224079536,1.0,-8.685846209437572e-05,0.0,0.0,1.0,0.0
SMSP,ORACLE_UPPER_BOUND,10.0,1500,50,50,0,0,0,22.80927139922822,0.05492679192186919,0.015224929958416261,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
SMSP,ORACLE_UPPER_BOUND,10.0,2500,50,50,0,0,0,22.95676479479936,0.06357315781435564,0.017621580308853583,1.0,-8.68584620963044e-05,0.0,0.0,1.0,0.0
SMSP,ORACLE_UPPER_BOUND,10.0,3500,50,50,0,0,0,22.975343338672218,0.05943049070840606,0.016473291571749947,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
SMSP,ORACLE_UPPER_BOUND,10.0,4000,50,50,0,0,0,22.97461358826024,0.0650187047911933,0.018022265488233068,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
SMSP,ORACLE_UPPER_BOUND,20.0,1000,50,50,0,0,0,28.023152420644987,0.031642769027730146,0.008770928089570836,1.0,-8.685846209437572e-05,0.0,0.0,1.0,0.0
SMSP,ORACLE_UPPER_BOUND,20.0,1500,50,50,0,0,0,30.68323063155757,0.04145156761324909,0.011489788343655313,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
SMSP,ORACLE_UPPER_BOUND,20.0,2500,50,50,0,0,0,32.918612159298995,0.06260415961765455,0.01735298771208239,1.0,-8.68584620963044e-05,0.0,0.0,1.0,0.0
SMSP,ORACLE_UPPER_BOUND,20.0,3500,50,50,0,0,0,32.936541507644336,0.057684544779201555,0.01598934005094873,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
SMSP,ORACLE_UPPER_BOUND,20.0,4000,50,50,0,0,0,32.935791325000835,0.06434970203144154,0.017836827384116297,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
SMSP,ORACLE_UPPER_BOUND,30.0,1000,50,50,0,0,0,28.01456638902253,0.010000662763308538,0.0027720422908677433,1.0,-8.685846209437572e-05,0.0,0.0,1.0,0.0
SMSP,ORACLE_UPPER_BOUND,30.0,1500,50,50,0,0,0,33.8765600150827,0.018600051909997785,0.005155671351704641,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
SMSP,ORACLE_UPPER_BOUND,30.0,2500,50,50,0,0,0,42.91503153646167,0.0626002745052429,0.017351910813864266,1.0,-8.68584620963044e-05,0.0,0.0,1.0,0.0
SMSP,ORACLE_UPPER_BOUND,30.0,3500,50,50,0,0,0,42.932734507470066,0.057582668188406565,0.01596110130069617,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
SMSP,ORACLE_UPPER_BOUND,30.0,4000,50,50,0,0,0,42.93198234167643,0.06450826589742989,0.01788077904539377,1.0,-8.68584620991974e-05,0.0,0.0,1.0,0.0
