trial_id,jammer,jsr_db,seed,target_position,algorithm,mask_support_ratio,target_protection_overlap,fallback_ratio
SMSP|jsr=20|seed=10341|center=2500|Current_FrFT,SMSP,20.0,10341,2500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10341|center=2500|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10341,2500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10341|center=2500|Oracle_FrFT_UpperBound,SMSP,20.0,10341,2500,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=20|seed=10341|center=3500|Identity,SMSP,20.0,10341,3500,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10341|center=3500|Current_FrFT,SMSP,20.0,10341,3500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10341|center=3500|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10341,3500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10341|center=3500|Oracle_FrFT_UpperBound,SMSP,20.0,10341,3500,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=20|seed=10341|center=4000|Identity,SMSP,20.0,10341,4000,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10341|center=4000|Current_FrFT,SMSP,20.0,10341,4000,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10341|center=4000|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10341,4000,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10341|center=4000|Oracle_FrFT_UpperBound,SMSP,20.0,10341,4000,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=20|seed=10342|center=1000|Identity,SMSP,20.0,10342,1000,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10342|center=1000|Current_FrFT,SMSP,20.0,10342,1000,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10342|center=1000|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10342,1000,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10342|center=1000|Oracle_FrFT_UpperBound,SMSP,20.0,10342,1000,Oracle_FrFT_UpperBound,0.089,0.5318973083343975,0.0
SMSP|jsr=20|seed=10342|center=1500|Identity,SMSP,20.0,10342,1500,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10342|center=1500|Current_FrFT,SMSP,20.0,10342,1500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10342|center=1500|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10342,1500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10342|center=1500|Oracle_FrFT_UpperBound,SMSP,20.0,10342,1500,Oracle_FrFT_UpperBound,0.089,0.6370791897177097,0.0
SMSP|jsr=20|seed=10342|center=2500|Identity,SMSP,20.0,10342,2500,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10342|center=2500|Current_FrFT,SMSP,20.0,10342,2500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10342|center=2500|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10342,2500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10342|center=2500|Oracle_FrFT_UpperBound,SMSP,20.0,10342,2500,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=20|seed=10342|center=3500|Identity,SMSP,20.0,10342,3500,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10342|center=3500|Current_FrFT,SMSP,20.0,10342,3500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10342|center=3500|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10342,3500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10342|center=3500|Oracle_FrFT_UpperBound,SMSP,20.0,10342,3500,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=20|seed=10342|center=4000|Identity,SMSP,20.0,10342,4000,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10342|center=4000|Current_FrFT,SMSP,20.0,10342,4000,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10342|center=4000|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10342,4000,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10342|center=4000|Oracle_FrFT_UpperBound,SMSP,20.0,10342,4000,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=20|seed=10343|center=1000|Identity,SMSP,20.0,10343,1000,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10343|center=1000|Current_FrFT,SMSP,20.0,10343,1000,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10343|center=1000|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10343,1000,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10343|center=1000|Oracle_FrFT_UpperBound,SMSP,20.0,10343,1000,Oracle_FrFT_UpperBound,0.089,0.5318973083343975,0.0
SMSP|jsr=20|seed=10343|center=1500|Identity,SMSP,20.0,10343,1500,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10343|center=1500|Current_FrFT,SMSP,20.0,10343,1500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10343|center=1500|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10343,1500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10343|center=1500|Oracle_FrFT_UpperBound,SMSP,20.0,10343,1500,Oracle_FrFT_UpperBound,0.089,0.6370791897177097,0.0
SMSP|jsr=20|seed=10343|center=2500|Identity,SMSP,20.0,10343,2500,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10343|center=2500|Current_FrFT,SMSP,20.0,10343,2500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10343|center=2500|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10343,2500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10343|center=2500|Oracle_FrFT_UpperBound,SMSP,20.0,10343,2500,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=20|seed=10343|center=3500|Identity,SMSP,20.0,10343,3500,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10343|center=3500|Current_FrFT,SMSP,20.0,10343,3500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10343|center=3500|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10343,3500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10343|center=3500|Oracle_FrFT_UpperBound,SMSP,20.0,10343,3500,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=20|seed=10343|center=4000|Identity,SMSP,20.0,10343,4000,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10343|center=4000|Current_FrFT,SMSP,20.0,10343,4000,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10343|center=4000|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10343,4000,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10343|center=4000|Oracle_FrFT_UpperBound,SMSP,20.0,10343,4000,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=20|seed=10344|center=1000|Identity,SMSP,20.0,10344,1000,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10344|center=1000|Current_FrFT,SMSP,20.0,10344,1000,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10344|center=1000|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10344,1000,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10344|center=1000|Oracle_FrFT_UpperBound,SMSP,20.0,10344,1000,Oracle_FrFT_UpperBound,0.089,0.5318973083343975,0.0
SMSP|jsr=20|seed=10344|center=1500|Identity,SMSP,20.0,10344,1500,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10344|center=1500|Current_FrFT,SMSP,20.0,10344,1500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10344|center=1500|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10344,1500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10344|center=1500|Oracle_FrFT_UpperBound,SMSP,20.0,10344,1500,Oracle_FrFT_UpperBound,0.089,0.6370791897177097,0.0
SMSP|jsr=20|seed=10344|center=2500|Identity,SMSP,20.0,10344,2500,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10344|center=2500|Current_FrFT,SMSP,20.0,10344,2500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10344|center=2500|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10344,2500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10344|center=2500|Oracle_FrFT_UpperBound,SMSP,20.0,10344,2500,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=20|seed=10344|center=3500|Identity,SMSP,20.0,10344,3500,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10344|center=3500|Current_FrFT,SMSP,20.0,10344,3500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10344|center=3500|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10344,3500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10344|center=3500|Oracle_FrFT_UpperBound,SMSP,20.0,10344,3500,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=20|seed=10344|center=4000|Identity,SMSP,20.0,10344,4000,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10344|center=4000|Current_FrFT,SMSP,20.0,10344,4000,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10344|center=4000|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10344,4000,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10344|center=4000|Oracle_FrFT_UpperBound,SMSP,20.0,10344,4000,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=20|seed=10345|center=1000|Identity,SMSP,20.0,10345,1000,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10345|center=1000|Current_FrFT,SMSP,20.0,10345,1000,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10345|center=1000|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10345,1000,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10345|center=1000|Oracle_FrFT_UpperBound,SMSP,20.0,10345,1000,Oracle_FrFT_UpperBound,0.089,0.5318973083343975,0.0
SMSP|jsr=20|seed=10345|center=1500|Identity,SMSP,20.0,10345,1500,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10345|center=1500|Current_FrFT,SMSP,20.0,10345,1500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10345|center=1500|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10345,1500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10345|center=1500|Oracle_FrFT_UpperBound,SMSP,20.0,10345,1500,Oracle_FrFT_UpperBound,0.089,0.6370791897177097,0.0
SMSP|jsr=20|seed=10345|center=2500|Identity,SMSP,20.0,10345,2500,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10345|center=2500|Current_FrFT,SMSP,20.0,10345,2500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10345|center=2500|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10345,2500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10345|center=2500|Oracle_FrFT_UpperBound,SMSP,20.0,10345,2500,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=20|seed=10345|center=3500|Identity,SMSP,20.0,10345,3500,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10345|center=3500|Current_FrFT,SMSP,20.0,10345,3500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10345|center=3500|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10345,3500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10345|center=3500|Oracle_FrFT_UpperBound,SMSP,20.0,10345,3500,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=20|seed=10345|center=4000|Identity,SMSP,20.0,10345,4000,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10345|center=4000|Current_FrFT,SMSP,20.0,10345,4000,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10345|center=4000|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10345,4000,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10345|center=4000|Oracle_FrFT_UpperBound,SMSP,20.0,10345,4000,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=20|seed=10346|center=1000|Identity,SMSP,20.0,10346,1000,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10346|center=1000|Current_FrFT,SMSP,20.0,10346,1000,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10346|center=1000|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10346,1000,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10346|center=1000|Oracle_FrFT_UpperBound,SMSP,20.0,10346,1000,Oracle_FrFT_UpperBound,0.089,0.5318973083343975,0.0
SMSP|jsr=20|seed=10346|center=1500|Identity,SMSP,20.0,10346,1500,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10346|center=1500|Current_FrFT,SMSP,20.0,10346,1500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10346|center=1500|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10346,1500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10346|center=1500|Oracle_FrFT_UpperBound,SMSP,20.0,10346,1500,Oracle_FrFT_UpperBound,0.089,0.6370791897177097,0.0
SMSP|jsr=20|seed=10346|center=2500|Identity,SMSP,20.0,10346,2500,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10346|center=2500|Current_FrFT,SMSP,20.0,10346,2500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10346|center=2500|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10346,2500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10346|center=2500|Oracle_FrFT_UpperBound,SMSP,20.0,10346,2500,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=20|seed=10346|center=3500|Identity,SMSP,20.0,10346,3500,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10346|center=3500|Current_FrFT,SMSP,20.0,10346,3500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10346|center=3500|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10346,3500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10346|center=3500|Oracle_FrFT_UpperBound,SMSP,20.0,10346,3500,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=20|seed=10346|center=4000|Identity,SMSP,20.0,10346,4000,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10346|center=4000|Current_FrFT,SMSP,20.0,10346,4000,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10346|center=4000|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10346,4000,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10346|center=4000|Oracle_FrFT_UpperBound,SMSP,20.0,10346,4000,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=20|seed=10347|center=1000|Identity,SMSP,20.0,10347,1000,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10347|center=1000|Current_FrFT,SMSP,20.0,10347,1000,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10347|center=1000|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10347,1000,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10347|center=1000|Oracle_FrFT_UpperBound,SMSP,20.0,10347,1000,Oracle_FrFT_UpperBound,0.089,0.5318973083343975,0.0
SMSP|jsr=20|seed=10347|center=1500|Identity,SMSP,20.0,10347,1500,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10347|center=1500|Current_FrFT,SMSP,20.0,10347,1500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10347|center=1500|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10347,1500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10347|center=1500|Oracle_FrFT_UpperBound,SMSP,20.0,10347,1500,Oracle_FrFT_UpperBound,0.089,0.6370791897177097,0.0
SMSP|jsr=20|seed=10347|center=2500|Identity,SMSP,20.0,10347,2500,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10347|center=2500|Current_FrFT,SMSP,20.0,10347,2500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10347|center=2500|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10347,2500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10347|center=2500|Oracle_FrFT_UpperBound,SMSP,20.0,10347,2500,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=20|seed=10347|center=3500|Identity,SMSP,20.0,10347,3500,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10347|center=3500|Current_FrFT,SMSP,20.0,10347,3500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10347|center=3500|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10347,3500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10347|center=3500|Oracle_FrFT_UpperBound,SMSP,20.0,10347,3500,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=20|seed=10347|center=4000|Identity,SMSP,20.0,10347,4000,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10347|center=4000|Current_FrFT,SMSP,20.0,10347,4000,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10347|center=4000|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10347,4000,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10347|center=4000|Oracle_FrFT_UpperBound,SMSP,20.0,10347,4000,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=20|seed=10348|center=1000|Identity,SMSP,20.0,10348,1000,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10348|center=1000|Current_FrFT,SMSP,20.0,10348,1000,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10348|center=1000|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10348,1000,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10348|center=1000|Oracle_FrFT_UpperBound,SMSP,20.0,10348,1000,Oracle_FrFT_UpperBound,0.089,0.5318973083343975,0.0
SMSP|jsr=20|seed=10348|center=1500|Identity,SMSP,20.0,10348,1500,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10348|center=1500|Current_FrFT,SMSP,20.0,10348,1500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10348|center=1500|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10348,1500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10348|center=1500|Oracle_FrFT_UpperBound,SMSP,20.0,10348,1500,Oracle_FrFT_UpperBound,0.089,0.6370791897177098,0.0
SMSP|jsr=20|seed=10348|center=2500|Identity,SMSP,20.0,10348,2500,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10348|center=2500|Current_FrFT,SMSP,20.0,10348,2500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10348|center=2500|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10348,2500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10348|center=2500|Oracle_FrFT_UpperBound,SMSP,20.0,10348,2500,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=20|seed=10348|center=3500|Identity,SMSP,20.0,10348,3500,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10348|center=3500|Current_FrFT,SMSP,20.0,10348,3500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10348|center=3500|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10348,3500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10348|center=3500|Oracle_FrFT_UpperBound,SMSP,20.0,10348,3500,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=20|seed=10348|center=4000|Identity,SMSP,20.0,10348,4000,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10348|center=4000|Current_FrFT,SMSP,20.0,10348,4000,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10348|center=4000|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10348,4000,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10348|center=4000|Oracle_FrFT_UpperBound,SMSP,20.0,10348,4000,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=20|seed=10349|center=1000|Identity,SMSP,20.0,10349,1000,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10349|center=1000|Current_FrFT,SMSP,20.0,10349,1000,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10349|center=1000|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10349,1000,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10349|center=1000|Oracle_FrFT_UpperBound,SMSP,20.0,10349,1000,Oracle_FrFT_UpperBound,0.089,0.5318973083343975,0.0
SMSP|jsr=20|seed=10349|center=1500|Identity,SMSP,20.0,10349,1500,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10349|center=1500|Current_FrFT,SMSP,20.0,10349,1500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10349|center=1500|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10349,1500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10349|center=1500|Oracle_FrFT_UpperBound,SMSP,20.0,10349,1500,Oracle_FrFT_UpperBound,0.089,0.6370791897177098,0.0
SMSP|jsr=20|seed=10349|center=2500|Identity,SMSP,20.0,10349,2500,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10349|center=2500|Current_FrFT,SMSP,20.0,10349,2500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10349|center=2500|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10349,2500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10349|center=2500|Oracle_FrFT_UpperBound,SMSP,20.0,10349,2500,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=20|seed=10349|center=3500|Identity,SMSP,20.0,10349,3500,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10349|center=3500|Current_FrFT,SMSP,20.0,10349,3500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10349|center=3500|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10349,3500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10349|center=3500|Oracle_FrFT_UpperBound,SMSP,20.0,10349,3500,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=20|seed=10349|center=4000|Identity,SMSP,20.0,10349,4000,Identity,0.0,1.0,1.0
SMSP|jsr=20|seed=10349|center=4000|Current_FrFT,SMSP,20.0,10349,4000,Current_FrFT,1.0,nan,0.0
SMSP|jsr=20|seed=10349|center=4000|FROZEN_REJECTION_CONFIRMATION,SMSP,20.0,10349,4000,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=20|seed=10349|center=4000|Oracle_FrFT_UpperBound,SMSP,20.0,10349,4000,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=30|seed=10300|center=1000|Identity,SMSP,30.0,10300,1000,Identity,0.0,1.0,1.0
SMSP|jsr=30|seed=10300|center=1000|Current_FrFT,SMSP,30.0,10300,1000,Current_FrFT,1.0,nan,0.0
SMSP|jsr=30|seed=10300|center=1000|FROZEN_REJECTION_CONFIRMATION,SMSP,30.0,10300,1000,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=30|seed=10300|center=1000|Oracle_FrFT_UpperBound,SMSP,30.0,10300,1000,Oracle_FrFT_UpperBound,0.089,0.5318973083343975,0.0
SMSP|jsr=30|seed=10300|center=1500|Identity,SMSP,30.0,10300,1500,Identity,0.0,1.0,1.0
SMSP|jsr=30|seed=10300|center=1500|Current_FrFT,SMSP,30.0,10300,1500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=30|seed=10300|center=1500|FROZEN_REJECTION_CONFIRMATION,SMSP,30.0,10300,1500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=30|seed=10300|center=1500|Oracle_FrFT_UpperBound,SMSP,30.0,10300,1500,Oracle_FrFT_UpperBound,0.089,0.6370791897177097,0.0
SMSP|jsr=30|seed=10300|center=2500|Identity,SMSP,30.0,10300,2500,Identity,0.0,1.0,1.0
SMSP|jsr=30|seed=10300|center=2500|Current_FrFT,SMSP,30.0,10300,2500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=30|seed=10300|center=2500|FROZEN_REJECTION_CONFIRMATION,SMSP,30.0,10300,2500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=30|seed=10300|center=2500|Oracle_FrFT_UpperBound,SMSP,30.0,10300,2500,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=30|seed=10300|center=3500|Identity,SMSP,30.0,10300,3500,Identity,0.0,1.0,1.0
SMSP|jsr=30|seed=10300|center=3500|Current_FrFT,SMSP,30.0,10300,3500,Current_FrFT,1.0,nan,0.0
SMSP|jsr=30|seed=10300|center=3500|FROZEN_REJECTION_CONFIRMATION,SMSP,30.0,10300,3500,FROZEN_REJECTION_CONFIRMATION,1.0,nan,0.0
SMSP|jsr=30|seed=10300|center=3500|Oracle_FrFT_UpperBound,SMSP,30.0,10300,3500,Oracle_FrFT_UpperBound,0.089,0.0,0.0
SMSP|jsr=30|seed=10300|center=4000|Identity,SMSP,30.0,10300,4000,Identity,0.0,1.0,1.0
SMSP|jsr=30|seed=10300|center=4000|Current_FrFT,SMSP,30.0,10300,4000,Current_FrFT,1.0,nan,0.0
