algorithm,jammer,jsr_db,role,oracle_audit,interface_pass,trials,delta_sinr_mean_db,delta_sinr_std_db,delta_sinr_ci95_lower_db,pd_identity,pd_after,target_only_change_mean_db,target_erased_count,position_spread_db,fallback_ratio_mean,runtime_ms_mean,memory_usage_bytes_mean
FROZEN_REJECTION_CONFIRMATION,FMZuse,0.0,FROZEN_CURRENT_FRFT_NO_STAGE4_CANDIDATE,PASS,True,250,-0.002406788793122217,0.001869177027593866,-0.00263849437800681,1.0,1.0,-0.004811247201859151,0,0.0037110314485593677,0.0,4.4144249879173,80000.0
FROZEN_REJECTION_CONFIRMATION,FMZuse,10.0,FROZEN_CURRENT_FRFT_NO_STAGE4_CANDIDATE,PASS,True,250,-0.00244775435719113,0.003501996133289521,-0.002881866295412392,1.0,1.0,-0.004811247201859151,0,0.00725741976541002,0.0,4.444694183970569,80000.0
FROZEN_REJECTION_CONFIRMATION,FMZuse,20.0,FROZEN_CURRENT_FRFT_NO_STAGE4_CANDIDATE,PASS,True,250,-0.002500053824752094,0.005884130710023278,-0.0032294582244297328,0.744,0.744,-0.004811247201859151,0,0.007790111039970107,0.0,4.482652659993619,80000.0
FROZEN_REJECTION_CONFIRMATION,FMZuse,30.0,FROZEN_CURRENT_FRFT_NO_STAGE4_CANDIDATE,PASS,True,250,0.0031840119909850796,0.014041126084319224,0.001443455968855112,0.6,0.6,-0.004811247201859151,0,0.011374068439893158,0.0,4.478563984070206,80000.0
FROZEN_REJECTION_CONFIRMATION,NoJammer,0.0,FROZEN_CURRENT_FRFT_NO_STAGE4_CANDIDATE,PASS,True,250,-0.0024934920476632956,0.0007010680480330538,-0.0025803973432641644,1.0,1.0,-0.004811247201859151,0,0.0003035048190983499,0.0,4.4628478001541225,80000.0
FROZEN_REJECTION_CONFIRMATION,NoJammer,10.0,FROZEN_CURRENT_FRFT_NO_STAGE4_CANDIDATE,PASS,True,250,-0.0024934920476632956,0.0007010680480330538,-0.0025803973432641644,1.0,1.0,-0.004811247201859151,0,0.0003035048190983499,0.0,4.459052051897743,80000.0
FROZEN_REJECTION_CONFIRMATION,NoJammer,20.0,FROZEN_CURRENT_FRFT_NO_STAGE4_CANDIDATE,PASS,True,250,-0.0024934920476632956,0.0007010680480330538,-0.0025803973432641644,1.0,1.0,-0.004811247201859151,0,0.0003035048190983499,0.0,4.471751652061357,80000.0
FROZEN_REJECTION_CONFIRMATION,NoJammer,30.0,FROZEN_CURRENT_FRFT_NO_STAGE4_CANDIDATE,PASS,True,250,-0.0024934920476632956,0.0007010680480330538,-0.0025803973432641644,1.0,1.0,-0.004811247201859151,0,0.0003035048190983499,0.0,4.496721363859251,80000.0
FROZEN_REJECTION_CONFIRMATION,NoiseConvolutionJamming,0.0,FROZEN_CURRENT_FRFT_NO_STAGE4_CANDIDATE,PASS,True,250,-0.0016315351751167242,0.0005989070206453141,-0.0017057764585593877,1.0,1.0,-0.004811247201859151,0,9.073561059061322e-05,0.0,4.530879820158589,80000.0
FROZEN_REJECTION_CONFIRMATION,NoiseConvolutionJamming,10.0,FROZEN_CURRENT_FRFT_NO_STAGE4_CANDIDATE,PASS,True,250,-0.0015177365699055442,0.000768708394195092,-0.0016130266496857085,0.184,0.184,-0.004811247201859151,0,7.551460361540315e-05,0.0,4.5522994999046205,80000.0
FROZEN_REJECTION_CONFIRMATION,NoiseConvolutionJamming,20.0,FROZEN_CURRENT_FRFT_NO_STAGE4_CANDIDATE,PASS,True,250,-0.001053746013238671,0.002498877114434509,-0.001363510029598376,0.0,0.0,-0.004811247201859151,0,0.0002160715100676658,0.0,4.442537343973527,80000.0
