jammer,algorithm,jsr_db,seed,interface_ok,oracle_target_idx_passed,oracle_jammer_info_passed,sinr_before_db,sinr_after_db,delta_sinr_db,detected_before,detected_after,peak_index_before,peak_index_after,peak_error_before,peak_error_after,range_error_before_m,range_error_after_m,target_peak_loss_db,false_peak_count_before,false_peak_count_after,true_false_peak_ratio_before,true_false_peak_ratio_after,max_false_peak_db_before,max_false_peak_db_after,runtime_ms,memory_usage_bytes,reference_peak_index
FMNoiseSaopin,adapt_filter,0.0,43,True,False,False,36.70600906848124,40.14942065087749,3.4434115823962514,True,True,1500,1501,0,1,0.0,3.0,-0.16339778605074015,0,208,0.0,9.195150618373803e-17,-inf,-320.72882305077394,23.647082969546318,400241136,1500
FMNoiseSaopin,FrFT,0.0,43,True,False,False,36.70600906848124,36.53240694213146,-0.17360212634977756,True,True,1500,1500,0,0,0.0,0.0,-0.31926649477592484,0,0,0.0,0.0,-inf,-inf,36.15016699768603,1129934,1500
FMNoiseSaopin,qpzh,0.0,43,True,False,False,36.70600906848124,37.02987677065273,0.32386770217149063,True,True,1500,1500,0,0,0.0,0.0,-0.019534787352780813,0,0,0.0,0.0,-inf,-inf,0.7117500063031912,482266,1500
FMNoiseSaopin,Identity,0.0,44,True,False,False,36.87769718092145,36.87769718092145,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,1,1,0.017992100639588827,0.017992100639588827,-34.89836256641531,-34.89836256641531,0.00304199056699872,80096,1500
FMNoiseSaopin,WLN,0.0,44,True,False,False,36.87769718092145,35.32289631377743,-1.5548008671440243,True,True,1500,1500,0,0,0.0,0.0,2.057868186851343,1,2,0.017992100639588827,0.026709580296798045,-34.89836256641531,-31.466658724946363,2.2021250333637,839246,1500
FMNoiseSaopin,FDC,0.0,44,True,False,False,36.87769718092145,36.877697180921444,-7.105427357601002e-15,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,1,1,0.017992100639588827,0.017992100639588823,-34.89836256641531,-34.89836256641531,0.27887499891221523,967165,1500
FMNoiseSaopin,adapt_filter,0.0,44,True,False,False,36.87769718092145,40.14942065087749,3.2717234699560365,True,True,1500,1501,0,1,0.0,3.0,-0.14968805696120646,1,199,0.017992100639588827,1.0562185933813266e-16,-34.89836256641531,-319.5249238315948,23.36233400274068,400241136,1500
FMNoiseSaopin,FrFT,0.0,44,True,False,False,36.87769718092145,36.64916561643049,-0.22853156449096446,True,True,1500,1500,0,0,0.0,0.0,-0.32355910101276175,1,1,0.017992100639588827,0.017212578827897975,-34.89836256641531,-35.28308115611772,36.3774579600431,1129934,1500
FMNoiseSaopin,qpzh,0.0,44,True,False,False,36.87769718092145,37.20845921573058,0.33076203480912625,True,True,1500,1500,0,0,0.0,0.0,0.01325364304680947,1,1,0.017992100639588827,0.0179646677512629,-34.89836256641531,-34.911616209462125,0.6995419971644878,482266,1500
FMNoiseSaopin,Identity,0.0,45,True,False,False,29.96663703719671,29.96663703719671,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,3,3,0.009383380061097644,0.009383380061097644,-40.55281385616709,-40.55281385616709,0.0062909675762057304,80096,1500
FMNoiseSaopin,WLN,0.0,45,True,False,False,29.96663703719671,31.31558991881231,1.3489528816156025,True,True,1500,1500,0,0,0.0,0.0,2.7707779775969126,3,1,0.009383380061097644,0.013493511581377017,-40.55281385616709,-37.397500277199384,2.1575000137090683,839389,1500
FMNoiseSaopin,FDC,0.0,45,True,False,False,29.96663703719671,29.96663703719671,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,3,3,0.009383380061097644,0.009383380061097641,-40.55281385616709,-40.5528138561671,0.2941659768112004,967165,1500
FMNoiseSaopin,adapt_filter,0.0,45,True,False,False,29.96663703719671,40.14942065087749,10.18278361368078,True,True,1500,1501,0,1,0.0,3.0,-0.15472035439866946,3,250,0.009383380061097644,8.646213595973364e-17,-40.55281385616709,-321.263480797267,23.240250011440367,400241136,1500
FMNoiseSaopin,FrFT,0.0,45,True,False,False,29.96663703719671,29.64275274271513,-0.32388429448158007,True,True,1500,1500,0,0,0.0,0.0,-0.35645546086763935,3,5,0.009383380061097644,0.02607761575937067,-40.55281385616709,-31.674642361473254,36.23433300526813,1129934,1500
FMNoiseSaopin,qpzh,0.0,45,True,False,False,29.96663703719671,29.96663703719671,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,3,3,0.009383380061097644,0.009383380061097644,-40.55281385616709,-40.55281385616709,0.5903330165892839,482266,1500
FMNoiseSaopin,Identity,0.0,46,True,False,False,32.72136280560636,32.72136280560636,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,4,4,0.026991747304693853,0.026991747304693853,-31.3753800115563,-31.3753800115563,0.002874992787837982,80096,1500
FMNoiseSaopin,WLN,0.0,46,True,False,False,32.72136280560636,32.462934008739964,-0.2584287968663972,True,True,1500,1500,0,0,0.0,0.0,2.1202408903324805,4,4,0.026991747304693853,0.04326639675225775,-31.3753800115563,-27.27698543125602,2.1884170128032565,839112,1500
FMNoiseSaopin,FDC,0.0,46,True,False,False,32.72136280560636,32.72136280560637,7.105427357601002e-15,True,True,1500,1500,0,0,0.0,0.0,-5.785964799319725e-15,4,4,0.026991747304693853,0.02699174730469384,-31.3753800115563,-31.375380011556302,0.266042014118284,967165,1500
FMNoiseSaopin,adapt_filter,0.0,46,True,False,False,32.72136280560636,40.14942065087749,7.428057845271127,True,True,1500,1501,0,1,0.0,3.0,-0.144947023584147,4,221,0.026991747304693853,9.45872259009252e-17,-31.3753800115563,-320.4833502308088,23.461542034056038,400241136,1500
FMNoiseSaopin,FrFT,0.0,46,True,False,False,32.72136280560636,32.3650002203286,-0.35636258527776477,True,True,1500,1500,0,0,0.0,0.0,-0.33526198866646045,4,3,0.026991747304693853,0.028053955182944852,-31.3753800115563,-31.04011802288985,36.46116697927937,1129934,1500
FMNoiseSaopin,qpzh,0.0,46,True,False,False,32.72136280560636,32.73726045477892,0.015897649172558204,True,True,1500,1500,0,0,0.0,0.0,-0.015400242547011752,4,4,0.026991747304693853,0.027039646621188948,-31.3753800115563,-31.359979769009293,0.6335420184768736,482266,1500
FMNoiseSaopin,Identity,0.0,47,True,False,False,29.91257441186545,29.91257441186545,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,1,1,0.016762639140550265,0.016762639140550265,-35.513152084107546,-35.513152084107546,0.0029999646358191967,80096,1500
FMNoiseSaopin,WLN,0.0,47,True,False,False,29.91257441186545,31.13693301529692,1.2243586034314689,True,True,1500,1500,0,0,0.0,0.0,2.6950535070459254,1,1,0.016762639140550265,0.027615458993338594,-35.513152084107546,-31.176954680442815,2.1640000049956143,839223,1500
FMNoiseSaopin,FDC,0.0,47,True,False,False,29.91257441186545,29.91257441186545,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,1,1,0.016762639140550265,0.01676263914055029,-35.513152084107546,-35.51315208410753,0.2868750016205013,967165,1500
FMNoiseSaopin,adapt_filter,0.0,47,True,False,False,29.91257441186545,40.14942065087749,10.236846239012038,True,True,1500,1501,0,1,0.0,3.0,-0.15878239032168007,1,205,0.016762639140550265,1.1096528958145574e-16,-35.513152084107546,-319.09625698294855,23.364665976259857,400241136,1500
FMNoiseSaopin,FrFT,0.0,47,True,False,False,29.91257441186545,29.58888907821343,-0.3236853336520191,True,True,1500,1500,0,0,0.0,0.0,-0.33350232042127176,1,1,0.016762639140550265,0.01741877108720796,-35.513152084107546,-35.17964976368627,36.459999973885715,1129934,1500
FMNoiseSaopin,qpzh,0.0,47,True,False,False,29.91257441186545,29.91257441186545,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,1,1,0.016762639140550265,0.016762639140550265,-35.513152084107546,-35.513152084107546,0.5773750017397106,482266,1500
FMNoiseSaopin,Identity,0.0,48,True,False,False,36.78875719389228,36.78875719389228,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0,0,0.0,0.0,-inf,-inf,0.002874992787837982,80096,1500
FMNoiseSaopin,WLN,0.0,48,True,False,False,36.78875719389228,35.204323443942684,-1.5844337499495964,True,True,1500,1500,0,0,0.0,0.0,2.0812388236297887,0,0,0.0,0.0,-inf,-inf,2.140500000678003,839226,1500
FMNoiseSaopin,FDC,0.0,48,True,False,False,36.78875719389228,36.78875719389228,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0,0,0.0,0.0,-inf,-inf,0.28491695411503315,967165,1500
FMNoiseSaopin,adapt_filter,0.0,48,True,False,False,36.78875719389228,40.14942065087749,3.3606634569852076,True,True,1500,1501,0,1,0.0,3.0,-0.17466624396882402,0,239,0.0,1.0315041210375079e-16,-inf,-319.7305806521147,23.591874982230365,400241136,1500
FMNoiseSaopin,FrFT,0.0,48,True,False,False,36.78875719389228,36.60366960372776,-0.18508759016452103,True,True,1500,1500,0,0,0.0,0.0,-0.3503691741774093,0,0,0.0,0.0,-inf,-inf,36.55941702891141,1129934,1500
FMNoiseSaopin,qpzh,0.0,48,True,False,False,36.78875719389228,37.06724820371083,0.278491009818552,True,True,1500,1500,0,0,0.0,0.0,0.011397051158724684,0,0,0.0,0.0,-inf,-inf,0.6992080016061664,482266,1500
FMNoiseSaopin,Identity,0.0,49,True,False,False,29.39000112710222,29.39000112710222,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0,0,0.0,0.0,-inf,-inf,0.00300002284348011,80096,1500
FMNoiseSaopin,WLN,0.0,49,True,False,False,29.39000112710222,31.131061419330738,1.7410602922285179,True,True,1500,1500,0,0,0.0,0.0,2.4849511106472293,0,1,0.0,0.032778714045128526,-inf,-29.68816176824484,2.2034170106053352,839114,1500
FMNoiseSaopin,FDC,0.0,49,True,False,False,29.39000112710222,29.39000112710222,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0,0,0.0,0.0,-inf,-inf,0.27000001864507794,967165,1500
FMNoiseSaopin,adapt_filter,0.0,49,True,False,False,29.39000112710222,40.14942065087749,10.759419523775268,True,True,1500,1501,0,1,0.0,3.0,-0.15196848126657575,0,241,0.0,1.0886707952294059e-16,-inf,-319.2620685468466,23.47933396231383,400241136,1500
FMNoiseSaopin,FrFT,0.0,49,True,False,False,29.39000112710222,29.04158030086296,-0.3484208262392592,True,True,1500,1500,0,0,0.0,0.0,-0.34343060963284433,0,0,0.0,0.0,-inf,-inf,36.219957983121276,1129980,1500
FMNoiseSaopin,qpzh,0.0,49,True,False,False,29.39000112710222,29.39000112710222,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0,0,0.0,0.0,-inf,-inf,0.5767910042777658,482266,1500
FMNoiseSaopin,Identity,0.0,50,True,False,False,36.91585564239753,36.91585564239753,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,2,2,0.018904858967414652,0.018904858967414652,-34.46853116359786,-34.46853116359786,0.0028329668566584587,80096,1500
FMNoiseSaopin,WLN,0.0,50,True,False,False,36.91585564239753,35.40605793330761,-1.5097977090899235,True,True,1500,1500,0,0,0.0,0.0,2.1078025986437163,2,2,0.018904858967414652,0.02550806513660751,-34.46853116359786,-31.86644965364775,2.1468749619089067,839068,1500
FMNoiseSaopin,FDC,0.0,50,True,False,False,36.91585564239753,36.915855642397524,-7.105427357601002e-15,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,2,2,0.018904858967414652,0.018904858967414655,-34.46853116359786,-34.46853116359786,0.2654590061865747,967165,1500
FMNoiseSaopin,adapt_filter,0.0,50,True,False,False,36.91585564239753,40.14942065087749,3.2335650084799568,True,True,1500,1501,0,1,0.0,3.0,-0.15805445456206216,2,206,0.018904858967414652,1.0876325120886313e-16,-34.46853116359786,-319.27035637458437,23.428874963428825,400241136,1500
FMNoiseSaopin,FrFT,0.0,50,True,False,False,36.91585564239753,36.548982447367,-0.3668731950305286,True,True,1500,1500,0,0,0.0,0.0,-0.3365222192204659,2,2,0.018904858967414652,0.02675081388405082,-34.46853116359786,-31.453260003714796,36.03208303684369,1129934,1500
FMNoiseSaopin,qpzh,0.0,50,True,False,False,36.91585564239753,37.12223789260689,0.20638225020935863,True,True,1500,1500,0,0,0.0,0.0,0.012342863325926273,2,1,0.018904858967414652,0.015753522540255117,-34.46853116359786,-36.05244642638168,0.6928330403752625,482266,1500
FMNoiseSaopin,Identity,0.0,51,True,False,False,29.476387280313197,29.476387280313197,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,1,1,0.02067781685325456,0.02067781685325456,-33.68990631217533,-33.68990631217533,0.0029160291887819767,80096,1500
FMNoiseSaopin,WLN,0.0,51,True,False,False,29.476387280313197,31.172534559410874,1.6961472790976764,True,True,1500,1500,0,0,0.0,0.0,2.536219780908139,1,0,0.02067781685325456,0.0,-33.68990631217533,-inf,2.1290830336511135,839056,1500
FMNoiseSaopin,FDC,0.0,51,True,False,False,29.476387280313197,29.4763872803132,3.552713678800501e-15,True,True,1500,1500,0,0,0.0,0.0,-6.7502922658730125e-15,1,1,0.02067781685325456,0.020677816853254545,-33.68990631217533,-33.68990631217534,0.2678749733604491,967165,1500
FMNoiseSaopin,adapt_filter,0.0,51,True,False,False,29.476387280313197,40.14942065087749,10.67303337056429,True,True,1500,1501,0,1,0.0,3.0,-0.14926280846266493,1,210,0.02067781685325456,9.327774274492798e-17,-33.68990631217533,-320.60443944151325,23.222042014822364,400241136,1500
FMNoiseSaopin,FrFT,0.0,51,True,False,False,29.476387280313197,29.154343181927977,-0.32204409838521997,True,True,1500,1500,0,0,0.0,0.0,-0.34041847964049543,1,0,0.02067781685325456,0.0,-33.68990631217533,-inf,36.1254169838503,1129934,1500
FMNoiseSaopin,qpzh,0.0,51,True,False,False,29.476387280313197,29.476387280313197,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,1,1,0.02067781685325456,0.02067781685325456,-33.68990631217533,-33.68990631217533,0.5818339996039867,482266,1500
FMNoiseSaopin,Identity,0.0,52,True,False,False,32.873001270456825,32.873001270456825,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,3,3,0.029239913663072496,0.029239913663072496,-30.680478281141653,-30.680478281141653,0.0029170187190175056,80096,1500
FMNoiseSaopin,WLN,0.0,52,True,False,False,32.873001270456825,32.5381445421366,-0.3348567283202257,True,True,1500,1500,0,0,0.0,0.0,2.1017346311719227,3,1,0.029239913663072496,0.03764177496927716,-30.680478281141653,-28.486598118717247,2.200666000135243,839020,1500
FMNoiseSaopin,FDC,0.0,52,True,False,False,32.873001270456825,32.873001270456825,0.0,True,True,1500,1500,0,0,0.0,0.0,-6.7502922658730125e-15,3,3,0.029239913663072496,0.029239913663072478,-30.680478281141653,-30.680478281141657,0.2681249752640724,967165,1500
FMNoiseSaopin,adapt_filter,0.0,52,True,False,False,32.873001270456825,40.14942065087749,7.276419380420663,True,True,1500,1501,0,1,0.0,3.0,-0.15233267229881584,3,224,0.029239913663072496,1.0211365763781155e-16,-30.680478281141653,-319.8183233482605,26.05237503303215,400241136,1500
FMNoiseSaopin,FrFT,0.0,52,True,False,False,32.873001270456825,32.51572175861655,-0.3572795118402752,True,True,1500,1500,0,0,0.0,0.0,-0.3502988144535656,3,2,0.029239913663072496,0.024866216314516104,-30.680478281141653,-32.08780585369994,36.69074998470023,1129934,1500
FMNoiseSaopin,qpzh,0.0,52,True,False,False,32.873001270456825,32.85281068418189,-0.02019058627493564,True,True,1500,1500,0,0,0.0,0.0,-0.01248193375382345,3,3,0.029239913663072496,0.023917669658146054,-30.680478281141653,-32.42562273439968,0.6442500161938369,482266,1500
FMNoiseSaopin,Identity,0.0,53,True,False,False,32.8238284044642,32.8238284044642,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,2,2,0.01758568581746777,0.01758568581746777,-35.09681380263146,-35.09681380263146,0.0031249946914613247,80096,1500
FMNoiseSaopin,WLN,0.0,53,True,False,False,32.8238284044642,32.671624038715684,-0.15220436574851703,True,True,1500,1500,0,0,0.0,0.0,2.1457729930950857,2,4,0.01758568581746777,0.028722017943672185,-35.09681380263146,-30.83570101630045,2.2324579767882824,839206,1500
FMNoiseSaopin,FDC,0.0,53,True,False,False,32.8238284044642,32.8238284044642,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,2,2,0.01758568581746777,0.017585685817467778,-35.09681380263146,-35.09681380263145,0.2689159591682255,967165,1500
FMNoiseSaopin,adapt_filter,0.0,53,True,False,False,32.8238284044642,40.14942065087749,7.3255922464132865,True,True,1500,1501,0,1,0.0,3.0,-0.17205876544199855,2,176,0.01758568581746777,8.420702212184577e-17,-35.09681380263146,-321.4930338133306,26.335791044402868,400241136,1500
FMNoiseSaopin,FrFT,0.0,53,True,False,False,32.8238284044642,32.539844081219854,-0.2839843232443471,True,True,1500,1500,0,0,0.0,0.0,-0.3191987164750971,2,2,0.01758568581746777,0.0182439656423707,-35.09681380263146,-34.77761508615637,36.54483298305422,1129980,1500
FMNoiseSaopin,qpzh,0.0,53,True,False,False,32.8238284044642,32.882964806005354,0.05913640154115285,True,True,1500,1500,0,0,0.0,0.0,0.009611248448339584,2,2,0.01758568581746777,0.017566237387487364,-35.09681380263146,-35.1064250510798,0.7241659914143384,482266,1500
FMNoiseSaopin,Identity,0.0,54,True,False,False,29.769220209044907,29.769220209044907,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0,0,0.0,0.0,-inf,-inf,0.004209054168313742,80096,1500
FMNoiseSaopin,WLN,0.0,54,True,False,False,29.769220209044907,31.18386015444774,1.4146399454028327,True,True,1500,1500,0,0,0.0,0.0,2.7716888189759232,0,0,0.0,0.0,-inf,-inf,2.478917012922466,839017,1500
FMNoiseSaopin,FDC,0.0,54,True,False,False,29.769220209044907,29.769220209044907,0.0,True,True,1500,1500,0,0,0.0,0.0,-5.785964799319725e-15,0,0,0.0,0.0,-inf,-inf,0.29554194770753384,967165,1500
FMNoiseSaopin,adapt_filter,0.0,54,True,False,False,29.769220209044907,40.14942065087749,10.380200441832582,True,True,1500,1501,0,1,0.0,3.0,-0.15397714404624926,0,224,0.0,9.34884921965907e-17,-inf,-320.5848368912348,23.520999995525926,400241136,1500
FMNoiseSaopin,FrFT,0.0,54,True,False,False,29.769220209044907,29.45780472543548,-0.3114154836094265,True,True,1500,1500,0,0,0.0,0.0,-0.3137514520582718,0,0,0.0,0.0,-inf,-inf,35.90441698906943,1129934,1500
FMNoiseSaopin,qpzh,0.0,54,True,False,False,29.769220209044907,29.769220209044907,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0,0,0.0,0.0,-inf,-inf,0.5772080039605498,482266,1500
FMNoiseSaopin,Identity,0.0,55,True,False,False,32.63050758072119,32.63050758072119,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,3,3,0.03688556566731243,0.03688556566731243,-28.662871038576647,-28.662871038576647,0.002874992787837982,80096,1500
FMNoiseSaopin,WLN,0.0,55,True,False,False,32.63050758072119,32.53719980797449,-0.0933077727467051,True,True,1500,1500,0,0,0.0,0.0,2.1581635363265,3,1,0.03688556566731243,0.03498791751195943,-28.662871038576647,-29.121638120893195,2.159249968826771,839114,1500
FMNoiseSaopin,FDC,0.0,55,True,False,False,32.63050758072119,32.63050758072119,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,3,3,0.03688556566731243,0.03688556566731242,-28.662871038576647,-28.66287103857665,0.26595796225592494,967165,1500
FMNoiseSaopin,adapt_filter,0.0,55,True,False,False,32.63050758072119,40.14942065087749,7.5189130701562945,True,True,1500,1501,0,1,0.0,3.0,-0.130241813034383,3,239,0.03688556566731243,1.1610599828664434e-16,-28.662871038576647,-318.7029068618179,23.48254102980718,400241136,1500
FMNoiseSaopin,FrFT,0.0,55,True,False,False,32.63050758072119,32.27170186429849,-0.358805716422701,True,True,1500,1500,0,0,0.0,0.0,-0.35008917864886624,3,1,0.03688556566731243,0.022025742278761175,-28.662871038576647,-33.14138893446996,36.174042033962905,1129934,1500
FMNoiseSaopin,qpzh,0.0,55,True,False,False,32.63050758072119,32.698332951891096,0.06782537116990284,True,True,1500,1500,0,0,0.0,0.0,0.02537129610151493,3,1,0.03688556566731243,0.02109393141165979,-28.662871038576647,-33.516849409220335,0.6273330072872341,482266,1500
FMNoiseSaopin,Identity,0.0,56,True,False,False,32.71990306304415,32.71990306304415,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,2,2,0.021683454199545395,0.021683454199545395,-33.2774306601005,-33.2774306601005,0.002874992787837982,80096,1500
FMNoiseSaopin,WLN,0.0,56,True,False,False,32.71990306304415,32.60391599736477,-0.11598706567937711,True,True,1500,1500,0,0,0.0,0.0,2.2601673178793327,2,3,0.021683454199545395,0.030110843152105823,-33.2774306601005,-30.42554166743983,2.139249991159886,838976,1500
FMNoiseSaopin,FDC,0.0,56,True,False,False,32.71990306304415,32.71990306304415,0.0,True,True,1500,1500,0,0,0.0,0.0,-5.785964799319725e-15,2,2,0.021683454199545395,0.02168345419954539,-33.2774306601005,-33.27743066010051,0.2650830429047346,967165,1500
FMNoiseSaopin,adapt_filter,0.0,56,True,False,False,32.71990306304415,40.14942065087749,7.429517587833338,True,True,1500,1501,0,1,0.0,3.0,-0.13832531415284308,2,223,0.021683454199545395,1.364093483533317e-16,-33.2774306601005,-317.30311731512353,23.635542020201683,400241136,1500
FMNoiseSaopin,FrFT,0.0,56,True,False,False,32.71990306304415,32.360376591153,-0.35952647189115083,True,True,1500,1500,0,0,0.0,0.0,-0.340713399408343,2,2,0.021683454199545395,0.03381156924571248,-33.2774306601005,-29.418693450145508,36.050249997060746,1129934,1500
FMNoiseSaopin,qpzh,0.0,56,True,False,False,32.71990306304415,32.729171304739715,0.009268241695565393,True,True,1500,1500,0,0,0.0,0.0,-0.016817090203890193,2,2,0.021683454199545395,0.02172547705010261,-33.2774306601005,-33.26061356989663,0.6469590007327497,482266,1500
FMNoiseSaopin,Identity,0.0,57,True,False,False,30.181767228638726,30.181767228638726,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0,0,0.0,0.0,-inf,-inf,0.002749962732195854,80096,1500
FMNoiseSaopin,WLN,0.0,57,True,False,False,30.181767228638726,31.370257152916793,1.1884899242780662,True,True,1500,1500,0,0,0.0,0.0,2.78902716137262,0,0,0.0,0.0,-inf,-inf,2.139416988939047,838971,1500
FMNoiseSaopin,FDC,0.0,57,True,False,False,30.181767228638726,30.18691584178315,0.005148613144424274,True,True,1500,1500,0,0,0.0,0.0,-0.06494195194000707,0,0,0.0,0.0,-inf,-inf,0.26295799762010574,967165,1500
FMNoiseSaopin,adapt_filter,0.0,57,True,False,False,30.181767228638726,40.14942065087749,9.967653422238762,True,True,1500,1501,0,1,0.0,3.0,-0.16540441003183512,0,213,0.0,9.764060287269622e-17,-inf,-320.2073909547248,23.560292029287666,400241136,1500
FMNoiseSaopin,FrFT,0.0,57,True,False,False,30.181767228638726,29.86263721726962,-0.3191300113691078,True,True,1500,1500,0,0,0.0,0.0,-0.3278795351026848,0,0,0.0,0.0,-inf,-inf,36.25574999023229,1129934,1500
FMNoiseSaopin,qpzh,0.0,57,True,False,False,30.181767228638726,30.181767228638726,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0,0,0.0,0.0,-inf,-inf,0.5760840140283108,482266,1500
FMNoiseSaopin,Identity,0.0,58,True,False,False,29.899599065105953,29.899599065105953,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,2,2,0.021681058392722264,0.021681058392722264,-33.278390417858034,-33.278390417858034,0.00300002284348011,80096,1500
FMNoiseSaopin,WLN,0.0,58,True,False,False,29.899599065105953,31.242188158396115,1.3425890932901616,True,True,1500,1500,0,0,0.0,0.0,2.79486060553308,2,2,0.021681058392722264,0.025908499622332395,-33.278390417858034,-31.73115473110473,2.2231669863685966,839017,1500
FMNoiseSaopin,FDC,0.0,58,True,False,False,29.899599065105953,29.899599065105953,0.0,True,True,1500,1500,0,0,0.0,0.0,-7.7146197324263e-15,2,2,0.021681058392722264,0.021681058392722267,-33.278390417858034,-33.278390417858034,0.2770000137388706,967165,1500
FMNoiseSaopin,adapt_filter,0.0,58,True,False,False,29.899599065105953,40.14942065087749,10.249821585771535,True,True,1500,1501,0,1,0.0,3.0,-0.15242979304257875,2,242,0.021681058392722264,1.0563515575525158e-16,-33.278390417858034,-319.52383045998033,23.447457992006093,400241136,1500
FMNoiseSaopin,FrFT,0.0,58,True,False,False,29.899599065105953,29.5665826341228,-0.3330164309831538,True,True,1500,1500,0,0,0.0,0.0,-0.3312886727549252,2,2,0.021681058392722264,0.022013475567687502,-33.278390417858034,-33.146227680777166,36.18383401772007,1129934,1500
FMNoiseSaopin,qpzh,0.0,58,True,False,False,29.899599065105953,29.899599065105953,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,2,2,0.021681058392722264,0.021681058392722264,-33.278390417858034,-33.278390417858034,0.5810000002384186,482266,1500
FMNoiseSaopin,Identity,0.0,59,True,False,False,32.756001949686826,32.756001949686826,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0,0,0.0,0.0,-inf,-inf,0.0029159709811210632,80096,1500
FMNoiseSaopin,WLN,0.0,59,True,False,False,32.756001949686826,32.48120644802589,-0.2747955016609396,True,True,1500,1500,0,0,0.0,0.0,2.196930077099767,0,1,0.0,0.016971547808737122,-inf,-35.40557096255628,2.143791993148625,839163,1500
FMNoiseSaopin,FDC,0.0,59,True,False,False,32.756001949686826,32.756001949686826,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,0,0,0.0,0.0,-inf,-inf,0.2649999805726111,967165,1500
FMNoiseSaopin,adapt_filter,0.0,59,True,False,False,32.756001949686826,40.14942065087749,7.393418701190662,True,True,1500,1501,0,1,0.0,3.0,-0.15359676792031038,0,200,0.0,1.6166755024286396e-16,-inf,-315.8275428504447,23.474790970794857,400241136,1500
FMNoiseSaopin,FrFT,0.0,59,True,False,False,32.756001949686826,32.458940193856535,-0.29706175583029193,True,True,1500,1500,0,0,0.0,0.0,-0.33020507966130735,0,0,0.0,0.0,-inf,-inf,36.11641703173518,1129934,1500
FMNoiseSaopin,qpzh,0.0,59,True,False,False,32.756001949686826,32.77250278740884,0.016500837722013273,True,True,1500,1500,0,0,0.0,0.0,-0.005797795884439579,0,0,0.0,0.0,-inf,-inf,0.6179579650051892,482266,1500
FMNoiseSaopin,Identity,0.0,60,True,False,False,32.833089142959615,32.833089142959615,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,2,2,0.02425030822537965,0.02425030822537965,-32.305654741456316,-32.305654741456316,0.002916960511356592,80096,1500
FMNoiseSaopin,WLN,0.0,60,True,False,False,32.833089142959615,32.58497382400591,-0.2481153189537082,True,True,1500,1500,0,0,0.0,0.0,2.1639953597554342,2,2,0.02425030822537965,0.040148160075451265,-32.305654741456316,-27.92668705870893,2.1568340016528964,839066,1500
FMNoiseSaopin,FDC,0.0,60,True,False,False,32.833089142959615,32.833089142959615,0.0,True,True,1500,1500,0,0,0.0,0.0,-8.678947198979587e-15,2,2,0.02425030822537965,0.02425030822537964,-32.305654741456316,-32.30565474145632,0.26579201221466064,967165,1500
FMNoiseSaopin,adapt_filter,0.0,60,True,False,False,32.833089142959615,40.14942065087749,7.316331507917873,True,True,1500,1501,0,1,0.0,3.0,-0.13888915821512532,2,213,0.02425030822537965,8.814988360373113e-17,-32.305654741456316,-321.0955651364459,23.58624996850267,400241136,1500
