candidate_id,design,top_k,confidence_threshold,regularization,jammer,jsr_db,seed,target_position,true_target_idx_for_evaluation_only,estimated_target_idx,estimation_error_for_evaluation_only,estimator_confidence,fallback,fit_status,oracle_input_status,forbidden_keys_present,interface_status,delta_sinr_db,detected_before,detected_after,pd_identity,pd_algorithm,peak_error_before,peak_error_after,false_peak_count_before,false_peak_count_after,target_only_response_change_db,target_preservation_status,target_window_peak_change_db,runtime_ms,memory_usage_bytes,gate_reasons
B_k3_c0.8_r0.001,B,3,0.8,0.001,NoJammer,0.0,9005,1500,1500,1500,0,0.9802649173507794,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.376422351556251,True,True,True,True,0,0,0,443,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.8257079753093421,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,NoJammer,0.0,9005,1500,1500,1500,0,0.9802649173507794,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.376422351556251,True,True,True,True,0,0,0,443,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.4778330330736935,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,NoJammer,0.0,9005,1500,1500,1500,0,0.9802649173507794,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.376422351556251,True,True,True,True,0,0,0,443,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.8530830382369459,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,NoJammer,0.0,9005,2500,2500,2500,0,0.980304366849098,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.561090829910491,True,True,True,True,0,0,0,277,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.4793750122189522,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,NoJammer,0.0,9005,2500,2500,2500,0,0.980304366849098,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.561090829910491,True,True,True,True,0,0,0,277,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.818084052298218,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,NoJammer,0.0,9005,2500,2500,2500,0,0.980304366849098,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.561090829910491,True,True,True,True,0,0,0,277,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.45195798156782985,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,NoJammer,0.0,9005,2500,2500,2500,0,0.980304366849098,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.561090829910491,True,True,True,True,0,0,0,277,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.810750003438443,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,NoJammer,0.0,9005,3500,3500,3500,0,0.97974429017262,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.471350216305773,True,True,True,True,0,0,0,101,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885306163955e-06,0.47858397010713816,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,NoJammer,0.0,9005,3500,3500,3500,0,0.97974429017262,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.471350216305773,True,True,True,True,0,0,0,101,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885306163955e-06,0.842333014588803,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,NoJammer,0.0,9005,3500,3500,3500,0,0.97974429017262,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.471350216305773,True,True,True,True,0,0,0,101,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885306163955e-06,0.445583020336926,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,NoJammer,0.0,9005,3500,3500,3500,0,0.97974429017262,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.471350216305773,True,True,True,True,0,0,0,101,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885306163955e-06,0.8469170425087214,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,NoJammer,0.0,9005,4000,4000,4000,0,0.980197056398256,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.502293916859649,True,True,True,True,0,0,0,14,-8.685885306163955e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.4621670232154429,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,NoJammer,0.0,9005,4000,4000,4000,0,0.980197056398256,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.502293916859649,True,True,True,True,0,0,0,14,-8.685885306163955e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.8191660162992775,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,NoJammer,0.0,9005,4000,4000,4000,0,0.980197056398256,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.502293916859649,True,True,True,True,0,0,0,14,-8.685885306163955e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.4409169778227806,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,NoJammer,0.0,9005,4000,4000,4000,0,0.980197056398256,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.502293916859649,True,True,True,True,0,0,0,14,-8.685885306163955e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.8467919542454183,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,NoJammer,0.0,9006,1000,1000,1000,0,0.9794471513859266,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.326785936203386,True,True,True,True,0,0,0,547,-8.68588530327097e-06,TARGET_PRESERVED,-8.685885301342313e-06,0.4810840473510325,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,NoJammer,0.0,9006,1000,1000,1000,0,0.9794471513859266,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.326785936203386,True,True,True,True,0,0,0,547,-8.68588530327097e-06,TARGET_PRESERVED,-8.685885301342313e-06,0.8533750078640878,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,NoJammer,0.0,9006,1000,1000,1000,0,0.9794471513859266,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.326785936203386,True,True,True,True,0,0,0,547,-8.68588530327097e-06,TARGET_PRESERVED,-8.685885301342313e-06,0.4497499903663993,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,NoJammer,0.0,9006,1000,1000,1000,0,0.9794471513859266,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.326785936203386,True,True,True,True,0,0,0,547,-8.68588530327097e-06,TARGET_PRESERVED,-8.685885301342313e-06,0.8128750487230718,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,NoJammer,0.0,9006,1500,1500,1500,0,0.9785136384436136,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.689721319991371,True,True,True,True,0,0,0,446,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885301342313e-06,0.4697919939644635,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,NoJammer,0.0,9006,1500,1500,1500,0,0.9785136384436136,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.689721319991371,True,True,True,True,0,0,0,446,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885301342313e-06,0.8212500251829624,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,NoJammer,0.0,9006,1500,1500,1500,0,0.9785136384436136,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.689721319991371,True,True,True,True,0,0,0,446,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885301342313e-06,0.4461249918676913,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,NoJammer,0.0,9006,1500,1500,1500,0,0.9785136384436136,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.689721319991371,True,True,True,True,0,0,0,446,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885301342313e-06,0.8881670073606074,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,NoJammer,0.0,9006,2500,2500,2500,0,0.9781982523981676,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.636475712263838,True,True,True,True,0,0,0,275,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.46912499237805605,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,NoJammer,0.0,9006,2500,2500,2500,0,0.9781982523981676,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.636475712263838,True,True,True,True,0,0,0,275,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.8347089751623571,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,NoJammer,0.0,9006,2500,2500,2500,0,0.9781982523981676,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.636475712263838,True,True,True,True,0,0,0,275,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.4401669721119106,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,NoJammer,0.0,9006,2500,2500,2500,0,0.9781982523981676,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.636475712263838,True,True,True,True,0,0,0,275,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.7997080101631582,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,NoJammer,0.0,9006,3500,3500,3500,0,0.9778053108074657,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.712160978557307,True,True,True,True,0,0,0,93,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885306163955e-06,0.4633750068023801,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,NoJammer,0.0,9006,3500,3500,3500,0,0.9778053108074657,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.712160978557307,True,True,True,True,0,0,0,93,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885306163955e-06,0.8232499822042882,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,NoJammer,0.0,9006,3500,3500,3500,0,0.9778053108074657,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.712160978557307,True,True,True,True,0,0,0,93,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885306163955e-06,0.44350000098347664,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,NoJammer,0.0,9006,3500,3500,3500,0,0.9778053108074657,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.712160978557307,True,True,True,True,0,0,0,93,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885306163955e-06,0.8624999900348485,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,NoJammer,0.0,9006,4000,4000,4000,0,0.97945204121969,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.536121705606988,True,True,True,True,0,0,0,15,-8.685885306163955e-06,TARGET_PRESERVED,-8.685885308092612e-06,0.4835830186493695,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,NoJammer,0.0,9006,4000,4000,4000,0,0.97945204121969,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.536121705606988,True,True,True,True,0,0,0,15,-8.685885306163955e-06,TARGET_PRESERVED,-8.685885308092612e-06,0.8254169952124357,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,NoJammer,0.0,9006,4000,4000,4000,0,0.97945204121969,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.536121705606988,True,True,True,True,0,0,0,15,-8.685885306163955e-06,TARGET_PRESERVED,-8.685885308092612e-06,0.4544999683275819,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,NoJammer,0.0,9006,4000,4000,4000,0,0.97945204121969,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.536121705606988,True,True,True,True,0,0,0,15,-8.685885306163955e-06,TARGET_PRESERVED,-8.685885308092612e-06,0.8322919602505863,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,NoJammer,0.0,9007,1000,1000,1000,0,0.9789952619911552,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.532509857343371,True,True,True,True,0,0,1,543,-8.68588530327097e-06,TARGET_PRESERVED,-8.685885302306642e-06,0.4677500110119581,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,NoJammer,0.0,9007,1000,1000,1000,0,0.9789952619911552,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.532509857343371,True,True,True,True,0,0,1,543,-8.68588530327097e-06,TARGET_PRESERVED,-8.685885302306642e-06,0.8227499783970416,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,NoJammer,0.0,9007,1000,1000,1000,0,0.9789952619911552,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.532509857343371,True,True,True,True,0,0,1,543,-8.68588530327097e-06,TARGET_PRESERVED,-8.685885302306642e-06,0.4426250234246254,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,NoJammer,0.0,9007,1000,1000,1000,0,0.9789952619911552,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.532509857343371,True,True,True,True,0,0,1,543,-8.68588530327097e-06,TARGET_PRESERVED,-8.685885302306642e-06,0.8163339807651937,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,NoJammer,0.0,9007,1500,1500,1500,0,0.9797966652316803,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.7428887902099035,True,True,True,True,0,0,1,451,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.45837496872991323,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,NoJammer,0.0,9007,1500,1500,1500,0,0.9797966652316803,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.7428887902099035,True,True,True,True,0,0,1,451,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.8195419795811176,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,NoJammer,0.0,9007,1500,1500,1500,0,0.9797966652316803,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.7428887902099035,True,True,True,True,0,0,1,451,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.4549589939415455,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,NoJammer,0.0,9007,1500,1500,1500,0,0.9797966652316803,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.7428887902099035,True,True,True,True,0,0,1,451,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.8120830170810223,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,NoJammer,0.0,9007,2500,2500,2500,0,0.9773932291168294,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.5032274527992655,True,True,True,True,0,0,1,272,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.45262498315423727,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,NoJammer,0.0,9007,2500,2500,2500,0,0.9773932291168294,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.5032274527992655,True,True,True,True,0,0,1,272,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.8324160007759929,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,NoJammer,0.0,9007,2500,2500,2500,0,0.9773932291168294,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.5032274527992655,True,True,True,True,0,0,1,272,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.4454170120880008,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,NoJammer,0.0,9007,2500,2500,2500,0,0.9773932291168294,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.5032274527992655,True,True,True,True,0,0,1,272,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.799165980424732,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,NoJammer,0.0,9007,3500,3500,3500,0,0.9759729171489071,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.484919890590739,True,True,True,True,0,0,1,94,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.4501659423112869,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,NoJammer,0.0,9007,3500,3500,3500,0,0.9759729171489071,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.484919890590739,True,True,True,True,0,0,1,94,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.8225420024245977,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,NoJammer,0.0,9007,3500,3500,3500,0,0.9759729171489071,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.484919890590739,True,True,True,True,0,0,1,94,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.44299999717622995,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,NoJammer,0.0,9007,3500,3500,3500,0,0.9759729171489071,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.484919890590739,True,True,True,True,0,0,1,94,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.8082500426098704,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,NoJammer,0.0,9007,4000,4000,4000,0,0.9790523254518155,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.580052545794693,True,True,True,True,0,0,1,15,-8.685885306163955e-06,TARGET_PRESERVED,-8.685885302306642e-06,0.4557499778456986,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,NoJammer,0.0,9007,4000,4000,4000,0,0.9790523254518155,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.580052545794693,True,True,True,True,0,0,1,15,-8.685885306163955e-06,TARGET_PRESERVED,-8.685885302306642e-06,0.8284160285256803,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,NoJammer,0.0,9007,4000,4000,4000,0,0.9790523254518155,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.580052545794693,True,True,True,True,0,0,1,15,-8.685885306163955e-06,TARGET_PRESERVED,-8.685885302306642e-06,0.44433301081880927,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,NoJammer,0.0,9007,4000,4000,4000,0,0.9790523254518155,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.580052545794693,True,True,True,True,0,0,1,15,-8.685885306163955e-06,TARGET_PRESERVED,-8.685885302306642e-06,0.8052089833654463,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,NoJammer,0.0,9008,1000,1000,1000,0,0.9786665003268107,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.617859348862808,True,True,True,True,0,0,0,554,-8.68588530327097e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.4528750432655215,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,NoJammer,0.0,9008,1000,1000,1000,0,0.9786665003268107,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.617859348862808,True,True,True,True,0,0,0,554,-8.68588530327097e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.8419999503530562,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,NoJammer,0.0,9008,1000,1000,1000,0,0.9786665003268107,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.617859348862808,True,True,True,True,0,0,0,554,-8.68588530327097e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.45487500028684735,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,NoJammer,0.0,9008,1000,1000,1000,0,0.9786665003268107,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.617859348862808,True,True,True,True,0,0,0,554,-8.68588530327097e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.8117500110529363,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,NoJammer,0.0,9008,1500,1500,1500,0,0.9791401631326827,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.810436614746678,True,True,True,True,0,0,0,436,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.45529199996963143,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,NoJammer,0.0,9008,1500,1500,1500,0,0.9791401631326827,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.810436614746678,True,True,True,True,0,0,0,436,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.8154170354828238,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,NoJammer,0.0,9008,1500,1500,1500,0,0.9791401631326827,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.810436614746678,True,True,True,True,0,0,0,436,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.4452909925021231,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,NoJammer,0.0,9008,1500,1500,1500,0,0.9791401631326827,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.810436614746678,True,True,True,True,0,0,0,436,-8.685885305199628e-06,TARGET_PRESERVED,-8.685885304235298e-06,0.8189580403268337,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,NoJammer,0.0,9008,2500,2500,2500,0,0.977996532770111,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.828423566946746,True,True,True,True,0,0,1,273,-8.685885305199628e-06,TARGET_PRESERVED,-8.68588530327097e-06,0.4671249771490693,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,NoJammer,0.0,9008,2500,2500,2500,0,0.977996532770111,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.828423566946746,True,True,True,True,0,0,1,273,-8.685885305199628e-06,TARGET_PRESERVED,-8.68588530327097e-06,0.8207079954445362,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,NoJammer,0.0,9008,2500,2500,2500,0,0.977996532770111,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.828423566946746,True,True,True,True,0,0,1,273,-8.685885305199628e-06,TARGET_PRESERVED,-8.68588530327097e-06,0.497999950312078,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,NoJammer,0.0,9008,2500,2500,2500,0,0.977996532770111,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.828423566946746,True,True,True,True,0,0,1,273,-8.685885305199628e-06,TARGET_PRESERVED,-8.68588530327097e-06,0.8247909718193114,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,NoJammer,0.0,9008,3500,3500,3500,0,0.9755932181323711,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.733635150902579,True,True,True,True,0,0,1,102,-8.685885305199628e-06,TARGET_PRESERVED,-8.68588530327097e-06,0.4722500452771783,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,NoJammer,0.0,9008,3500,3500,3500,0,0.9755932181323711,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.733635150902579,True,True,True,True,0,0,1,102,-8.685885305199628e-06,TARGET_PRESERVED,-8.68588530327097e-06,0.8484169957228005,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,NoJammer,0.0,9008,3500,3500,3500,0,0.9755932181323711,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.733635150902579,True,True,True,True,0,0,1,102,-8.685885305199628e-06,TARGET_PRESERVED,-8.68588530327097e-06,0.4456249880604446,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,NoJammer,0.0,9008,3500,3500,3500,0,0.9755932181323711,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.733635150902579,True,True,True,True,0,0,1,102,-8.685885305199628e-06,TARGET_PRESERVED,-8.68588530327097e-06,0.8092079660855234,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,NoJammer,0.0,9008,4000,4000,4000,0,0.9789913195280987,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.80898225971341,True,True,True,True,0,0,1,11,-8.685885306163955e-06,TARGET_PRESERVED,-8.685885301342313e-06,0.45720802154392004,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,NoJammer,0.0,9008,4000,4000,4000,0,0.9789913195280987,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.80898225971341,True,True,True,True,0,0,1,11,-8.685885306163955e-06,TARGET_PRESERVED,-8.685885301342313e-06,0.8052919874899089,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,NoJammer,0.0,9008,4000,4000,4000,0,0.9789913195280987,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.80898225971341,True,True,True,True,0,0,1,11,-8.685885306163955e-06,TARGET_PRESERVED,-8.685885301342313e-06,0.42762496741488576,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,NoJammer,0.0,9008,4000,4000,4000,0,0.9789913195280987,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.80898225971341,True,True,True,True,0,0,1,11,-8.685885306163955e-06,TARGET_PRESERVED,-8.685885301342313e-06,0.8282919880002737,80000,[]
A_k3_c0.65_r0.001,A,3,0.65,0.001,NoJammer,0.0,9009,1000,1000,1000,0,0.9782767022249862,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.558505974026225,True,True,True,True,0,0,0,536,-8.68588530327097e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.47624995931982994,80000,[]
B_k3_c0.8_r0.001,B,3,0.8,0.001,NoJammer,0.0,9009,1000,1000,1000,0,0.9782767022249862,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.558505974026225,True,True,True,True,0,0,0,536,-8.68588530327097e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.821333029307425,80000,[]
A_k3_c0.8_r0.001,A,3,0.8,0.001,NoJammer,0.0,9009,1000,1000,1000,0,0.9782767022249862,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,4.558505974026225,True,True,True,True,0,0,0,536,-8.68588530327097e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.44704199535772204,80000,[]
B_k3_c0.65_r0.001,B,3,0.65,0.001,NoJammer,0.0,9009,1000,1000,1000,0,0.9782767022249862,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,PASS,,PASS,4.558505974026225,True,True,True,True,0,0,0,536,-8.68588530327097e-06,TARGET_PRESERVED,-8.685885305199628e-06,0.805000017862767,80000,[]
