jammer,jsr_db,selection_metric,target_position,metric_scope,n,mean,std,ci95_low,ci95_high,min,q25,median,q75,max
NoJammer,20.0,topk,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
NoJammer,20.0,topk,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
NoJammer,20.0,topk,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
NoJammer,20.0,topk,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
NoJammer,30.0,entropy,1000,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
NoJammer,30.0,entropy,1500,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
NoJammer,30.0,entropy,2500,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
NoJammer,30.0,entropy,3500,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
NoJammer,30.0,entropy,4000,SUPPLEMENTARY_DIAGNOSTIC,30,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
NoJammer,30.0,peak,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
NoJammer,30.0,peak,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
NoJammer,30.0,peak,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
NoJammer,30.0,peak,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
NoJammer,30.0,peak,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.8999999999999995,4.516810283266961e-16,1.8999999999999992,1.8999999999999997,1.9,1.9,1.9,1.9,1.9
NoJammer,30.0,topk,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
NoJammer,30.0,topk,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
NoJammer,30.0,topk,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
NoJammer,30.0,topk,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
NoJammer,30.0,topk,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.9200000000000004,4.516810283266961e-16,1.9200000000000002,1.9200000000000006,1.92,1.92,1.92,1.92,1.92
NoiseConvolutionJamming,0.0,entropy,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.1333333333333333,1.0080138659874616,0.7726202039828428,1.4940464626838237,0.0,0.0,2.0,2.0,2.0
NoiseConvolutionJamming,0.0,entropy,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.1333333333333333,1.0080138659874616,0.7726202039828428,1.4940464626838237,0.0,0.0,2.0,2.0,2.0
NoiseConvolutionJamming,0.0,entropy,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.1333333333333333,1.0080138659874616,0.7726202039828428,1.4940464626838237,0.0,0.0,2.0,2.0,2.0
NoiseConvolutionJamming,0.0,entropy,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.1333333333333333,1.0080138659874616,0.7726202039828428,1.4940464626838237,0.0,0.0,2.0,2.0,2.0
NoiseConvolutionJamming,0.0,entropy,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.1333333333333333,1.0080138659874616,0.7726202039828428,1.4940464626838237,0.0,0.0,2.0,2.0,2.0
NoiseConvolutionJamming,0.0,peak,1000,SUPPLEMENTARY_DIAGNOSTIC,30,0.9759999999999999,0.9142609602560288,0.64883591709934,1.3031640829006599,0.039999999999999925,0.07999999999999996,0.96,1.88,1.9
NoiseConvolutionJamming,0.0,peak,1500,SUPPLEMENTARY_DIAGNOSTIC,30,0.9759999999999999,0.9142609602560288,0.64883591709934,1.3031640829006599,0.039999999999999925,0.07999999999999996,0.96,1.88,1.9
NoiseConvolutionJamming,0.0,peak,2500,SUPPLEMENTARY_DIAGNOSTIC,30,0.9759999999999999,0.9142609602560288,0.64883591709934,1.3031640829006599,0.039999999999999925,0.07999999999999996,0.96,1.88,1.9
NoiseConvolutionJamming,0.0,peak,3500,SUPPLEMENTARY_DIAGNOSTIC,30,0.9759999999999999,0.9142609602560288,0.64883591709934,1.3031640829006599,0.039999999999999925,0.07999999999999996,0.96,1.88,1.9
NoiseConvolutionJamming,0.0,peak,4000,SUPPLEMENTARY_DIAGNOSTIC,30,0.9759999999999999,0.9142609602560288,0.64883591709934,1.3031640829006599,0.039999999999999925,0.07999999999999996,0.96,1.88,1.9
NoiseConvolutionJamming,0.0,topk,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.3653333333333335,0.8588192910692234,1.0580087969543839,1.6726578697122831,0.05999999999999994,0.07999999999999996,1.92,1.92,1.92
NoiseConvolutionJamming,0.0,topk,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.3653333333333335,0.8588192910692234,1.0580087969543839,1.6726578697122831,0.05999999999999994,0.07999999999999996,1.92,1.92,1.92
NoiseConvolutionJamming,0.0,topk,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.3653333333333335,0.8588192910692234,1.0580087969543839,1.6726578697122831,0.05999999999999994,0.07999999999999996,1.92,1.92,1.92
NoiseConvolutionJamming,0.0,topk,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.3653333333333335,0.8588192910692234,1.0580087969543839,1.6726578697122831,0.05999999999999994,0.07999999999999996,1.92,1.92,1.92
NoiseConvolutionJamming,0.0,topk,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.3653333333333335,0.8588192910692234,1.0580087969543839,1.6726578697122831,0.05999999999999994,0.07999999999999996,1.92,1.92,1.92
NoiseConvolutionJamming,10.0,entropy,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.2,0.9965457582448797,0.8433906803004838,1.556609319699516,0.0,0.0,2.0,2.0,2.0
NoiseConvolutionJamming,10.0,entropy,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.2,0.9965457582448797,0.8433906803004838,1.556609319699516,0.0,0.0,2.0,2.0,2.0
NoiseConvolutionJamming,10.0,entropy,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.2,0.9965457582448797,0.8433906803004838,1.556609319699516,0.0,0.0,2.0,2.0,2.0
NoiseConvolutionJamming,10.0,entropy,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.2,0.9965457582448797,0.8433906803004838,1.556609319699516,0.0,0.0,2.0,2.0,2.0
NoiseConvolutionJamming,10.0,entropy,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.2,0.9965457582448797,0.8433906803004838,1.556609319699516,0.0,0.0,2.0,2.0,2.0
NoiseConvolutionJamming,10.0,peak,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.096,0.9093597596187072,0.7705897892226476,1.4214102107773525,0.039999999999999925,0.07999999999999996,1.8399999999999999,1.88,1.9
NoiseConvolutionJamming,10.0,peak,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.096,0.9093597596187072,0.7705897892226476,1.4214102107773525,0.039999999999999925,0.07999999999999996,1.8399999999999999,1.88,1.9
NoiseConvolutionJamming,10.0,peak,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.096,0.9093597596187072,0.7705897892226476,1.4214102107773525,0.039999999999999925,0.07999999999999996,1.8399999999999999,1.88,1.9
NoiseConvolutionJamming,10.0,peak,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.096,0.9093597596187072,0.7705897892226476,1.4214102107773525,0.039999999999999925,0.07999999999999996,1.8399999999999999,1.88,1.9
NoiseConvolutionJamming,10.0,peak,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.096,0.9093597596187072,0.7705897892226476,1.4214102107773525,0.039999999999999925,0.07999999999999996,1.8399999999999999,1.88,1.9
NoiseConvolutionJamming,10.0,topk,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.4266666666666667,0.8290473691110086,1.1299958757357582,1.7233374575975753,0.05999999999999994,0.5349999999999999,1.92,1.92,1.92
NoiseConvolutionJamming,10.0,topk,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.4266666666666667,0.8290473691110086,1.1299958757357582,1.7233374575975753,0.05999999999999994,0.5349999999999999,1.92,1.92,1.92
NoiseConvolutionJamming,10.0,topk,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.4266666666666667,0.8290473691110086,1.1299958757357582,1.7233374575975753,0.05999999999999994,0.5349999999999999,1.92,1.92,1.92
NoiseConvolutionJamming,10.0,topk,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.4266666666666667,0.8290473691110086,1.1299958757357582,1.7233374575975753,0.05999999999999994,0.5349999999999999,1.92,1.92,1.92
NoiseConvolutionJamming,10.0,topk,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.4266666666666667,0.8290473691110086,1.1299958757357582,1.7233374575975753,0.05999999999999994,0.5349999999999999,1.92,1.92,1.92
NoiseConvolutionJamming,20.0,entropy,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.2666666666666666,0.9802650357071218,0.9158833287049402,1.617450004628393,0.0,0.0,2.0,2.0,2.0
NoiseConvolutionJamming,20.0,entropy,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.2666666666666666,0.9802650357071218,0.9158833287049402,1.617450004628393,0.0,0.0,2.0,2.0,2.0
NoiseConvolutionJamming,20.0,entropy,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.2666666666666666,0.9802650357071218,0.9158833287049402,1.617450004628393,0.0,0.0,2.0,2.0,2.0
NoiseConvolutionJamming,20.0,entropy,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.2666666666666666,0.9802650357071218,0.9158833287049402,1.617450004628393,0.0,0.0,2.0,2.0,2.0
NoiseConvolutionJamming,20.0,entropy,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.2666666666666666,0.9802650357071218,0.9158833287049402,1.617450004628393,0.0,0.0,2.0,2.0,2.0
NoiseConvolutionJamming,20.0,peak,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.0359999999999998,0.9138535308582383,0.7089817138368901,1.3630182861631095,0.039999999999999925,0.07999999999999996,1.83,1.88,1.9
NoiseConvolutionJamming,20.0,peak,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0359999999999998,0.9138535308582383,0.7089817138368901,1.3630182861631095,0.039999999999999925,0.07999999999999996,1.83,1.88,1.9
NoiseConvolutionJamming,20.0,peak,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0359999999999998,0.9138535308582383,0.7089817138368901,1.3630182861631095,0.039999999999999925,0.07999999999999996,1.83,1.88,1.9
NoiseConvolutionJamming,20.0,peak,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0359999999999998,0.9138535308582383,0.7089817138368901,1.3630182861631095,0.039999999999999925,0.07999999999999996,1.83,1.88,1.9
NoiseConvolutionJamming,20.0,peak,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.0359999999999998,0.9138535308582383,0.7089817138368901,1.3630182861631095,0.039999999999999925,0.07999999999999996,1.83,1.88,1.9
NoiseConvolutionJamming,20.0,topk,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.304,0.8831979510221111,0.98795167219546,1.6200483278045401,0.05999999999999994,0.07999999999999996,1.92,1.92,1.92
NoiseConvolutionJamming,20.0,topk,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.304,0.8831979510221111,0.98795167219546,1.6200483278045401,0.05999999999999994,0.07999999999999996,1.92,1.92,1.92
NoiseConvolutionJamming,20.0,topk,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.304,0.8831979510221111,0.98795167219546,1.6200483278045401,0.05999999999999994,0.07999999999999996,1.92,1.92,1.92
NoiseConvolutionJamming,20.0,topk,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.304,0.8831979510221111,0.98795167219546,1.6200483278045401,0.05999999999999994,0.07999999999999996,1.92,1.92,1.92
NoiseConvolutionJamming,20.0,topk,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.304,0.8831979510221111,0.98795167219546,1.6200483278045401,0.05999999999999994,0.07999999999999996,1.92,1.92,1.92
NoiseConvolutionJamming,30.0,entropy,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.1333333333333333,1.0080138659874616,0.7726202039828428,1.4940464626838237,0.0,0.0,2.0,2.0,2.0
NoiseConvolutionJamming,30.0,entropy,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.1333333333333333,1.0080138659874616,0.7726202039828428,1.4940464626838237,0.0,0.0,2.0,2.0,2.0
NoiseConvolutionJamming,30.0,entropy,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.1333333333333333,1.0080138659874616,0.7726202039828428,1.4940464626838237,0.0,0.0,2.0,2.0,2.0
NoiseConvolutionJamming,30.0,entropy,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.1333333333333333,1.0080138659874616,0.7726202039828428,1.4940464626838237,0.0,0.0,2.0,2.0,2.0
NoiseConvolutionJamming,30.0,entropy,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.1333333333333333,1.0080138659874616,0.7726202039828428,1.4940464626838237,0.0,0.0,2.0,2.0,2.0
NoiseConvolutionJamming,30.0,peak,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.156,0.9007184871553645,0.833682028860412,1.478317971139588,0.039999999999999925,0.07999999999999996,1.8499999999999999,1.88,1.9
NoiseConvolutionJamming,30.0,peak,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.156,0.9007184871553645,0.833682028860412,1.478317971139588,0.039999999999999925,0.07999999999999996,1.8499999999999999,1.88,1.9
NoiseConvolutionJamming,30.0,peak,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.156,0.9007184871553645,0.833682028860412,1.478317971139588,0.039999999999999925,0.07999999999999996,1.8499999999999999,1.88,1.9
NoiseConvolutionJamming,30.0,peak,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.156,0.9007184871553645,0.833682028860412,1.478317971139588,0.039999999999999925,0.07999999999999996,1.8499999999999999,1.88,1.9
NoiseConvolutionJamming,30.0,peak,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.156,0.9007184871553645,0.833682028860412,1.478317971139588,0.039999999999999925,0.07999999999999996,1.8499999999999999,1.88,1.9
NoiseConvolutionJamming,30.0,topk,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.5493333333333337,0.7506453928101646,1.2807183293047575,1.8179483373619099,0.05999999999999994,1.9049999999999998,1.92,1.92,1.92
NoiseConvolutionJamming,30.0,topk,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.5493333333333337,0.7506453928101646,1.2807183293047575,1.8179483373619099,0.05999999999999994,1.9049999999999998,1.92,1.92,1.92
NoiseConvolutionJamming,30.0,topk,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.5493333333333337,0.7506453928101646,1.2807183293047575,1.8179483373619099,0.05999999999999994,1.9049999999999998,1.92,1.92,1.92
NoiseConvolutionJamming,30.0,topk,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.5493333333333337,0.7506453928101646,1.2807183293047575,1.8179483373619099,0.05999999999999994,1.9049999999999998,1.92,1.92,1.92
NoiseConvolutionJamming,30.0,topk,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.5493333333333337,0.7506453928101646,1.2807183293047575,1.8179483373619099,0.05999999999999994,1.9049999999999998,1.92,1.92,1.92
NoiseProductJamming,0.0,entropy,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.0666666666666667,1.0148325268098497,0.7035135108778356,1.4298198224554977,0.0,0.0,2.0,2.0,2.0
NoiseProductJamming,0.0,entropy,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0666666666666667,1.0148325268098497,0.7035135108778356,1.4298198224554977,0.0,0.0,2.0,2.0,2.0
NoiseProductJamming,0.0,entropy,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0666666666666667,1.0148325268098497,0.7035135108778356,1.4298198224554977,0.0,0.0,2.0,2.0,2.0
NoiseProductJamming,0.0,entropy,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0666666666666667,1.0148325268098497,0.7035135108778356,1.4298198224554977,0.0,0.0,2.0,2.0,2.0
NoiseProductJamming,0.0,entropy,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.0666666666666667,1.0148325268098497,0.7035135108778356,1.4298198224554977,0.0,0.0,2.0,2.0,2.0
NoiseProductJamming,0.0,peak,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.0606666666666664,0.8992177954634579,0.7388857111522034,1.3824476221811295,0.0,0.05999999999999994,1.76,1.855,1.9
NoiseProductJamming,0.0,peak,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0606666666666664,0.8992177954634579,0.7388857111522034,1.3824476221811295,0.0,0.05999999999999994,1.76,1.855,1.9
NoiseProductJamming,0.0,peak,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0606666666666664,0.8992177954634579,0.7388857111522034,1.3824476221811295,0.0,0.05999999999999994,1.76,1.855,1.9
NoiseProductJamming,0.0,peak,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0606666666666664,0.8992177954634579,0.7388857111522034,1.3824476221811295,0.0,0.05999999999999994,1.76,1.855,1.9
NoiseProductJamming,0.0,peak,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.0606666666666664,0.8992177954634579,0.7388857111522034,1.3824476221811295,0.0,0.05999999999999994,1.76,1.855,1.9
NoiseProductJamming,0.0,topk,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.1099999999999999,0.9298980292632015,0.7772402638193909,1.4427597361806088,0.039999999999999925,0.05999999999999994,1.88,1.92,1.92
NoiseProductJamming,0.0,topk,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.1099999999999999,0.9298980292632015,0.7772402638193909,1.4427597361806088,0.039999999999999925,0.05999999999999994,1.88,1.92,1.92
NoiseProductJamming,0.0,topk,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.1099999999999999,0.9298980292632015,0.7772402638193909,1.4427597361806088,0.039999999999999925,0.05999999999999994,1.88,1.92,1.92
NoiseProductJamming,0.0,topk,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.1099999999999999,0.9298980292632015,0.7772402638193909,1.4427597361806088,0.039999999999999925,0.05999999999999994,1.88,1.92,1.92
NoiseProductJamming,0.0,topk,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.1099999999999999,0.9298980292632015,0.7772402638193909,1.4427597361806088,0.039999999999999925,0.05999999999999994,1.88,1.92,1.92
NoiseProductJamming,10.0,entropy,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.2666666666666666,0.9802650357071218,0.9158833287049402,1.617450004628393,0.0,0.0,2.0,2.0,2.0
NoiseProductJamming,10.0,entropy,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.2666666666666666,0.9802650357071218,0.9158833287049402,1.617450004628393,0.0,0.0,2.0,2.0,2.0
NoiseProductJamming,10.0,entropy,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.2666666666666666,0.9802650357071218,0.9158833287049402,1.617450004628393,0.0,0.0,2.0,2.0,2.0
NoiseProductJamming,10.0,entropy,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.2666666666666666,0.9802650357071218,0.9158833287049402,1.617450004628393,0.0,0.0,2.0,2.0,2.0
NoiseProductJamming,10.0,entropy,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.2666666666666666,0.9802650357071218,0.9158833287049402,1.617450004628393,0.0,0.0,2.0,2.0,2.0
NoiseProductJamming,10.0,peak,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.0006666666666666,0.9013320920891951,0.6781291198214904,1.323204213511843,0.0,0.05999999999999994,1.74,1.8399999999999999,1.9
NoiseProductJamming,10.0,peak,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0006666666666666,0.9013320920891951,0.6781291198214904,1.323204213511843,0.0,0.05999999999999994,1.74,1.8399999999999999,1.9
NoiseProductJamming,10.0,peak,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0006666666666666,0.9013320920891951,0.6781291198214904,1.323204213511843,0.0,0.05999999999999994,1.74,1.8399999999999999,1.9
NoiseProductJamming,10.0,peak,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0006666666666666,0.9013320920891951,0.6781291198214904,1.323204213511843,0.0,0.05999999999999994,1.74,1.8399999999999999,1.9
NoiseProductJamming,10.0,peak,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.0006666666666666,0.9013320920891951,0.6781291198214904,1.323204213511843,0.0,0.05999999999999994,1.74,1.8399999999999999,1.9
NoiseProductJamming,10.0,topk,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.0486666666666664,0.9352953925174483,0.7139755088505292,1.3833578244828035,0.039999999999999925,0.05999999999999994,1.88,1.92,1.92
NoiseProductJamming,10.0,topk,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0486666666666664,0.9352953925174483,0.7139755088505292,1.3833578244828035,0.039999999999999925,0.05999999999999994,1.88,1.92,1.92
NoiseProductJamming,10.0,topk,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0486666666666664,0.9352953925174483,0.7139755088505292,1.3833578244828035,0.039999999999999925,0.05999999999999994,1.88,1.92,1.92
NoiseProductJamming,10.0,topk,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0486666666666664,0.9352953925174483,0.7139755088505292,1.3833578244828035,0.039999999999999925,0.05999999999999994,1.88,1.92,1.92
NoiseProductJamming,10.0,topk,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.0486666666666664,0.9352953925174483,0.7139755088505292,1.3833578244828035,0.039999999999999925,0.05999999999999994,1.88,1.92,1.92
NoiseProductJamming,20.0,entropy,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.4,0.932183199398798,1.0664225261884688,1.733577473811531,0.0,0.0,2.0,2.0,2.0
NoiseProductJamming,20.0,entropy,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.4,0.932183199398798,1.0664225261884688,1.733577473811531,0.0,0.0,2.0,2.0,2.0
NoiseProductJamming,20.0,entropy,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.4,0.932183199398798,1.0664225261884688,1.733577473811531,0.0,0.0,2.0,2.0,2.0
NoiseProductJamming,20.0,entropy,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.4,0.932183199398798,1.0664225261884688,1.733577473811531,0.0,0.0,2.0,2.0,2.0
NoiseProductJamming,20.0,entropy,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.4,0.932183199398798,1.0664225261884688,1.733577473811531,0.0,0.0,2.0,2.0,2.0
NoiseProductJamming,20.0,peak,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.0606666666666664,0.8992177954634579,0.7388857111522034,1.3824476221811295,0.0,0.05999999999999994,1.76,1.855,1.9
NoiseProductJamming,20.0,peak,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0606666666666664,0.8992177954634579,0.7388857111522034,1.3824476221811295,0.0,0.05999999999999994,1.76,1.855,1.9
NoiseProductJamming,20.0,peak,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0606666666666664,0.8992177954634579,0.7388857111522034,1.3824476221811295,0.0,0.05999999999999994,1.76,1.855,1.9
NoiseProductJamming,20.0,peak,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0606666666666664,0.8992177954634579,0.7388857111522034,1.3824476221811295,0.0,0.05999999999999994,1.76,1.855,1.9
NoiseProductJamming,20.0,peak,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.0606666666666664,0.8992177954634579,0.7388857111522034,1.3824476221811295,0.0,0.05999999999999994,1.76,1.855,1.9
NoiseProductJamming,20.0,topk,1000,SUPPLEMENTARY_DIAGNOSTIC,30,0.9259999999999998,0.933575256002798,0.59192438513029,1.2600756148697096,0.039999999999999925,0.05999999999999994,0.07999999999999996,1.915,1.92
NoiseProductJamming,20.0,topk,1500,SUPPLEMENTARY_DIAGNOSTIC,30,0.9259999999999998,0.933575256002798,0.59192438513029,1.2600756148697096,0.039999999999999925,0.05999999999999994,0.07999999999999996,1.915,1.92
NoiseProductJamming,20.0,topk,2500,SUPPLEMENTARY_DIAGNOSTIC,30,0.9259999999999998,0.933575256002798,0.59192438513029,1.2600756148697096,0.039999999999999925,0.05999999999999994,0.07999999999999996,1.915,1.92
NoiseProductJamming,20.0,topk,3500,SUPPLEMENTARY_DIAGNOSTIC,30,0.9259999999999998,0.933575256002798,0.59192438513029,1.2600756148697096,0.039999999999999925,0.05999999999999994,0.07999999999999996,1.915,1.92
NoiseProductJamming,20.0,topk,4000,SUPPLEMENTARY_DIAGNOSTIC,30,0.9259999999999998,0.933575256002798,0.59192438513029,1.2600756148697096,0.039999999999999925,0.05999999999999994,0.07999999999999996,1.915,1.92
NoiseProductJamming,30.0,entropy,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.0,1.0170952554312156,0.6360371371729783,1.3639628628270217,0.0,0.0,1.0,2.0,2.0
NoiseProductJamming,30.0,entropy,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0,1.0170952554312156,0.6360371371729783,1.3639628628270217,0.0,0.0,1.0,2.0,2.0
NoiseProductJamming,30.0,entropy,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0,1.0170952554312156,0.6360371371729783,1.3639628628270217,0.0,0.0,1.0,2.0,2.0
NoiseProductJamming,30.0,entropy,3500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0,1.0170952554312156,0.6360371371729783,1.3639628628270217,0.0,0.0,1.0,2.0,2.0
NoiseProductJamming,30.0,entropy,4000,SUPPLEMENTARY_DIAGNOSTIC,30,1.0,1.0170952554312156,0.6360371371729783,1.3639628628270217,0.0,0.0,1.0,2.0,2.0
NoiseProductJamming,30.0,peak,1000,SUPPLEMENTARY_DIAGNOSTIC,30,1.0606666666666664,0.8992177954634579,0.7388857111522034,1.3824476221811295,0.0,0.05999999999999994,1.76,1.855,1.9
NoiseProductJamming,30.0,peak,1500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0606666666666664,0.8992177954634579,0.7388857111522034,1.3824476221811295,0.0,0.05999999999999994,1.76,1.855,1.9
NoiseProductJamming,30.0,peak,2500,SUPPLEMENTARY_DIAGNOSTIC,30,1.0606666666666664,0.8992177954634579,0.7388857111522034,1.3824476221811295,0.0,0.05999999999999994,1.76,1.855,1.9
