Jammer,Algorithm,JSR_dB,Trials,InterfacePassRate,Pd_before,Pd_after,MeanDeltaSINR_dB,DeltaSINR_std_dB,DeltaSINR_ci95_dB,MeanPeakError_before,MeanPeakError_after,MeanFalsePeak_before,MeanFalsePeak_after,MeanWindowPeakChange_dB,MeanCleanTargetLoss_dB,CleanTargetLoss_std_dB,CleanTargetLoss_ci95_dB,Pd_after_ci95,MeanRuntime_ms,Conclusion
SMSP,Identity,10.0,20,1.0,0.15,0.15,0.0,0.0,0.0,1.05,1.05,0.5,0.5,-9.643274665532876e-15,-1.315507885816208,0.0674641727411269,0.029567477353809823,0.16055889229418857,0.002720809425227344,Baseline
SMSP,WLN,10.0,20,1.0,0.15,0.0,1.6137196485942802,0.0231616275407355,0.010151030835520707,1.05,2.0,0.5,0.45,3.61438791479969,2.1905878429748022,0.05076997526213447,0.022250922716814614,0.0,2.1264062903355807,Harmful/Not demonstrated
SMSP,FDC,10.0,20,1.0,0.15,0.15,-7.105427357601002e-16,1.4580029302424496e-15,6.389979580295362e-16,1.05,1.05,0.5,0.5,-9.112894558928567e-15,-1.315507885816207,0.06746417274112708,0.029567477353809896,0.16055889229418857,0.26515415229368955,Harmful/Not demonstrated
SMSP,adapt_filter,10.0,20,1.0,0.15,1.0,23.89101156519404,0.05775306982736467,0.02531139884848277,1.05,1.0,0.5,447.4,-0.9326023404510029,-2.093394649892709,0.07576503789022503,0.033205491907916516,0.0,23.51989379967563,Conditional
SMSP,FrFT,10.0,20,1.0,0.15,0.0,0.6926445886444377,0.03418185268486662,0.01498085745524811,1.05,1.65,0.5,0.45,-0.3881304383698458,-1.7407131236966848,0.07222814949651486,0.03165538222399199,0.0,36.22125839465298,Harmful/Not demonstrated
SMSP,qpzh,10.0,20,1.0,0.15,1.0,3.521449331189884,0.06996325936697274,0.03066275035891199,1.05,2.05,0.5,0.5,0.41328949432521717,-1.3052283748778666,0.07723647194198478,0.0338503763144885,0.0,0.6836541957454756,Harmful/Not demonstrated
SMSP,Identity,20.0,20,1.0,0.0,0.0,0.0,0.0,0.0,518.0,518.0,0.5,0.5,-8.678947198979587e-15,-2.2064737994754955,0.0750425453862915,0.03288884560691875,0.0,0.002702052006497979,Baseline
SMSP,WLN,20.0,20,1.0,0.0,0.0,2.976007984989624,0.027829031803044697,0.012196610944483849,518.0,518.0,0.5,0.45,4.8431666059334955,2.1939125002718134,0.07712705550770792,0.033802422447848354,0.0,2.1307875984348357,Recommended
SMSP,FDC,20.0,20,1.0,0.0,0.0,-4.884981308350689e-16,1.9432325121580148e-15,8.516591986815094e-16,518.0,518.0,0.5,0.5,-8.148567092375279e-15,-2.206473799475494,0.07504254538629136,0.032888845606918696,0.0,0.26500833919271827,Harmful/Not demonstrated
SMSP,adapt_filter,20.0,20,1.0,0.0,1.0,32.88778732964462,0.05774208937660702,0.025306586453756504,518.0,1.0,0.5,446.5,-3.7822229123377094,-3.990378475724762,0.09122420275702663,0.039980769637355314,0.0,23.506572950282134,Conditional
SMSP,FrFT,20.0,20,1.0,0.0,0.0,0.9243042717256966,0.01941311214525584,0.00850817152867729,518.0,518.0,0.5,0.5,-0.045576155160343766,-2.2360592483387896,0.06583373040939904,0.028852904495931017,0.0,36.25488120596856,Harmful/Not demonstrated
SMSP,qpzh,20.0,20,1.0,0.0,0.0,1.6660185703624038,0.09100544415905507,0.039884894454592826,518.0,517.0,0.5,0.55,-5.263665031623322,-5.416416744271574,0.08166976781193412,0.03579335389668535,0.0,0.7905416481662542,Conditional
SMSP,Identity,30.0,20,1.0,0.0,0.0,0.0,0.0,0.0,518.0,518.0,0.5,0.5,-2.8929823996598616e-15,6.088294689964977,0.029271971425967876,0.01282900711700354,0.0,0.0027104048058390617,Baseline
SMSP,WLN,30.0,20,1.0,0.0,0.0,0.9280869521322359,0.014815538760353788,0.00649319615112107,518.0,518.0,0.5,0.4,2.740789124902317,7.445793004131881,0.05278338964280758,0.023133340475538514,0.0,2.1247104537906125,Recommended
SMSP,FDC,30.0,20,1.0,0.0,0.0,-1.1102230246251565e-15,1.4372091016371632e-15,6.298846608318518e-16,518.0,518.0,0.5,0.5,-2.5554677863662113e-15,6.088294689964977,0.029271971425968556,0.012829007117003839,0.0,0.2649042464327067,Neutral
SMSP,adapt_filter,30.0,20,1.0,0.0,1.0,33.50638851597149,0.02228023054654813,0.009764741571063986,518.0,1.0,0.5,445.75,-3.1628561459119875,6.003118415750098,0.0290220595237563,0.012719478396664196,0.0,23.506779203307815,Recommended
SMSP,FrFT,30.0,20,1.0,0.0,0.0,-1.3659551753307273,0.007142237035263068,0.003130223394363897,518.0,518.0,0.5,0.5,-2.3354941288090236,1.842172871618573,0.04301113053826295,0.018850459087843923,0.0,36.2325770634925,Harmful/Not demonstrated
SMSP,qpzh,30.0,20,1.0,0.0,0.0,-3.9371909017707702,0.03652294098814217,0.016006884642389047,518.0,517.0,0.5,0.5,-10.87742678618967,-5.770401395250714,0.09973654322210648,0.0437114673351533,0.0,0.7949311955599114,Conditional
NoiseProductJamming,Identity,0.0,20,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,-8.341432585685937e-15,0.23109640200682247,0.5011846484394578,0.21965385686523242,0.0,0.002751994179561734,Baseline
NoiseProductJamming,WLN,0.0,20,1.0,1.0,1.0,0.9093355540972856,0.12837635249885354,0.056263417174618656,0.0,0.05,0.4,0.3,2.0766586086238865,2.306512838693126,0.5356940975876481,0.2347782898008719,0.0,2.122122948640026,Recommended
NoiseProductJamming,FDC,0.0,20,1.0,1.0,1.0,-0.001739189126581664,0.01629970294242145,0.007143659783292309,0.0,0.0,0.4,0.4,-0.12688925407258503,0.10420714793424586,0.4852216341965307,0.21265775741052792,0.0,0.2640666003571823,Neutral
NoiseProductJamming,adapt_filter,0.0,20,1.0,1.0,1.0,11.890184857627755,0.5534019435347495,0.24253909546634322,0.0,1.0,0.4,447.35,-0.13453929159180203,-0.038117772183196716,0.49771127179761887,0.21813158243384054,0.0,23.50650620064698,Recommended
NoiseProductJamming,FrFT,0.0,20,1.0,1.0,1.0,-0.14418346579906113,0.041520434234730105,0.01819713262721653,0.0,0.05,0.4,0.45,-0.3284817748533368,-0.09751922035492508,0.516725906598951,0.22646511356653046,0.0,36.25303110165987,Neutral
NoiseProductJamming,qpzh,0.0,20,1.0,1.0,1.0,5.600496007986569,1.2133175443523418,0.5317598594631306,0.0,0.1,0.4,0.35,0.3167156487448247,0.5459266887077783,0.4290492945328488,0.18803914410166062,0.0,0.6691916933050379,Recommended
NoiseProductJamming,Identity,10.0,20,1.0,0.15,0.15,0.0,0.0,0.0,0.9,0.9,0.4,0.4,-7.521754239115643e-15,0.7597658199304484,1.4680629464788315,0.6434069545407594,0.16055889229418857,0.002785454853437841,Baseline
NoiseProductJamming,WLN,10.0,20,1.0,0.15,0.4,2.8940369390114364,0.5062031786400588,0.22185332470166563,0.9,0.75,0.4,0.35,3.3092959552437713,4.115401336974391,1.0324562291490231,0.4524938931853818,0.2202849828840144,2.108620892977342,Recommended
NoiseProductJamming,FDC,10.0,20,1.0,0.15,0.15,0.00930912336459091,0.02960244808087897,0.0129738448970137,0.9,0.9,0.4,0.35,-0.28506378745796057,0.4770121274469064,1.3344698766768261,0.5848572102023283,0.16055889229418857,0.2662271406734362,Conditional
NoiseProductJamming,adapt_filter,10.0,20,1.0,0.15,1.0,20.714023892177657,1.3328117715481544,0.5841305135891443,0.9,1.0,0.4,448.5,-0.21671866162724066,0.5361855700895306,1.4006762780485706,0.613873444948848,0.0,23.514808298205025,Recommended
NoiseProductJamming,FrFT,10.0,20,1.0,0.15,0.05,-0.09083508856652926,0.04566664434046721,0.020014289325719782,0.9,0.85,0.4,0.35,-0.30106997191147866,0.4486450109987521,1.5207514681555285,0.6664987172969602,0.09799999999999998,36.24850829364732,Harmful/Not demonstrated
NoiseProductJamming,qpzh,10.0,20,1.0,0.15,0.95,15.702924513292672,4.519838194052285,1.980906428043356,0.9,0.9,0.4,0.35,-0.16339517552283822,0.564261124709268,1.1604502088161424,0.5085897280776771,0.098,0.692545750644058,Recommended
NoiseProductJamming,Identity,20.0,20,1.0,0.0,0.0,0.0,0.0,0.0,135.5,135.5,0.35,0.35,-5.0627191994047584e-15,2.7416678400988035,3.2682676519645306,1.4323814531374377,0.0,0.002814357867464423,Baseline
NoiseProductJamming,WLN,20.0,20,1.0,0.0,0.0,2.8070582217948514,0.9107617168592628,0.3991589215995386,135.5,53.8,0.35,0.35,3.0657999363968,6.445795978018604,2.220066782231729,0.9729871669732362,0.0,2.119552146177739,Recommended
NoiseProductJamming,FDC,20.0,20,1.0,0.0,0.0,-0.026230675425842696,0.18135346054808518,0.07948165848510756,135.5,135.5,0.35,0.35,-0.4101201809799967,2.426008536578716,3.0927338966729425,1.355450392938588,0.0,0.2659397025126964,Neutral
NoiseProductJamming,adapt_filter,20.0,20,1.0,0.0,1.0,27.295019765732366,1.9404651475126078,0.8504463476502402,135.5,1.0,0.35,449.0,-1.438482751502041,2.672245273101085,3.1107695453264292,1.3633548644744578,0.0,23.52553550445009,Recommended
NoiseProductJamming,FrFT,20.0,20,1.0,0.0,0.0,-0.03014864380870099,0.18982838453584494,0.08319595768869935,135.5,135.25,0.35,0.35,-0.23680492001838624,2.4416069671517557,3.354429629926672,1.470143604938078,0.0,36.28445633803494,Conditional
NoiseProductJamming,qpzh,20.0,20,1.0,0.0,0.15,1.2550407829442505,11.843225698058916,5.190522515811498,135.5,133.5,0.35,0.85,-13.127330559182491,-10.210903410836208,8.121385079871056,3.5593539455686707,0.16055889229418857,0.7800480525474995,Conditional
NoiseProductJamming,Identity,30.0,20,1.0,0.0,0.0,0.0,0.0,0.0,163.95,163.95,0.4,0.4,-1.976871306434239e-15,8.526961556366004,4.950320815043982,2.1695737551626193,0.0,0.002745803794823587,Baseline
NoiseProductJamming,WLN,30.0,20,1.0,0.0,0.0,0.9100285206008237,0.8969928504884433,0.39312444984859907,163.95,159.0,0.4,0.35,1.150406176342462,10.833209466359321,3.323577607201956,1.4566221098071348,0.0,2.116120749269612,Recommended
NoiseProductJamming,FDC,30.0,20,1.0,0.0,0.0,-0.06377502457209143,0.24590479494168707,0.10777252814662071,163.95,163.9,0.4,0.35,-0.4703903914516845,8.199209889164504,4.780217939721101,2.095022883054153,0.0,0.2638416481204331,Conditional
NoiseProductJamming,adapt_filter,30.0,20,1.0,0.0,1.0,29.247563357495476,1.8801325805292568,0.8240044343280011,163.95,1.0,0.4,449.0,-3.6491596713658203,8.501069130074475,4.8248482620607245,2.114582984237542,0.0,23.508527141530067,Recommended
NoiseProductJamming,FrFT,30.0,20,1.0,0.0,0.0,0.06316682446650441,0.17486661203530796,0.07663867177518216,163.95,163.95,0.4,0.35,-0.14701180888308923,8.355148941332068,4.959772367646656,2.1737160807286684,0.0,36.23324790096376,Conditional
NoiseProductJamming,qpzh,30.0,20,1.0,0.0,0.0,-7.265036703580165,7.920391522620077,3.471264635186345,163.95,163.9,0.4,0.9,-19.958592133063085,-11.808991555972112,5.080611865295114,2.2266763256260083,0.0,0.7886665960540995,Conditional
NoiseConvolutionJamming,Identity,0.0,20,1.0,1.0,1.0,0.0,0.0,0.0,0.4,0.4,0.25,0.25,-8.630730825651923e-15,-0.07543536658752292,0.5223060206122871,0.22891070636071012,0.0,0.002729051630012691,Baseline
NoiseConvolutionJamming,WLN,0.0,20,1.0,1.0,1.0,0.26106564011273703,0.161449403469199,0.07075832085244818,0.4,0.45,0.25,0.3,2.4219088053614737,2.3417742277550255,0.5387064866783483,0.23609852753004285,0.0,2.1365664462791756,Recommended
NoiseConvolutionJamming,FDC,0.0,20,1.0,1.0,1.0,-3.552713678800501e-16,1.093502197681837e-15,4.7924846852215205e-16,0.4,0.4,0.25,0.25,-7.762836105753965e-15,-0.07543536658752162,0.5223060206122871,0.22891070636071012,0.0,0.26264369662385434,Neutral
NoiseConvolutionJamming,adapt_filter,0.0,20,1.0,1.0,1.0,13.415217152606328,0.5509047020537995,0.24144463113164646,0.4,1.0,0.25,451.35,-0.16508607645297643,-0.3638223695045752,0.5216171562717027,0.22860879825211694,0.0,23.4813043003669,Recommended
NoiseConvolutionJamming,FrFT,0.0,20,1.0,1.0,1.0,-0.27529362798884965,0.0471459276083378,0.02066261380292737,0.4,0.45,0.25,0.25,-0.3390232112889481,-0.4209332646869061,0.5440504443381559,0.23844062023890006,0.0,36.26944564457517,Harmful/Not demonstrated
NoiseConvolutionJamming,qpzh,0.0,20,1.0,1.0,1.0,1.582622068753265,0.645976676385418,0.28311176101432683,0.4,0.35,0.25,0.25,0.45695926805088594,0.37256999690846454,0.4509903516868391,0.1976552363793886,0.0,0.6254001084016636,Recommended
NoiseConvolutionJamming,Identity,10.0,20,1.0,0.25,0.25,0.0,0.0,0.0,28.35,28.35,0.25,0.25,-8.534298078996594e-15,-0.13028790899280998,1.662823509661381,0.7287645348287747,0.19470625648856144,0.00270840828306973,Baseline
NoiseConvolutionJamming,WLN,10.0,20,1.0,0.25,0.4,2.2224803819621677,0.4810867732873262,0.21084557471671228,28.35,1.15,0.25,0.3,4.085251066709048,3.989175186163017,1.311898359562603,0.5749648066642785,0.2202849828840144,2.1307124552549794,Recommended
NoiseConvolutionJamming,FDC,10.0,20,1.0,0.25,0.25,8.881784197001253e-17,1.7740179880378104e-15,7.774976636537506e-16,28.35,28.35,0.25,0.25,-7.521754239115642e-15,-0.13028790899280893,1.6628235096613813,0.7287645348287748,0.19470625648856144,0.26513744960539043,Neutral
NoiseConvolutionJamming,adapt_filter,10.0,20,1.0,0.25,1.0,22.906488011712078,1.703524645411157,0.7466025940631721,28.35,1.0,0.25,446.15,-0.3970301711274854,-0.42015939207611586,1.6581412120719494,0.7267124274314076,0.0,23.550701947533526,Recommended
NoiseConvolutionJamming,FrFT,10.0,20,1.0,0.25,0.1,-0.21760896630209298,0.12767068240479112,0.05595414361981625,28.35,88.0,0.25,0.25,-0.31453140258135537,-0.4665127141776303,1.7114636525391504,0.7500820173471338,0.1348964515158903,36.249225001665764,Harmful/Not demonstrated
NoiseConvolutionJamming,qpzh,10.0,20,1.0,0.25,0.75,2.8542337503707995,1.0195699769612139,0.446846244155421,28.35,28.3,0.25,0.3,0.49338730019106647,0.4070180056171665,1.840067134014856,0.806444978184805,0.19470625648856144,0.686864648014307,Recommended
NoiseConvolutionJamming,Identity,20.0,20,1.0,0.0,0.0,0.0,0.0,0.0,314.6,314.6,0.25,0.25,-6.123479412613375e-15,-0.46390962619098924,7.314502924503749,3.205722249119033,0.0,0.002737552858889103,Baseline
NoiseConvolutionJamming,WLN,20.0,20,1.0,0.0,0.0,2.233465789965483,0.6332196671255135,0.27752075519495767,314.6,251.2,0.25,0.3,4.017179089532545,4.9783210034656715,4.264957980881673,1.8692002494206068,0.0,2.1383957588113844,Recommended
NoiseConvolutionJamming,FDC,20.0,20,1.0,0.0,0.0,2.6645352591003756e-16,1.847393133568534e-15,8.096557390538156e-16,314.6,314.6,0.25,0.25,-5.255584692715418e-15,-0.4639096261909897,7.314502924503754,3.205722249119035,0.0,0.2646021486725658,Neutral
NoiseConvolutionJamming,adapt_filter,20.0,20,1.0,0.0,1.0,29.972098973150604,3.0028365587628247,1.3160511474601826,314.6,1.0,0.25,447.5,-3.900927241244495,-1.0170219508224505,8.053541090234335,3.5296200061209406,0.0,23.5502291994635,Conditional
NoiseConvolutionJamming,FrFT,20.0,20,1.0,0.0,0.0,-0.20332777185179474,0.27191034747765985,0.11916996406614462,314.6,314.65,0.25,0.25,-0.4243685608911096,-0.2929411436310188,5.739904477224149,2.5156240527040037,0.0,36.25738135015126,Harmful/Not demonstrated
NoiseConvolutionJamming,qpzh,20.0,20,1.0,0.0,0.0,-2.3302706070471064,5.851950824285673,2.5647305294413836,314.6,314.6,0.25,0.8,-7.6008272332776015,-6.067244397613477,6.543179887999614,2.867675023641013,0.0,0.777635455597192,Harmful/Not demonstrated
NoiseConvolutionJamming,Identity,30.0,20,1.0,0.0,0.0,0.0,0.0,0.0,355.45,355.45,0.25,0.25,-2.3143859197278896e-15,6.509942707642615,8.010658231919187,3.5108257648135575,0.0,0.004543905379250646,Baseline
NoiseConvolutionJamming,WLN,30.0,20,1.0,0.0,0.0,0.8757316673285119,0.5199084185811395,0.22785991094028113,355.45,340.8,0.25,0.3,2.6627086634653905,8.449311286165216,7.641597670969954,3.3490778424026058,0.0,2.318579045822844,Recommended
NoiseConvolutionJamming,FDC,30.0,20,1.0,0.0,0.0,1.1768364061026659e-15,1.593225519982549e-15,6.982618709690121e-16,355.45,355.45,0.25,0.25,-9.643274665532886e-17,6.509942707642615,8.010658231919187,3.5108257648135575,0.0,0.288974994327873,Neutral
NoiseConvolutionJamming,adapt_filter,30.0,20,1.0,0.0,1.0,31.62667447712252,2.4693950492278813,1.0822600979014965,355.45,1.0,0.25,446.8,-4.876453140125472,6.352466984483543,7.947290052477687,3.4830534356726037,0.0,24.678306258283556,Recommended
NoiseConvolutionJamming,FrFT,30.0,20,1.0,0.0,0.0,-0.19912487087556513,0.29399468412981306,0.12884885135261673,355.45,355.4,0.25,0.3,-0.4453153857140603,5.798494011630558,8.362446041992857,3.665003570381738,0.0,36.27304370747879,Conditional
NoiseConvolutionJamming,qpzh,30.0,20,1.0,0.0,0.0,-8.050274005261794,5.590150874183464,2.449991642394203,355.45,355.3,0.25,0.9,-13.603590155749387,-4.485345804237214,6.3981942411749735,2.804132262276925,0.0,0.8028290525544435,Conditional
