jammer,algorithm,jsr_db,seed,interface_ok,oracle_target_idx_passed,oracle_jammer_info_passed,sinr_before_db,sinr_after_db,delta_sinr_db,detected_before,detected_after,peak_index_before,peak_index_after,peak_error_before,peak_error_after,range_error_before_m,range_error_after_m,target_window_peak_change_db,clean_target_response_loss_db,false_peak_count_before,false_peak_count_after,false_true_peak_ratio_before,false_true_peak_ratio_after,max_false_peak_db_before,max_false_peak_db_after,runtime_ms,memory_usage_bytes,reference_peak_index,cfar_reference_cells_min,cfar_reference_cells_max
AMNoiseGaiJam,adapt_filter,20.0,49,True,False,False,15.82514724592124,40.149420650877516,24.324273404956276,False,True,1500,1501,0,1,0.0,3.0,0.03680486502244412,2.836253338870373,0,443,0.0,1.1291895493496572e-16,-inf,-318.94466299804714,23.506375029683113,400241136,1500,20,40
AMNoiseGaiJam,FrFT,20.0,49,True,False,False,15.82514724592124,15.901695560238009,0.0765483143167689,False,False,1500,1500,0,0,0.0,0.0,-0.2801305125972032,2.6539928438489495,0,0,0.0,0.0,-inf,-inf,36.286499991547316,1129958,1500,20,40
AMNoiseGaiJam,qpzh,20.0,49,True,False,False,15.82514724592124,20.112383876284646,4.287236630363406,False,False,1500,1501,0,1,0.0,3.0,1.4341095163085538,4.1634077781283,0,0,0.0,0.0,-inf,-inf,0.6793329957872629,482312,1500,20,40
AMNoiseGaiJam,Identity,20.0,50,True,False,False,13.60902545859728,13.60902545859728,0.0,False,False,1500,1500,0,0,0.0,0.0,-6.7502922658730125e-15,1.4644626599358332,0,0,0.0,0.0,-inf,-inf,0.002708984538912773,80096,1500,20,40
AMNoiseGaiJam,WLN,20.0,50,True,False,False,13.60902545859728,17.07636294686036,3.4673374882630803,False,False,1500,1500,0,0,0.0,0.0,5.119561031486112,6.5840236914219545,0,0,0.0,0.0,-inf,-inf,2.089916029945016,839009,1500,20,40
AMNoiseGaiJam,FDC,20.0,50,True,False,False,13.60902545859728,13.424645298978518,-0.18438015961876175,False,False,1500,1500,0,0,0.0,0.0,-2.8912293678746686,-1.4267667079388278,0,0,0.0,0.0,-inf,-inf,0.2620830200612545,967165,1500,20,40
AMNoiseGaiJam,adapt_filter,20.0,50,True,False,False,13.60902545859728,40.14942065087751,26.54039519228023,False,True,1500,1501,0,1,0.0,3.0,-0.005662299461888318,1.324125477875728,0,455,0.0,1.0340870165931613e-16,-inf,-319.70885829183993,23.63379200687632,400241136,1500,20,40
AMNoiseGaiJam,FrFT,20.0,50,True,False,False,13.60902545859728,13.705485694640473,0.09646023604319254,False,False,1500,1500,0,0,0.0,0.0,-0.28239170104076383,1.1820709588950764,0,0,0.0,0.0,-inf,-inf,36.224666982889175,1129958,1500,20,40
AMNoiseGaiJam,qpzh,20.0,50,True,False,False,13.60902545859728,18.726586694297808,5.117561235700528,False,False,1500,1501,0,1,0.0,3.0,2.4045051359441714,3.6784048022455735,0,0,0.0,0.0,-inf,-inf,0.6961249746382236,482312,1500,20,40
AMNoiseGaiJam,Identity,20.0,51,True,False,False,17.300604577698916,17.300604577698916,0.0,True,True,1501,1501,1,1,3.0,3.0,-4.821637332766436e-15,4.4492608369566415,0,0,0.0,0.0,-inf,-inf,0.002707995008677244,80096,1500,20,40
AMNoiseGaiJam,WLN,20.0,51,True,False,False,17.300604577698916,19.22556643794932,1.9249618602504022,True,True,1501,1501,1,1,3.0,3.0,3.7138689817532966,8.23046999864157,0,0,0.0,0.0,-inf,-inf,2.149707986973226,839289,1500,20,40
AMNoiseGaiJam,FDC,20.0,51,True,False,False,17.300604577698916,17.38762396581618,0.08701938811726251,True,True,1501,1501,1,1,3.0,3.0,-2.488385426031682,1.9741548766940538,0,1,0.0,0.019567970987810955,-inf,-34.169084084163714,0.26170804630964994,967165,1500,20,40
AMNoiseGaiJam,adapt_filter,20.0,51,True,False,False,17.300604577698916,40.14942065087752,22.848816073178607,True,True,1501,1501,1,1,3.0,3.0,-0.008248856003445573,4.375824218741857,0,441,0.0,7.016835984607182e-17,-inf,-323.07717349582396,23.519334034062922,400241136,1500,20,40
AMNoiseGaiJam,FrFT,20.0,51,True,False,False,17.300604577698916,17.432102024337684,0.13149744663876817,True,True,1501,1501,1,1,3.0,3.0,-0.21168314854352502,4.221422703485441,0,0,0.0,0.0,-inf,-inf,36.236625048331916,1129958,1500,20,40
AMNoiseGaiJam,qpzh,20.0,51,True,False,False,17.300604577698916,19.99068366392128,2.690079086222365,True,False,1501,1501,1,1,3.0,3.0,0.4416917526854617,4.739861198083605,0,0,0.0,0.0,-inf,-inf,0.6979170138947666,482312,1500,20,40
AMNoiseGaiJam,Identity,20.0,52,True,False,False,17.87180337684078,17.87180337684078,0.0,False,False,1501,1501,1,1,3.0,3.0,-3.857309866213149e-15,5.312861667539053,1,1,0.01176990977468514,0.01176990977468514,-38.584537326829796,-38.584537326829796,0.0028329668566584587,80096,1500,20,40
AMNoiseGaiJam,WLN,20.0,52,True,False,False,17.87180337684078,19.44316876092419,1.5713653840834105,False,True,1501,1501,1,1,3.0,3.0,3.2324530272108776,8.502044051543251,1,1,0.01176990977468514,0.022024330134383843,-38.584537326829796,-33.141945833904934,2.1453750086948276,838995,1500,20,40
AMNoiseGaiJam,FDC,20.0,52,True,False,False,17.87180337684078,17.711559011435554,-0.16024436540522657,False,False,1501,1501,1,1,3.0,3.0,-2.9217960081390126,2.4102003959448535,1,0,0.01176990977468514,0.0,-38.584537326829796,-inf,0.2631249953992665,967165,1500,20,40
AMNoiseGaiJam,adapt_filter,20.0,52,True,False,False,17.87180337684078,40.14942065087752,22.277617274036743,False,True,1501,1501,1,1,3.0,3.0,0.04814251398379563,5.310781286952302,1,451,0.01176990977468514,9.271095991618537e-17,-38.584537326829796,-320.65737844553155,23.560917004942894,400241136,1500,20,40
AMNoiseGaiJam,FrFT,20.0,52,True,False,False,17.87180337684078,18.02559675092271,0.1537933740819284,False,False,1501,1501,1,1,3.0,3.0,-0.19601165650493815,5.1070510565632885,1,1,0.01176990977468514,0.01250140508751166,-38.584537326829796,-38.060823439904674,36.16758302086964,1129958,1500,20,40
AMNoiseGaiJam,qpzh,20.0,52,True,False,False,17.87180337684078,20.74309875765611,2.8712953808153294,False,False,1501,1501,1,1,3.0,3.0,0.3127015509217643,5.509922689491912,1,1,0.01176990977468514,0.011353716770130315,-38.584537326829796,-38.89723887775157,0.6784169818274677,482312,1500,20,40
AMNoiseGaiJam,Identity,20.0,53,True,False,False,16.248518691084108,16.248518691084108,0.0,False,False,1501,1501,1,1,3.0,3.0,-4.821637332766436e-15,3.683631677707939,2,2,0.011398930376055228,0.011398930376055228,-38.862717979535496,-38.862717979535496,0.0027500209398567677,80096,1500,20,40
AMNoiseGaiJam,WLN,20.0,53,True,False,False,16.248518691084108,18.367481642339452,2.1189629512553445,False,False,1501,1501,1,1,3.0,3.0,3.9638259208511126,7.669587658683828,2,2,0.011398930376055228,0.019055340656071652,-38.862717979535496,-34.39966565709136,2.12320894934237,839183,1500,20,40
AMNoiseGaiJam,FDC,20.0,53,True,False,False,16.248518691084108,16.40898035507602,0.16046166399191364,False,False,1501,1501,1,1,3.0,3.0,-2.5971154391065876,1.0758746103704553,2,1,0.011398930376055228,0.010684188235084513,-38.862717979535496,-39.42516938280295,0.26179198175668716,967165,1500,20,40
AMNoiseGaiJam,adapt_filter,20.0,53,True,False,False,16.248518691084108,40.149420650877516,23.90090195979341,False,True,1501,1501,1,1,3.0,3.0,0.0344249652952079,3.6430204469243495,2,449,0.011398930376055228,1.0125834026567689e-16,-38.862717979535496,-319.8913839089945,23.440665972884744,400241136,1500,20,40
AMNoiseGaiJam,FrFT,20.0,53,True,False,False,16.248518691084108,16.330523417417783,0.08200472633367539,False,False,1501,1501,1,1,3.0,3.0,-0.23058424249375215,3.4266482992981473,2,2,0.011398930376055228,0.011705590126734928,-38.862717979535496,-38.63213373704178,36.19541705120355,1129958,1500,20,40
AMNoiseGaiJam,qpzh,20.0,53,True,False,False,16.248518691084108,19.82881583014025,3.5802971390561424,False,False,1501,1501,1,1,3.0,3.0,1.3160893671344065,4.837870589648107,2,2,0.011398930376055228,0.00979624487716124,-38.862717979535496,-40.17880734666991,0.6816249806433916,482312,1500,20,40
AMNoiseGaiJam,Identity,20.0,54,True,False,False,16.45201927131678,16.45201927131678,0.0,False,False,1501,1501,1,1,3.0,3.0,-5.785964799319725e-15,3.3447169701725117,0,0,0.0,0.0,-inf,-inf,0.0026669586077332497,80096,1500,20,40
AMNoiseGaiJam,WLN,20.0,54,True,False,False,16.45201927131678,18.601327350192886,2.149308078876107,False,True,1501,1501,1,1,3.0,3.0,3.976787718837519,7.364880508707831,0,0,0.0,0.0,-inf,-inf,2.131209010258317,839058,1500,20,40
AMNoiseGaiJam,FDC,20.0,54,True,False,False,16.45201927131678,16.541821256208678,0.08980198489189917,False,True,1501,1501,1,1,3.0,3.0,-2.6045097388242064,0.7462826259330113,0,0,0.0,0.0,-inf,-inf,0.26041700039058924,967165,1500,20,40
AMNoiseGaiJam,adapt_filter,20.0,54,True,False,False,16.45201927131678,40.149420650877516,23.697401379560738,False,True,1501,1501,1,1,3.0,3.0,0.007898762165916446,3.2738770722008392,0,453,0.0,1.0529832537808243e-16,-inf,-319.5515707120626,23.37095799157396,400241136,1500,20,40
AMNoiseGaiJam,FrFT,20.0,54,True,False,False,16.45201927131678,16.605189917238594,0.15317064592181495,False,False,1501,1501,1,1,3.0,3.0,-0.21006810356694963,3.1140633433069604,0,0,0.0,0.0,-inf,-inf,36.06691601453349,1129958,1500,20,40
AMNoiseGaiJam,qpzh,20.0,54,True,False,False,16.45201927131678,19.90130822573703,3.4492889544202505,False,False,1501,1501,1,1,3.0,3.0,1.0214947973579138,4.204382594931165,0,0,0.0,0.0,-inf,-inf,0.6823340081609786,482312,1500,20,40
AMNoiseGaiJam,Identity,20.0,55,True,False,False,14.348074290644895,14.348074290644895,0.0,False,False,1500,1500,0,0,0.0,0.0,-5.785964799319725e-15,2.051042921250602,0,0,0.0,0.0,-inf,-inf,0.002792046871036291,80096,1500,20,40
AMNoiseGaiJam,WLN,20.0,55,True,False,False,14.348074290644895,17.378459583327523,3.0303852926826274,False,False,1500,1500,0,0,0.0,0.0,4.71017017156164,6.761213092812248,0,0,0.0,0.0,-inf,-inf,2.119500015396625,838863,1500,20,40
AMNoiseGaiJam,FDC,20.0,55,True,False,False,14.348074290644895,14.613346808283667,0.26527251763877224,False,False,1500,1500,0,0,0.0,0.0,-2.4148496415611183,-0.3638067203105105,0,0,0.0,0.0,-inf,-inf,0.2632079995237291,967165,1500,20,40
AMNoiseGaiJam,adapt_filter,20.0,55,True,False,False,14.348074290644895,40.14942065087751,25.801346360232614,False,True,1500,1501,0,1,0.0,3.0,-0.26595107134468937,1.6504169673076932,0,449,0.0,8.978734400596295e-17,-inf,-320.9356975017831,23.499416012782604,400241136,1500,20,40
AMNoiseGaiJam,FrFT,20.0,55,True,False,False,14.348074290644895,14.453061168125618,0.104986877480723,False,False,1500,1500,0,0,0.0,0.0,-0.27815526111673095,1.7728876601338772,0,0,0.0,0.0,-inf,-inf,36.030541989021,1129958,1500,20,40
AMNoiseGaiJam,qpzh,20.0,55,True,False,False,14.348074290644895,18.06880034361934,3.7207260529744453,False,True,1500,1501,0,1,0.0,3.0,1.052847285952293,3.002682394419065,0,0,0.0,0.0,-inf,-inf,0.6914170226082206,482312,1500,20,40
AMNoiseGaiJam,Identity,20.0,56,True,False,False,15.899769880185005,15.899769880185005,0.0,False,False,1500,1500,0,0,0.0,0.0,-4.821637332766436e-15,3.4803305613839273,0,0,0.0,0.0,-inf,-inf,0.0027919886633753777,80096,1500,20,40
AMNoiseGaiJam,WLN,20.0,56,True,False,False,15.899769880185005,18.170394225621568,2.2706243454365627,False,True,1500,1500,0,0,0.0,0.0,4.0376463359015045,7.517976897285436,0,0,0.0,0.0,-inf,-inf,2.145125006791204,839192,1500,20,40
AMNoiseGaiJam,FDC,20.0,56,True,False,False,15.899769880185005,16.38658664151652,0.4868167613315144,False,True,1500,1500,0,0,0.0,0.0,-2.1759954937686348,1.3043350676152987,0,1,0.0,0.013791690285615645,-inf,-37.20765008369114,0.25879201712086797,967165,1500,20,40
AMNoiseGaiJam,adapt_filter,20.0,56,True,False,False,15.899769880185005,40.149420650877516,24.24965077069251,False,True,1500,1501,0,1,0.0,3.0,-0.08431066126275893,3.261345017522947,0,444,0.0,1.185128839783537e-16,-inf,-318.52468866623497,23.499083006754518,400241136,1500,20,40
AMNoiseGaiJam,FrFT,20.0,56,True,False,False,15.899769880185005,16.03715048868486,0.13738060849985345,False,False,1500,1500,0,0,0.0,0.0,-0.214272693533743,3.26605786785019,0,0,0.0,0.0,-inf,-inf,36.43666597781703,1129958,1500,20,40
AMNoiseGaiJam,qpzh,20.0,56,True,False,False,15.899769880185005,18.91851647298971,3.018746592804707,False,True,1500,1501,0,1,0.0,3.0,0.623959005939779,3.938363588075174,0,0,0.0,0.0,-inf,-inf,0.6971659604460001,482312,1500,20,40
AMNoiseGaiJam,Identity,20.0,57,True,False,False,16.149490178091956,16.149490178091956,0.0,False,False,1500,1500,0,0,0.0,0.0,-5.785964799319725e-15,2.9512919654129695,0,0,0.0,0.0,-inf,-inf,0.002707995008677244,80096,1500,20,40
AMNoiseGaiJam,WLN,20.0,57,True,False,False,16.149490178091956,18.37507646898475,2.225586290892796,False,False,1500,1500,0,0,0.0,0.0,4.049199954158381,7.000491919571356,0,0,0.0,0.0,-inf,-inf,2.128583029843867,838995,1500,20,40
AMNoiseGaiJam,FDC,20.0,57,True,False,False,16.149490178091956,16.38846607529527,0.23897589720331425,False,False,1500,1500,0,0,0.0,0.0,-2.5099647702079437,0.44132719520503205,0,0,0.0,0.0,-inf,-inf,0.2715839655138552,967165,1500,20,40
AMNoiseGaiJam,adapt_filter,20.0,57,True,False,False,16.149490178091956,40.149420650877516,23.99993047278556,False,True,1500,1501,0,1,0.0,3.0,-0.09160091915419057,2.7250161636605608,0,454,0.0,1.010966527600497e-16,-inf,-319.90526446719184,23.704875027760863,400241136,1500,20,40
AMNoiseGaiJam,FrFT,20.0,57,True,False,False,16.149490178091956,16.32178905920758,0.17229888111562275,False,False,1500,1500,0,0,0.0,0.0,-0.21884769659671827,2.7324442688162573,0,0,0.0,0.0,-inf,-inf,36.21229203417897,1129958,1500,20,40
AMNoiseGaiJam,qpzh,20.0,57,True,False,False,16.149490178091956,19.833658296899646,3.6841681188076905,False,False,1500,1501,0,1,0.0,3.0,0.7814199582968538,3.6075361448259935,0,0,0.0,0.0,-inf,-inf,0.6793750217184424,482312,1500,20,40
AMNoiseGaiJam,Identity,20.0,58,True,False,False,16.204060763840392,16.204060763840392,0.0,False,False,1501,1501,1,1,3.0,3.0,-5.785964799319725e-15,3.1934093354138557,1,1,0.015097633259983126,0.015097633259983126,-36.42182256763362,-36.42182256763362,0.002707995008677244,80096,1500,20,40
AMNoiseGaiJam,WLN,20.0,58,True,False,False,16.204060763840392,18.652250259519107,2.448189495678715,False,True,1501,1501,1,1,3.0,3.0,4.069839040292924,7.266914344530755,1,1,0.015097633259983126,0.02494014252872056,-36.42182256763362,-32.062021378609046,2.134166017640382,839002,1500,20,40
AMNoiseGaiJam,FDC,20.0,58,True,False,False,16.204060763840392,16.250496668277886,0.04643590443749446,False,True,1501,1500,1,0,3.0,0.0,-2.583875743586541,0.6363939087907897,1,1,0.015097633259983126,0.014150962331996267,-36.42182256763362,-36.98428050135972,0.262790999840945,967165,1500,20,40
AMNoiseGaiJam,adapt_filter,20.0,58,True,False,False,16.204060763840392,40.149420650877516,23.945359887037124,False,True,1501,1501,1,1,3.0,3.0,0.0017984515560810995,3.0873932213351916,1,445,0.015097633259983126,1.3461399614588082e-16,-36.42182256763362,-317.4181956621342,23.501541989389807,400241136,1500,20,40
AMNoiseGaiJam,FrFT,20.0,58,True,False,False,16.204060763840392,16.317382753243603,0.11332198940321092,False,False,1501,1501,1,1,3.0,3.0,-0.24751490747982652,2.945680384863123,1,1,0.015097633259983126,0.015534047077445223,-36.42182256763362,-36.17430766015382,36.21508402284235,1129958,1500,20,40
AMNoiseGaiJam,qpzh,20.0,58,True,False,False,16.204060763840392,19.25560461461799,3.0515438507775983,False,True,1501,1501,1,1,3.0,3.0,0.7468764159736998,3.749268386554366,1,1,0.015097633259983126,0.013853676777480098,-36.42182256763362,-37.16869898360732,0.6986670196056366,482312,1500,20,40
AMNoiseGaiJam,Identity,20.0,59,True,False,False,16.648154349242333,16.648154349242333,0.0,False,False,1501,1501,1,1,3.0,3.0,-4.821637332766436e-15,4.1993364430546585,0,0,0.0,0.0,-inf,-inf,0.0026249908842146397,80096,1500,20,40
AMNoiseGaiJam,WLN,20.0,59,True,False,False,16.648154349242333,18.510120359359043,1.86196601011671,False,True,1501,1500,1,0,3.0,0.0,3.56480044510341,7.771757617659585,0,0,0.0,0.0,-inf,-inf,2.1112500107847154,839058,1500,20,40
AMNoiseGaiJam,FDC,20.0,59,True,False,False,16.648154349242333,16.498949076858143,-0.14920527238419012,False,False,1501,1501,1,1,3.0,3.0,-2.7596951593951298,1.4383048168593113,0,0,0.0,0.0,-inf,-inf,0.260207976680249,967165,1500,20,40
AMNoiseGaiJam,adapt_filter,20.0,59,True,False,False,16.648154349242333,40.149420650877516,23.501266301635184,False,True,1501,1501,1,1,3.0,3.0,0.026602886142386286,4.098885176100339,0,448,0.0,1.01822163316114e-16,-inf,-319.84315360339446,23.49929098272696,400241136,1500,20,40
AMNoiseGaiJam,FrFT,20.0,59,True,False,False,16.648154349242333,16.759346855821168,0.11119250657883484,False,False,1501,1501,1,1,3.0,3.0,-0.23644547724426596,3.947003575010429,0,0,0.0,0.0,-inf,-inf,36.30566701758653,1129958,1500,20,40
AMNoiseGaiJam,qpzh,20.0,59,True,False,False,16.648154349242333,20.048094939936725,3.399940590694392,False,False,1501,1501,1,1,3.0,3.0,0.7905808848478163,4.788967875005348,0,0,0.0,0.0,-inf,-inf,0.6785829900763929,482312,1500,20,40
AMNoiseGaiJam,Identity,20.0,60,True,False,False,15.550034329959425,15.550034329959425,0.0,False,False,1501,1501,1,1,3.0,3.0,-5.785964799319725e-15,3.038924821491214,0,0,0.0,0.0,-inf,-inf,0.002749962732195854,80096,1500,20,40
AMNoiseGaiJam,WLN,20.0,60,True,False,False,15.550034329959425,18.00644742875418,2.4564130987947532,False,False,1501,1501,1,1,3.0,3.0,4.172800891647697,7.221297052418971,0,1,0.0,0.028355363029630206,-inf,-30.947295762653354,2.095584000926465,839136,1500,20,40
AMNoiseGaiJam,FDC,20.0,60,True,False,False,15.550034329959425,15.64825908356244,0.09822475360301475,False,True,1501,1501,1,1,3.0,3.0,-2.654265349683007,0.3965896949818789,0,1,0.0,0.022003176049904483,-inf,-33.15029252774456,0.26108301244676113,967165,1500,20,40
AMNoiseGaiJam,adapt_filter,20.0,60,True,False,False,15.550034329959425,40.149420650877516,24.599386320918093,False,True,1501,1501,1,1,3.0,3.0,0.059099961386423476,3.0132411333633113,0,456,0.0,8.406556864771949e-17,-inf,-321.50763689929926,23.435332986991853,400241136,1500,20,40
AMNoiseGaiJam,FrFT,20.0,60,True,False,False,15.550034329959425,15.667571669991212,0.11753734003178629,False,False,1501,1501,1,1,3.0,3.0,-0.22560299754385452,2.7842780258322297,0,0,0.0,0.0,-inf,-inf,36.24220797792077,1129958,1500,20,40
AMNoiseGaiJam,qpzh,20.0,60,True,False,False,15.550034329959425,19.35270984977776,3.802675519818335,False,False,1501,1501,1,1,3.0,3.0,1.4544745727101873,4.330722944724371,0,0,0.0,0.0,-inf,-inf,0.6830840138718486,482312,1500,20,40
AMNoiseGaiJam,Identity,20.0,61,True,False,False,15.726800523837102,15.726800523837102,0.0,False,False,1501,1501,1,1,3.0,3.0,-5.785964799319725e-15,2.4766804737431687,1,1,0.016832128333711602,0.016832128333711602,-35.47721932618023,-35.47721932618023,0.0026669586077332497,80096,1500,20,40
AMNoiseGaiJam,WLN,20.0,61,True,False,False,15.726800523837102,18.288290797074488,2.5614902732373857,False,True,1501,1501,1,1,3.0,3.0,4.335595593118807,6.867845371852852,1,1,0.016832128333711602,0.027089136264977436,-35.47721932618023,-31.344096843843335,2.1479580318555236,838725,1500,20,40
AMNoiseGaiJam,FDC,20.0,61,True,False,False,15.726800523837102,15.892127129223354,0.16532660538625166,False,True,1501,1501,1,1,3.0,3.0,-2.6362505252269184,-0.1220386105490296,1,1,0.016832128333711602,0.01580151526096688,-35.47721932618023,-36.02602530151498,0.2609170041978359,967165,1500,20,40
AMNoiseGaiJam,adapt_filter,20.0,61,True,False,False,15.726800523837102,40.149420650877516,24.422620127040414,False,True,1501,1501,1,1,3.0,3.0,0.04566342292815018,2.5388689863862335,1,451,0.016832128333711602,9.349259959028053e-17,-35.47721932618023,-320.58445528721325,23.32070900592953,400241136,1500,20,40
AMNoiseGaiJam,FrFT,20.0,61,True,False,False,15.726800523837102,15.836415289444325,0.10961476560722261,False,False,1501,1501,1,1,3.0,3.0,-0.2580190801393745,2.1971203048621035,1,1,0.016832128333711602,0.017339636452407835,-35.47721932618023,-35.219200246040835,36.1792910262011,1129958,1500,20,40
AMNoiseGaiJam,qpzh,20.0,61,True,False,False,15.726800523837102,20.121652548866585,4.394852025029483,False,False,1501,1501,1,1,3.0,3.0,1.531209984781487,3.938436742809446,1,1,0.016832128333711602,0.014111673979740514,-35.47721932618023,-37.008429310961695,0.6923749460838735,482312,1500,20,40
AMNoiseGaiJam,Identity,30.0,42,True,False,False,11.364496496741367,11.364496496741367,0.0,False,False,1049,1049,451,451,1353.0,1353.0,-2.892982399659862e-15,8.44268912603816,0,0,0.0,0.0,-inf,-inf,0.0027909991331398487,80096,1500,20,40
AMNoiseGaiJam,WLN,30.0,42,True,False,False,11.364496496741367,13.25028764550183,1.8857911487604628,False,False,1049,1501,451,1,1353.0,3.0,3.6388186830038456,12.008206565379647,0,0,0.0,0.0,-inf,-inf,2.1005000453442335,838929,1500,20,40
AMNoiseGaiJam,FDC,30.0,42,True,False,False,11.364496496741367,10.561159286415956,-0.8033372103254113,False,False,1049,1048,451,452,1353.0,1356.0,-3.4978615701812794,4.86939077208879,0,1,0.0,0.012345107143687547,-inf,-38.17010272912401,0.2620420418679714,967165,1500,20,40
AMNoiseGaiJam,adapt_filter,30.0,42,True,False,False,11.364496496741367,40.14942065087753,28.784924154136164,False,True,1049,1501,451,1,1353.0,3.0,0.07283012310756391,8.447082074967607,0,447,0.0,1.0805497810461302e-16,-inf,-319.32710440651493,23.1978339725174,400241136,1500,20,40
AMNoiseGaiJam,FrFT,30.0,42,True,False,False,11.364496496741367,11.028463885591382,-0.33603261114998517,False,False,1049,1049,451,451,1353.0,1353.0,-1.1509597407597487,7.28101272153028,0,0,0.0,0.0,-inf,-inf,36.159457988105714,1129958,1500,20,40
AMNoiseGaiJam,qpzh,30.0,42,True,False,False,11.364496496741367,2.2869135362504074,-9.07758296049096,False,False,1049,1050,451,450,1353.0,1350.0,-15.862737809007568,-7.35730459866897,0,0,0.0,0.0,-inf,-inf,0.8006670395843685,482312,1500,20,40
AMNoiseGaiJam,Identity,30.0,43,True,False,False,9.815305208615657,9.815305208615657,0.0,False,False,999,999,501,501,1503.0,1503.0,-2.892982399659862e-15,7.626718479079418,0,0,0.0,0.0,-inf,-inf,0.002707995008677244,80096,1500,20,40
AMNoiseGaiJam,WLN,30.0,43,True,False,False,9.815305208615657,11.87903207533967,2.0637268667240125,False,False,999,1501,501,1,1503.0,3.0,3.84447999854568,11.460859699385956,0,0,0.0,0.0,-inf,-inf,2.1113340044394135,839041,1500,20,40
AMNoiseGaiJam,FDC,30.0,43,True,False,False,9.815305208615657,9.09679025927472,-0.7185149493409373,False,False,999,999,501,501,1503.0,1503.0,-3.4801982470528965,4.146520232026526,0,1,0.0,0.010401588105914598,-inf,-39.65800695829196,0.2602919703349471,967165,1500,20,40
AMNoiseGaiJam,adapt_filter,30.0,43,True,False,False,9.815305208615657,40.14942065087752,30.33411544226187,False,True,999,1501,501,1,1503.0,3.0,-0.014400919562428489,7.477642676918771,0,446,0.0,9.334065718167341e-17,-inf,-320.59858291423484,23.49620801396668,400241136,1500,20,40
AMNoiseGaiJam,FrFT,30.0,43,True,False,False,9.815305208615657,9.722341349508813,-0.09296385910684357,False,False,999,998,501,502,1503.0,1506.0,-1.2040681226022292,6.4114125306674,0,0,0.0,0.0,-inf,-inf,36.30870796041563,1129958,1500,20,40
AMNoiseGaiJam,qpzh,30.0,43,True,False,False,9.815305208615657,6.410415281340352,-3.4048899272753044,False,False,999,1000,501,500,1503.0,1500.0,-12.682630324134337,-5.17580937453086,0,0,0.0,0.0,-inf,-inf,0.807875010650605,482312,1500,20,40
AMNoiseGaiJam,Identity,30.0,44,True,False,False,10.11456089627541,10.11456089627541,0.0,False,False,1392,1392,108,108,324.0,324.0,-2.892982399659862e-15,7.923657557157945,0,0,0.0,0.0,-inf,-inf,0.0027909991331398487,80096,1500,20,40
AMNoiseGaiJam,WLN,30.0,44,True,False,False,10.11456089627541,12.230155729831889,2.1155948335564787,False,False,1392,1501,108,1,324.0,3.0,3.832178591853783,11.714063029647013,0,0,0.0,0.0,-inf,-inf,2.153625013306737,839039,1500,20,40
AMNoiseGaiJam,FDC,30.0,44,True,False,False,10.11456089627541,9.179621139160679,-0.9349397571147318,False,False,1392,1059,108,441,324.0,1323.0,-3.675676052634655,4.242377505861713,0,0,0.0,0.0,-inf,-inf,0.2683339989744127,967165,1500,20,40
AMNoiseGaiJam,adapt_filter,30.0,44,True,False,False,10.11456089627541,40.14942065087752,30.034859754602113,False,True,1392,1501,108,1,324.0,3.0,0.02311010870901365,7.812092783268737,0,455,0.0,9.728035901729044e-17,-inf,-320.2394967057236,23.6109999823384,400241136,1500,20,40
AMNoiseGaiJam,FrFT,30.0,44,True,False,False,10.11456089627541,10.439272001734988,0.3247111054595777,False,False,1392,1393,108,107,324.0,321.0,-0.19271219322832242,7.730945363929625,0,0,0.0,0.0,-inf,-inf,36.17958404356614,1129958,1500,20,40
AMNoiseGaiJam,qpzh,30.0,44,True,False,False,10.11456089627541,-9.229563330553846,-19.34412422682926,False,False,1392,1393,108,107,324.0,321.0,-22.307079073748028,-14.709228239341021,0,0,0.0,0.0,-inf,-inf,0.8051659679040313,482312,1500,20,40
AMNoiseGaiJam,Identity,30.0,45,True,False,False,11.950302931443417,11.950302931443417,0.0,False,False,1500,1500,0,0,0.0,0.0,-2.892982399659862e-15,8.820492993955918,0,0,0.0,0.0,-inf,-inf,0.0027500209398567677,80096,1500,20,40
AMNoiseGaiJam,WLN,30.0,45,True,False,False,11.950302931443417,13.451079397749057,1.5007764663056395,False,False,1500,1501,0,1,0.0,3.0,3.2427022843145714,12.008658101436593,0,0,0.0,0.0,-inf,-inf,2.109707973431796,838951,1500,20,40
AMNoiseGaiJam,FDC,30.0,45,True,False,False,11.950302931443417,11.44550089508191,-0.5048020363615073,False,False,1500,1500,0,0,0.0,0.0,-3.3394750725556834,5.4810179214002375,0,0,0.0,0.0,-inf,-inf,0.26433297898620367,967165,1500,20,40
AMNoiseGaiJam,adapt_filter,30.0,45,True,False,False,11.950302931443417,40.14942065087753,28.199117719434113,False,True,1500,1501,0,1,0.0,3.0,0.06322214707054334,8.74904025842824,0,441,0.0,1.2870005094313258e-16,-inf,-317.80842562378996,23.52895902004093,400241136,1500,20,40
AMNoiseGaiJam,FrFT,30.0,45,True,False,False,11.950302931443417,12.121245983112104,0.1709430516686865,False,False,1500,1501,0,1,0.0,3.0,-0.15409693166925859,8.641301681092994,0,2,0.0,0.00981933823900461,-inf,-40.158355598299416,36.25599999213591,1129958,1500,20,40
