jammer,algorithm,role,jsr_db,target_position,trials,interface_pass,oracle_input_failures,target_erased_count,fallback_count,delta_sinr_mean_db,delta_sinr_std_db,delta_sinr_ci95_db,target_only_change_mean_db,pd_after,estimation_error_mean,confidence_mean,runtime_mean_ms,memory_mean_bytes
FMZuse,adapt_filter_oracle,ORACLE_UPPER_BOUND,20.0,4500,50,50,0,0,0,23.332777897130747,1.4199013715289088,0.393576580262275,-8.68584620991974e-05,1.0,0.0,1.0,33.09241922223009,400257328.0
FMZuse,adapt_filter_oracle,ORACLE_UPPER_BOUND,20.0,500,50,50,0,0,0,19.02725634122947,1.554588736092465,0.4309100130009048,-8.68584620991974e-05,1.0,0.0,1.0,33.05167076410726,400257296.0
FMZuse,adapt_filter_oracle,ORACLE_UPPER_BOUND,30.0,1250,50,50,0,0,0,31.24784662842164,2.4507709877428163,0.6793190595507338,-8.685846209726874e-05,1.0,0.0,1.0,32.94737330172211,400257328.0
FMZuse,adapt_filter_oracle,ORACLE_UPPER_BOUND,30.0,2500,50,50,0,0,0,31.3677571341506,2.449692407879837,0.6790200924657496,-8.68584620963044e-05,1.0,0.0,1.0,36.907586585730314,400257328.0
FMZuse,adapt_filter_oracle,ORACLE_UPPER_BOUND,30.0,3750,50,50,0,0,0,31.36719155725762,2.4496912922447245,0.6790197832274734,-8.68584620991974e-05,1.0,0.0,1.0,32.93028909829445,400257328.0
FMZuse,adapt_filter_oracle,ORACLE_UPPER_BOUND,30.0,4500,50,50,0,0,0,31.40884987722521,2.449137592025908,0.6788663053571213,-8.68584620991974e-05,1.0,0.0,1.0,33.02488247980364,400257328.0
FMZuse,adapt_filter_oracle,ORACLE_UPPER_BOUND,30.0,500,50,50,0,0,0,27.05423355894431,2.5503798713080603,0.7069292334286127,-8.68584620991974e-05,1.0,0.0,1.0,32.450169179355726,400257296.0
NoJammer,adapt_filter_oracle,ORACLE_UPPER_BOUND,0.0,1250,50,50,0,0,0,4.636324568768677,0.19405105775768045,0.053788208984056264,-8.685846209726874e-05,1.0,0.0,1.0,55.842385864816606,400257328.0
NoJammer,adapt_filter_oracle,ORACLE_UPPER_BOUND,0.0,2500,50,50,0,0,0,4.180063939039336,0.20953038661320297,0.05807886003762325,-8.68584620963044e-05,1.0,0.0,1.0,56.26859331736341,400257328.0
NoJammer,adapt_filter_oracle,ORACLE_UPPER_BOUND,0.0,3750,50,50,0,0,0,3.1787554348264337,0.21955989629374636,0.06085889828600188,-8.68584620991974e-05,1.0,0.0,1.0,55.35340744419955,400257328.0
NoJammer,adapt_filter_oracle,ORACLE_UPPER_BOUND,0.0,4500,50,50,0,0,0,2.4998657865482254,0.24631044342553315,0.06827377165071791,-8.68584620991974e-05,1.0,0.0,1.0,55.73432504199445,400257328.0
NoJammer,adapt_filter_oracle,ORACLE_UPPER_BOUND,0.0,500,50,50,0,0,0,4.179548296633703,0.20751037861436855,0.057518942386844706,-8.68584620991974e-05,1.0,0.0,1.0,55.64492659876123,400257296.0
NoJammer,adapt_filter_oracle,ORACLE_UPPER_BOUND,10.0,1250,50,50,0,0,0,4.636324568768677,0.19405105775768045,0.053788208984056264,-8.685846209726874e-05,1.0,0.0,1.0,51.556861581048,400257328.0
NoJammer,adapt_filter_oracle,ORACLE_UPPER_BOUND,10.0,2500,50,50,0,0,0,4.180063939039336,0.20953038661320297,0.05807886003762325,-8.68584620963044e-05,1.0,0.0,1.0,52.4061733414419,400257328.0
NoJammer,adapt_filter_oracle,ORACLE_UPPER_BOUND,10.0,3750,50,50,0,0,0,3.1787554348264337,0.21955989629374636,0.06085889828600188,-8.68584620991974e-05,1.0,0.0,1.0,52.884317537536845,400257328.0
NoJammer,adapt_filter_oracle,ORACLE_UPPER_BOUND,10.0,4500,50,50,0,0,0,2.4998657865482254,0.24631044342553315,0.06827377165071791,-8.68584620991974e-05,1.0,0.0,1.0,55.943487524054945,400257328.0
NoJammer,adapt_filter_oracle,ORACLE_UPPER_BOUND,10.0,500,50,50,0,0,0,4.179548296633703,0.20751037861436855,0.057518942386844706,-8.68584620991974e-05,1.0,0.0,1.0,51.30571592715569,400257296.0
NoJammer,adapt_filter_oracle,ORACLE_UPPER_BOUND,20.0,1250,50,50,0,0,0,4.636324568768677,0.19405105775768045,0.053788208984056264,-8.685846209726874e-05,1.0,0.0,1.0,55.80539994058199,400257328.0
NoJammer,adapt_filter_oracle,ORACLE_UPPER_BOUND,20.0,2500,50,50,0,0,0,4.180063939039336,0.20953038661320297,0.05807886003762325,-8.68584620963044e-05,1.0,0.0,1.0,56.20354002690874,400257328.0
NoJammer,adapt_filter_oracle,ORACLE_UPPER_BOUND,20.0,3750,50,50,0,0,0,3.1787554348264337,0.21955989629374636,0.06085889828600188,-8.68584620991974e-05,1.0,0.0,1.0,55.5190541036427,400257328.0
NoJammer,adapt_filter_oracle,ORACLE_UPPER_BOUND,20.0,4500,50,50,0,0,0,2.4998657865482254,0.24631044342553315,0.06827377165071791,-8.68584620991974e-05,1.0,0.0,1.0,55.779350127559155,400257328.0
NoJammer,adapt_filter_oracle,ORACLE_UPPER_BOUND,20.0,500,50,50,0,0,0,4.179548296633703,0.20751037861436855,0.057518942386844706,-8.68584620991974e-05,1.0,0.0,1.0,55.49145826371387,400257296.0
NoJammer,adapt_filter_oracle,ORACLE_UPPER_BOUND,30.0,1250,50,50,0,0,0,4.636324568768677,0.19405105775768045,0.053788208984056264,-8.685846209726874e-05,1.0,0.0,1.0,39.788598398445174,400257328.0
NoJammer,adapt_filter_oracle,ORACLE_UPPER_BOUND,30.0,2500,50,50,0,0,0,4.180063939039336,0.20953038661320297,0.05807886003762325,-8.68584620963044e-05,1.0,0.0,1.0,39.87767681479454,400257328.0
NoJammer,adapt_filter_oracle,ORACLE_UPPER_BOUND,30.0,3750,50,50,0,0,0,3.1787554348264337,0.21955989629374636,0.06085889828600188,-8.68584620991974e-05,1.0,0.0,1.0,39.837653301656246,400257328.0
NoJammer,adapt_filter_oracle,ORACLE_UPPER_BOUND,30.0,4500,50,50,0,0,0,2.4998657865482254,0.24631044342553315,0.06827377165071791,-8.68584620991974e-05,1.0,0.0,1.0,39.33467323658988,400257328.0
NoJammer,adapt_filter_oracle,ORACLE_UPPER_BOUND,30.0,500,50,50,0,0,0,4.179548296633703,0.20751037861436855,0.057518942386844706,-8.68584620991974e-05,1.0,0.0,1.0,39.9331041588448,400257296.0
NoiseConvolutionJamming,adapt_filter_oracle,ORACLE_UPPER_BOUND,0.0,1250,50,50,0,0,0,13.411829926404037,0.5134993813140315,0.14233476670760137,-8.685846209726874e-05,1.0,0.0,1.0,55.07510255672969,400257328.0
NoiseConvolutionJamming,adapt_filter_oracle,ORACLE_UPPER_BOUND,0.0,2500,50,50,0,0,0,13.382511693446718,0.5122687495909575,0.141993652997282,-8.68584620963044e-05,1.0,0.0,1.0,55.391843480756506,400257328.0
NoiseConvolutionJamming,adapt_filter_oracle,ORACLE_UPPER_BOUND,0.0,3750,50,50,0,0,0,13.32975765413536,0.5130236618980558,0.1422029040130098,-8.68584620991974e-05,1.0,0.0,1.0,56.18119408376515,400257328.0
NoiseConvolutionJamming,adapt_filter_oracle,ORACLE_UPPER_BOUND,0.0,4500,50,50,0,0,0,13.33945312994853,0.5128187735617797,0.1421461118636788,-8.68584620991974e-05,1.0,0.0,1.0,56.44904580316506,400257328.0
NoiseConvolutionJamming,adapt_filter_oracle,ORACLE_UPPER_BOUND,0.0,500,50,50,0,0,0,10.542416187640917,0.869053202215817,0.24088925769948571,-8.68584620991974e-05,1.0,0.0,1.0,55.77728499425575,400257296.0
NoiseConvolutionJamming,adapt_filter_oracle,ORACLE_UPPER_BOUND,10.0,1250,50,50,0,0,0,22.91087488086995,1.6025770444455363,0.44421169343652284,-8.685846209726874e-05,1.0,0.0,1.0,55.66560581908561,400257328.0
NoiseConvolutionJamming,adapt_filter_oracle,ORACLE_UPPER_BOUND,10.0,2500,50,50,0,0,0,22.90958408346837,1.6021688081360264,0.44409853610471267,-8.68584620963044e-05,1.0,0.0,1.0,55.64528752118349,400257328.0
NoiseConvolutionJamming,adapt_filter_oracle,ORACLE_UPPER_BOUND,10.0,3750,50,50,0,0,0,22.90393253435171,1.6022135655141612,0.4441109422169829,-8.68584620991974e-05,1.0,0.0,1.0,55.387214955408126,400257328.0
NoiseConvolutionJamming,adapt_filter_oracle,ORACLE_UPPER_BOUND,10.0,4500,50,50,0,0,0,22.942827552942962,1.6022455015337804,0.44411979442998933,-8.68584620991974e-05,1.0,0.0,1.0,55.38113918271847,400257328.0
NoiseConvolutionJamming,adapt_filter_oracle,ORACLE_UPPER_BOUND,10.0,500,50,50,0,0,0,19.70903078150225,1.8607570306158019,0.5157755344796793,-8.68584620991974e-05,1.0,0.0,1.0,55.63601916306652,400257296.0
NoiseConvolutionJamming,adapt_filter_oracle,ORACLE_UPPER_BOUND,20.0,1250,50,50,0,0,0,29.518604099161816,2.38944687117413,0.6623208816697448,-8.685846209726874e-05,1.0,0.0,1.0,51.95236167986877,400257328.0
NoiseConvolutionJamming,adapt_filter_oracle,ORACLE_UPPER_BOUND,20.0,2500,50,50,0,0,0,29.520366832021566,2.3891430155272357,0.6622366571814838,-8.68584620963044e-05,1.0,0.0,1.0,52.600222517503425,400257328.0
NoiseConvolutionJamming,adapt_filter_oracle,ORACLE_UPPER_BOUND,20.0,3750,50,50,0,0,0,29.519797884441488,2.389154996786328,0.6622399782170679,-8.68584620991974e-05,1.0,0.0,1.0,53.58097253716551,400257328.0
NoiseConvolutionJamming,adapt_filter_oracle,ORACLE_UPPER_BOUND,20.0,4500,50,50,0,0,0,29.561930716423436,2.38903034219557,0.662205425727347,-8.68584620991974e-05,1.0,0.0,1.0,56.68691411963664,400257328.0
