jammer,jsr_db,seed,target_position,algorithm,role,candidate_id,true_target_idx_for_evaluation_only,estimated_target_idx,estimation_error_for_evaluation_only,estimator_confidence,fallback,fit_status,oracle_input_status,forbidden_keys_present,interface_status,runtime_ms,memory_usage_bytes,exception_type,exception_message,delta_sinr_db,detected_before,detected_after,peak_error_before,peak_error_after,false_peak_count_before,false_peak_count_after,target_window_peak_change_db,target_only_response_change_db,target_preservation_status
AMNoiseGaiJam,20.0,8024,2500,Identity,IDENTITY_BASELINE,,2500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,False,False,0,0,0,0,-4.821637332766436e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8024,2500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,2500,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.27924996847287,400257328,,,23.534686242456054,False,True,0,0,0,276,-8.685846209148273e-05,-8.68584620963044e-05,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8024,2500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,2500,2500,0,0.7083591174735213,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.479332975577563,563998,,,23.534686242456054,False,True,0,0,0,271,-8.685885298449328e-06,-8.685885305199628e-06,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8024,3750,Identity,IDENTITY_BASELINE,,3750,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,False,False,0,0,0,0,-4.821637332766436e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8024,3750,adapt_filter_oracle,ORACLE_UPPER_BOUND,,3750,3750,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.03945799032226,400257328,,,23.532542069984313,False,True,0,0,0,55,-8.685846209534007e-05,-8.685846209919741e-05,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8024,3750,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,3750,3750,0,0.7083591174735221,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.4781660283915699,563998,,,23.53254206998432,False,True,0,0,0,55,-8.685885301342313e-06,-8.685885305199628e-06,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8024,4500,Identity,IDENTITY_BASELINE,,4500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,False,False,0,0,0,0,-4.821637332766436e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8024,4500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,4500,4500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.20020805019885,400257328,,,23.573704626106363,False,True,0,0,0,12,-8.685846209437573e-05,-8.685846209919741e-05,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8024,4500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,4500,4500,0,0.7083591174735229,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.3977499911561608,563998,,,23.57370462610637,False,True,0,0,0,14,-8.685885301342313e-06,-8.685885304235298e-06,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8025,500,Identity,IDENTITY_BASELINE,,500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,83,83,-4.821637332766436e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8025,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,500,500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.79070800635964,400257296,,,20.684593879536465,True,True,1,0,83,631,-0.037302322455820054,-8.685846209919741e-05,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8025,500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,500,500,0,0.7776264294348154,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.3956250040791929,563998,,,20.684593879536457,True,True,1,0,83,624,-0.037224149879028674,-8.685885305199628e-06,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8025,1250,Identity,IDENTITY_BASELINE,,1250,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,0,0,-4.821637332766436e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8025,1250,adapt_filter_oracle,ORACLE_UPPER_BOUND,,1250,1250,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.64475002652034,400257328,,,23.796281256382763,True,True,1,0,0,489,-0.06371329501150931,-8.685846209726874e-05,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8025,1250,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,1250,1249,1,0.7137768690628103,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.3482079957611859,563998,,,23.799036243799634,True,True,1,1,0,491,-8.685885296520671e-06,-8.685885308092612e-06,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8025,2500,Identity,IDENTITY_BASELINE,,2500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,0,0,-4.821637332766436e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8025,2500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,2500,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.63837500708178,400257328,,,23.83572669447644,True,True,1,0,0,259,-0.06371329501150931,-8.68584620963044e-05,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8025,2500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,2500,2499,1,0.7137768690628102,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.362375041935593,563998,,,23.838481681893303,True,True,1,1,0,273,-8.685885296520671e-06,-8.685885305199628e-06,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8025,3750,Identity,IDENTITY_BASELINE,,3750,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,0,0,-4.821637332766436e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8025,3750,adapt_filter_oracle,ORACLE_UPPER_BOUND,,3750,3750,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.42241602856666,400257328,,,23.833617990747882,True,True,1,0,0,52,-0.06371329501150931,-8.685846209919741e-05,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8025,3750,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,3750,3749,1,0.713776869062811,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.475666998885572,563998,,,23.836372978164746,True,True,1,1,0,61,-8.685885298449328e-06,-8.685885305199628e-06,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8025,4500,Identity,IDENTITY_BASELINE,,4500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,True,True,1,1,1,1,-4.821637332766436e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8025,4500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,4500,4500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.04841701174155,400257328,,,23.87479724321264,True,True,1,0,1,15,-0.0637132950115064,-8.685846209919741e-05,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8025,4500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,4500,4499,1,0.7137768690628119,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.3935419847257435,563998,,,23.87757923943834,True,True,1,1,1,13,-8.685885293627686e-06,-8.685885304235298e-06,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8026,500,Identity,IDENTITY_BASELINE,,500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,False,False,0,0,84,84,-5.785964799319725e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8026,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,500,500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.22199995070696,400257296,,,20.736497908707577,False,True,0,0,84,624,-8.685846209244706e-05,-8.685846209919741e-05,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8026,500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,500,500,0,0.7663312916018669,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.493083022069186,563998,,,20.736497908707577,False,True,0,0,84,617,-8.685885301342313e-06,-8.685885305199628e-06,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8026,1250,Identity,IDENTITY_BASELINE,,1250,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,False,False,0,0,1,1,-5.785964799319725e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8026,1250,adapt_filter_oracle,ORACLE_UPPER_BOUND,,1250,1250,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.09595900261775,400257328,,,24.63945063191156,False,True,0,0,1,496,-8.685846209244706e-05,-8.685846209726874e-05,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8026,1250,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,1250,1250,0,0.6969000987459744,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.4691660180687904,563998,,,24.639450631911554,False,True,0,0,1,492,-8.68588530327097e-06,-8.685885308092612e-06,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8026,2500,Identity,IDENTITY_BASELINE,,2500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,False,False,0,0,1,1,-5.785964799319725e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8026,2500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,2500,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.06791599607095,400257328,,,24.686256220473318,False,True,0,0,1,275,-8.685846209437573e-05,-8.68584620963044e-05,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8026,2500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,2500,2500,0,0.6969000987459744,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.4570420025847852,563998,,,24.686256220473318,False,True,0,0,1,273,-8.685885301342313e-06,-8.685885305199628e-06,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8026,3750,Identity,IDENTITY_BASELINE,,3750,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,False,False,0,0,0,0,-5.785964799319725e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8026,3750,adapt_filter_oracle,ORACLE_UPPER_BOUND,,3750,3750,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,31.988999980967492,400257328,,,24.684610918699224,False,True,0,0,0,59,-8.685846209437573e-05,-8.685846209919741e-05,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8026,3750,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,3750,3750,0,0.6969000987459749,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.4734999858774245,563998,,,24.684610918699224,False,True,0,0,0,57,-8.68588530327097e-06,-8.685885305199628e-06,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8026,4500,Identity,IDENTITY_BASELINE,,4500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,False,False,0,0,0,0,-5.785964799319725e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8026,4500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,4500,4500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.98945794813335,400257328,,,24.72587410963324,False,True,0,0,0,14,-8.685846209244706e-05,-8.685846209919741e-05,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8026,4500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,4500,4500,0,0.6969000987459759,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.4632090460509062,563998,,,24.72587410963324,False,True,0,0,0,16,-8.685885301342313e-06,-8.685885304235298e-06,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8027,500,Identity,IDENTITY_BASELINE,,500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,False,False,1,1,86,86,-5.785964799319725e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8027,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,500,500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.03200000664219,400257296,,,22.391514857398747,False,True,1,0,86,619,-0.20018003894707256,-8.685846209919741e-05,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8027,500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,500,500,0,0.6739999674288597,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.3740839785896242,563998,,,22.391514857398747,False,True,1,0,86,624,-0.20010186637028082,-8.685885305199628e-06,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8027,1250,Identity,IDENTITY_BASELINE,,1250,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,False,False,1,1,0,0,-5.785964799319725e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8027,1250,adapt_filter_oracle,ORACLE_UPPER_BOUND,,1250,1250,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.885167049244046,400257328,,,25.579194696194584,False,True,1,0,0,497,-0.22299065319010164,-8.685846209726874e-05,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8027,1250,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,1250,1249,1,0.5893381447767675,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.3572080060839653,563998,,,25.581949683611455,False,True,1,1,0,484,-8.685885298449328e-06,-8.685885308092612e-06,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8027,2500,Identity,IDENTITY_BASELINE,,2500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,False,False,1,1,0,0,-5.785964799319725e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8027,2500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,2500,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.964083016850054,400257328,,,25.600240474945377,False,True,1,0,0,271,-0.22299065319010164,-8.68584620963044e-05,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8027,2500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,2500,2499,1,0.5893381447767675,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.4680419699288905,563998,,,25.602995462362248,False,True,1,1,0,274,-8.685885296520671e-06,-8.685885305199628e-06,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8027,3750,Identity,IDENTITY_BASELINE,,3750,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,False,False,1,1,1,1,-5.785964799319725e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8027,3750,adapt_filter_oracle,ORACLE_UPPER_BOUND,,3750,3750,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.998249982483685,400257328,,,25.598602645583114,False,True,1,0,1,47,-0.22299065319009967,-8.685846209919741e-05,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8027,3750,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,3750,3749,1,0.5893381447767677,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.3627500156871974,563998,,,25.601357632999985,False,True,1,1,1,50,-8.685885296520671e-06,-8.685885305199628e-06,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8027,4500,Identity,IDENTITY_BASELINE,,4500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,False,False,1,1,1,1,-5.785964799319725e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8027,4500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,4500,4500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.93595800641924,400257328,,,25.63972298074742,False,True,1,0,1,21,-0.22299065319010264,-8.685846209919741e-05,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8027,4500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,4500,4499,1,0.5893381447767684,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.417041989043355,563998,,,25.64250497697311,False,True,1,1,1,11,-8.685885298449328e-06,-8.685885304235298e-06,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8028,500,Identity,IDENTITY_BASELINE,,500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,False,False,1,1,86,86,-5.785964799319725e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8028,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,500,500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.522291992791,400257296,,,21.579200107598503,False,True,1,0,86,636,-0.13139822686980449,-8.685846209919741e-05,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8028,500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,500,500,0,0.6975380236072611,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.495665987022221,563998,,,21.579200107598503,False,True,1,0,86,633,-0.13132005429301222,-8.685885305199628e-06,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8028,1250,Identity,IDENTITY_BASELINE,,1250,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,False,False,1,1,0,0,-5.785964799319725e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8028,1250,adapt_filter_oracle,ORACLE_UPPER_BOUND,,1250,1250,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.04762503830716,400257328,,,25.093823744820625,False,True,1,0,0,493,-0.12608844045968243,-8.685846209726874e-05,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8028,1250,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,1250,1249,1,0.685479603027855,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.3478749897331,563998,,,25.096578732237496,False,True,1,1,0,500,-8.685885296520671e-06,-8.685885308092612e-06,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8028,2500,Identity,IDENTITY_BASELINE,,2500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,False,False,1,1,0,0,-5.785964799319725e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8028,2500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,2500,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.49137505190447,400257328,,,25.107182348808028,False,True,1,0,0,270,-0.12608844045968243,-8.68584620963044e-05,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8028,2500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,2500,2499,1,0.6854796030278552,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.4300000038929284,563998,,,25.1099373362249,False,True,1,1,0,265,-8.685885299413656e-06,-8.685885305199628e-06,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8028,3750,Identity,IDENTITY_BASELINE,,3750,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,False,False,1,1,0,0,-5.785964799319725e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8028,3750,adapt_filter_oracle,ORACLE_UPPER_BOUND,,3750,3750,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.00345898605883,400257328,,,25.105370570971424,False,True,1,0,0,50,-0.12608844045968437,-8.685846209919741e-05,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8028,3750,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,3750,3749,1,0.6854796030278558,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.3332920498214662,563998,,,25.108125558388295,False,True,1,1,0,56,-8.685885299413656e-06,-8.685885305199628e-06,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8028,4500,Identity,IDENTITY_BASELINE,,4500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,False,False,1,1,1,1,-5.785964799319725e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8028,4500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,4500,4500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.4552499698475,400257328,,,25.146573800234528,False,True,1,0,1,13,-0.12608844045968143,-8.685846209919741e-05,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8028,4500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,4500,4499,1,0.6854796030278567,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.5142910415306687,563998,,,25.14935579646022,False,True,1,1,1,15,-8.685885297485e-06,-8.685885304235298e-06,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8029,500,Identity,IDENTITY_BASELINE,,500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,False,False,0,0,90,90,-5.785964799319725e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8029,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,500,500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.295500044710934,400257296,,,21.56742141907128,False,True,0,0,90,635,-8.685846209437573e-05,-8.685846209919741e-05,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8029,500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,500,500,0,0.7559662826859675,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.5155000146478415,563998,,,21.56742141907128,False,True,0,0,90,617,-8.685885301342313e-06,-8.685885305199628e-06,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8029,1250,Identity,IDENTITY_BASELINE,,1250,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,False,False,0,0,1,1,-5.785964799319725e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8029,1250,adapt_filter_oracle,ORACLE_UPPER_BOUND,,1250,1250,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.35095796501264,400257328,,,25.09003552262949,False,True,0,0,1,491,-8.685846209437573e-05,-8.685846209726874e-05,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8029,1250,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,1250,1250,0,0.7006328527198838,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.4502910198643804,563998,,,25.09003552262949,False,True,0,0,1,495,-8.68588530327097e-06,-8.685885308092612e-06,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8029,2500,Identity,IDENTITY_BASELINE,,2500,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,False,False,0,0,1,1,-5.785964799319725e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8029,2500,adapt_filter_oracle,ORACLE_UPPER_BOUND,,2500,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.01404097490013,400257328,,,25.150300450528622,False,True,0,0,1,277,-8.685846209244706e-05,-8.68584620963044e-05,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8029,2500,adapt_filter_fair_frozen,FROZEN_FAIR_REJECTION_CONFIRMATION,A_k3_c0.05_r0.001,2500,2500,0,0.7006328527198838,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,,PASS,1.459082996007055,563998,,,25.150300450528622,False,True,0,0,1,261,-8.685885301342313e-06,-8.685885305199628e-06,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8029,3750,Identity,IDENTITY_BASELINE,,3750,,,1.0,Identity,IDENTITY,PASS,,PASS,0.0,0,,,0.0,False,False,0,0,0,0,-5.785964799319725e-15,-8.678947198979587e-15,TARGET_PRESERVED
AMNoiseGaiJam,20.0,8029,3750,adapt_filter_oracle,ORACLE_UPPER_BOUND,,3750,3750,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.26454199850559,400257328,,,25.148467904365802,False,True,0,0,0,55,-8.685846209244706e-05,-8.685846209919741e-05,TARGET_PRESERVED
