case_id,jammer,jsr_db,seed,target_position,strategy,mask,order,target_only_response_change_db,target_preservation_status,mask_min,mask_max,mask_mean
SMSP|jsr=0|seed=10100|center=4000,SMSP,0.0,10100,4000,fixed_theoretical_target_order,oracle_target_protection,1.0,-0.8538978297862412,TARGET_PRESERVED,0.0,1.0,0.087
SMSP|jsr=0|seed=10100|center=4000,SMSP,0.0,10100,4000,fixed_theoretical_target_order,oracle_jammer_rejection,1.0,-1.0607602132086164e-14,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=4000,SMSP,0.0,10100,4000,fixed_theoretical_target_order,oracle_ratio,1.0,-1.0607602132086164e-14,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10100|center=4000,SMSP,0.0,10100,4000,fixed_theoretical_target_order,oracle_soft_wiener,1.0,-1.0607602132086164e-14,TARGET_PRESERVED,1.0,1.0,1.0
SMSP|jsr=0|seed=10101|center=1000,SMSP,0.0,10101,1000,true_target_optimum,oracle_target_protection,0.9,-0.9134157461729969,TARGET_PRESERVED,0.0,1.0,0.089
SMSP|jsr=0|seed=10101|center=1000,SMSP,0.0,10101,1000,true_target_optimum,oracle_jammer_rejection,0.9,-3.8303597861729735,TARGET_ATTENUATED,0.050000000000000044,0.9990561754707536,0.9332324442339073
SMSP|jsr=0|seed=10101|center=1000,SMSP,0.0,10101,1000,true_target_optimum,oracle_ratio,0.9,-5.503081948879453,TARGET_ATTENUATED,0.0006637387901287849,0.9999518628071973,0.3339485084682778
SMSP|jsr=0|seed=10101|center=1000,SMSP,0.0,10101,1000,true_target_optimum,oracle_soft_wiener,0.9,-3.8276100494932583,TARGET_ATTENUATED,0.0013265970663257785,0.9999759308242873,0.45390409991401554
SMSP|jsr=0|seed=10101|center=1000,SMSP,0.0,10101,1000,true_jammer_optimum,oracle_target_protection,0.9,-0.9134157461729969,TARGET_PRESERVED,0.0,1.0,0.089
SMSP|jsr=0|seed=10101|center=1000,SMSP,0.0,10101,1000,true_jammer_optimum,oracle_jammer_rejection,0.9,-3.8303597861729735,TARGET_ATTENUATED,0.050000000000000044,0.9990561754707536,0.9332324442339073
SMSP|jsr=0|seed=10101|center=1000,SMSP,0.0,10101,1000,true_jammer_optimum,oracle_ratio,0.9,-5.503081948879453,TARGET_ATTENUATED,0.0006637387901287849,0.9999518628071973,0.3339485084682778
SMSP|jsr=0|seed=10101|center=1000,SMSP,0.0,10101,1000,true_jammer_optimum,oracle_soft_wiener,0.9,-3.8276100494932583,TARGET_ATTENUATED,0.0013265970663257785,0.9999759308242873,0.45390409991401554
SMSP|jsr=0|seed=10101|center=1000,SMSP,0.0,10101,1000,received_only_optimum,oracle_target_protection,-0.94,-0.8720764782560043,TARGET_PRESERVED,0.0,1.0,0.088
SMSP|jsr=0|seed=10101|center=1000,SMSP,0.0,10101,1000,received_only_optimum,oracle_jammer_rejection,-0.94,-3.875688041778618,TARGET_ATTENUATED,0.050000000000000044,0.9996245983820586,0.9409293119720727
SMSP|jsr=0|seed=10101|center=1000,SMSP,0.0,10101,1000,received_only_optimum,oracle_ratio,-0.94,-5.5494703378871115,TARGET_ATTENUATED,5.041678321108897e-05,0.9988349781428484,0.30561066478727217
SMSP|jsr=0|seed=10101|center=1000,SMSP,0.0,10101,1000,received_only_optimum,oracle_soft_wiener,-0.94,-3.859834070976479,TARGET_ATTENUATED,0.0001008284829744103,0.9994171495546701,0.4153256071736732
SMSP|jsr=0|seed=10101|center=1000,SMSP,0.0,10101,1000,fixed_theoretical_target_order,oracle_target_protection,1.0,-0.8538978297862392,TARGET_PRESERVED,0.0,1.0,0.087
SMSP|jsr=0|seed=10101|center=1000,SMSP,0.0,10101,1000,fixed_theoretical_target_order,oracle_jammer_rejection,1.0,-3.948659051167422,TARGET_ATTENUATED,0.050000000000000044,0.998044441655354,0.9460588058137644
SMSP|jsr=0|seed=10101|center=1000,SMSP,0.0,10101,1000,fixed_theoretical_target_order,oracle_ratio,1.0,-5.497482210349913,TARGET_ATTENUATED,0.0010906580436254533,0.996771298808905,0.1058557354024625
SMSP|jsr=0|seed=10101|center=1000,SMSP,0.0,10101,1000,fixed_theoretical_target_order,oracle_soft_wiener,1.0,-3.824942889318969,TARGET_ATTENUATED,0.0021789396092395156,0.9983830390626003,0.1485599136238834
SMSP|jsr=0|seed=10101|center=1500,SMSP,0.0,10101,1500,true_target_optimum,oracle_target_protection,0.9,-0.913415746172999,TARGET_PRESERVED,0.0,1.0,0.089
SMSP|jsr=0|seed=10101|center=1500,SMSP,0.0,10101,1500,true_target_optimum,oracle_jammer_rejection,0.9,-5.839071062268681,TARGET_ATTENUATED,0.050000000000000044,0.9984587489566616,0.9098535563404644
SMSP|jsr=0|seed=10101|center=1500,SMSP,0.0,10101,1500,true_target_optimum,oracle_ratio,0.9,-4.882546770669308,TARGET_ATTENUATED,0.0011999908444615015,0.9936469143350052,0.39931767545107444
SMSP|jsr=0|seed=10101|center=1500,SMSP,0.0,10101,1500,true_target_optimum,oracle_soft_wiener,0.9,-3.1358310664838633,TARGET_ATTENUATED,0.0023971051846482143,0.9968133345883295,0.520124192787876
