jammer,jsr_db,strategy,mask,oracle_label,trials,delta_sinr_mean_db,delta_sinr_std_db,delta_sinr_ci95_margin_db,delta_sinr_ci95_lower_db,pd_identity,pd_after,target_only_change_mean_db,target_only_change_std_db,target_erased_count,position_spread_db,gate_delta_mean_gt_1db,gate_delta_ci_lower_nonnegative,gate_pd_not_below_identity,gate_target_only_gt_minus_1db,gate_no_target_erased,gate_position_spread_lt_5db,qualifies_oracle_upper_bound
FMNoiseSaopin,10.0,true_jammer_optimum,oracle_jammer_rejection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,0.14804467906282182,1.6636516093976819,0.32607571544194563,-0.17803103637912382,0.97,0.98,-1.0130222744221566,1.7693101365525634,0,2.3854014697298727,False,False,True,False,True,True,False
FMNoiseSaopin,10.0,true_jammer_optimum,oracle_ratio,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-0.25763428874441213,3.4358663258413706,0.6734297998649087,-0.9310640886093209,0.97,0.94,-2.667227167447212,4.730809380917442,0,2.7774527749401106,False,False,False,False,True,True,False
FMNoiseSaopin,10.0,true_jammer_optimum,oracle_soft_wiener,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-0.048256900797527605,3.0950187865132737,0.6066236821566016,-0.6548805829541292,0.97,0.98,-2.055464768503945,3.655539861663835,0,3.006827060791038,False,False,True,False,True,True,False
FMNoiseSaopin,10.0,true_jammer_optimum,oracle_target_protection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-1.2846055971516759,1.0067307345706664,0.1973192239758506,-1.4819248211275264,0.97,0.97,-0.8727623986421998,0.026636132434322682,0,0.1919614498643345,False,False,True,True,True,True,False
FMNoiseSaopin,10.0,true_target_optimum,oracle_jammer_rejection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,0.17782929048095933,0.8913810462942555,0.1747106850736741,0.00311860540728523,0.97,0.95,-1.275202056346505,2.933972043228475,0,1.5379949947781975,False,True,False,False,True,True,False
FMNoiseSaopin,10.0,true_target_optimum,oracle_ratio,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-0.0014755839598576158,1.1889319172329347,0.2330306557776552,-0.2345062397375128,0.97,0.92,-2.196344071038298,5.561595441931096,0,0.6217253709447477,False,False,False,False,True,True,False
FMNoiseSaopin,10.0,true_target_optimum,oracle_soft_wiener,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,0.13695630090135155,0.9711528924946342,0.19034596692894828,-0.05338966602759673,0.97,0.92,-1.631028784979124,4.146055871585646,0,1.198589589464989,False,False,False,False,True,True,False
FMNoiseSaopin,10.0,true_target_optimum,oracle_target_protection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-1.1385506006589792,0.44491192615465563,0.0872027375263125,-1.2257533381852916,0.97,0.97,-0.913415746172999,9.481154666406865e-16,0,0.32186268427706566,False,False,True,True,True,True,False
FMNoiseSaopin,20.0,fixed_theoretical_target_order,oracle_jammer_rejection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,0.3803360999894906,1.1624409594420548,0.22783842805064275,0.15249767193884783,0.97,0.87,-1.3422233213612853,3.3342209395967606,0,2.191154845999544,False,True,False,False,True,True,False
FMNoiseSaopin,20.0,fixed_theoretical_target_order,oracle_ratio,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-0.26345612569457716,2.948225825725682,0.5778522618422336,-0.8413083875368108,0.97,0.85,-4.467654572734652,11.299536845902535,0,1.1726143638303335,False,False,False,False,True,True,False
FMNoiseSaopin,20.0,fixed_theoretical_target_order,oracle_soft_wiener,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,0.2250565154434837,2.1773193053021314,0.4267545838392177,-0.201698068395734,0.97,0.86,-3.6888387891156316,9.532705175184917,0,1.2818978509445007,False,False,False,False,True,True,False
FMNoiseSaopin,20.0,fixed_theoretical_target_order,oracle_target_protection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-0.8370748154545664,0.4601864809123304,0.09019655025881676,-0.9272713657133832,0.97,0.9,-0.8538978297862403,7.534857682796475e-16,0,0.6323303187731997,False,False,False,True,True,True,False
FMNoiseSaopin,20.0,received_only_optimum,oracle_jammer_rejection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-0.03134137109446177,1.9093115860431025,0.37422507086444806,-0.40556644195890984,0.97,0.95,-1.0979592912872924,2.004606677649013,0,2.386132989556969,False,False,False,False,True,True,False
FMNoiseSaopin,20.0,received_only_optimum,oracle_ratio,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-1.2783217522942956,6.139603488660273,1.2033622837774136,-2.481684036071709,0.97,0.8,-5.721189177130093,10.052627761563498,0,5.253890204987627,False,False,False,False,True,False,False
FMNoiseSaopin,20.0,received_only_optimum,oracle_soft_wiener,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-0.5588450827225047,5.4864745094212255,1.07534900384656,-1.6341940865690647,0.97,0.81,-4.709365203478831,8.35191273678644,0,5.445533151200339,False,False,False,False,True,False,False
FMNoiseSaopin,20.0,received_only_optimum,oracle_target_protection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-1.444960642585865,1.6654801917909703,0.3264341175910302,-1.7713947601768951,0.97,0.9,-0.8903098072465861,0.024358720615712513,0,1.4810941466025174,False,False,False,True,True,True,False
FMNoiseSaopin,20.0,true_jammer_optimum,oracle_jammer_rejection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,0.0488814070239366,1.920587949836935,0.37643523816803925,-0.32755383114410264,0.97,0.95,-1.0130222744221566,1.7693101365525634,0,2.6370114481215294,False,False,False,False,True,True,False
FMNoiseSaopin,20.0,true_jammer_optimum,oracle_ratio,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-0.9848729815857,6.203562120602249,1.2158981756380407,-2.2007711572237407,0.97,0.8,-5.460860641687499,9.515245231017941,0,5.647750724314431,False,False,False,False,True,False,False
FMNoiseSaopin,20.0,true_jammer_optimum,oracle_soft_wiener,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-0.30872561302460405,5.645848388847251,1.1065862842140612,-1.4153118972386654,0.97,0.82,-4.481852435103246,7.853960565033609,0,6.740142819130888,False,False,False,False,True,False,False
FMNoiseSaopin,20.0,true_jammer_optimum,oracle_target_protection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-1.4586549148064494,1.7243192987072684,0.3379665825466246,-1.7966214973530739,0.97,0.92,-0.8727623986421998,0.026636132434322682,0,1.4138606765119297,False,False,False,True,True,True,False
FMNoiseSaopin,20.0,true_target_optimum,oracle_jammer_rejection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,0.27158516502546537,1.1727515666169026,0.2298593070569129,0.041725857968552466,0.97,0.89,-1.2752020563465047,2.933972043228475,0,2.2814315775947236,False,True,False,False,True,True,False
FMNoiseSaopin,20.0,true_target_optimum,oracle_ratio,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-0.6430497301304063,2.7572385571980482,0.5404187572108174,-1.1834684873412238,0.97,0.85,-4.667756763928337,10.879119893323995,0,1.939539766432031,False,False,False,False,True,True,False
FMNoiseSaopin,20.0,true_target_optimum,oracle_soft_wiener,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-0.08422477260123021,2.0945881830667705,0.41053928388108696,-0.49476405648231714,0.97,0.86,-3.809614076487079,9.207963433262142,0,1.3366587616927754,False,False,False,False,True,True,False
FMNoiseSaopin,20.0,true_target_optimum,oracle_target_protection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-1.0661187508403867,0.3766920996394299,0.07383165152932826,-1.139950402369715,0.97,0.88,-0.913415746172999,9.481154666406865e-16,0,0.23243135244418967,False,False,False,True,True,True,False
FMNoiseSaopin,30.0,fixed_theoretical_target_order,oracle_jammer_rejection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,0.43476718182958507,1.3240999768180497,0.25952359545633774,0.17524358637324733,0.9,0.87,-1.3422233213612855,3.334220939596761,0,2.449929336676078,False,True,False,False,True,True,False
FMNoiseSaopin,30.0,fixed_theoretical_target_order,oracle_ratio,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-1.4415401188170722,4.71935146681745,0.9249928874962203,-2.3665330063132926,0.9,0.8,-7.701038061952501,17.536578024834768,0,6.130730930970413,False,False,False,False,True,False,False
FMNoiseSaopin,30.0,fixed_theoretical_target_order,oracle_soft_wiener,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-0.660671087963454,3.5539347045594014,0.6965712020936426,-1.3572422900570966,0.9,0.8,-6.6061024548466625,15.602865987790722,0,2.7019099749912763,False,False,False,False,True,True,False
FMNoiseSaopin,30.0,fixed_theoretical_target_order,oracle_target_protection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-0.8234934549681157,0.717487917906962,0.14062763190976454,-0.9641210868778802,0.9,0.8,-0.8538978297862403,7.534857682796475e-16,0,0.23672459219362052,False,False,False,True,True,True,False
FMNoiseSaopin,30.0,received_only_optimum,oracle_jammer_rejection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,0.06720202619294117,2.0661364247386693,0.4049627392487792,-0.337760713055838,0.9,0.83,-1.0242817384525502,1.7890586572041176,0,2.7600261790543836,False,False,False,False,True,True,False
FMNoiseSaopin,30.0,received_only_optimum,oracle_ratio,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-2.9275767000115995,8.362789491171705,1.6391067402696542,-4.5666834402812535,0.9,0.74,-9.702566913648084,16.503943629213815,0,8.712803649235553,False,False,False,False,True,False,False
FMNoiseSaopin,30.0,received_only_optimum,oracle_soft_wiener,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-1.8205386747731729,7.763612035093932,1.5216679588784108,-3.3422066336515837,0.9,0.74,-8.314902230616035,14.25966823857202,0,7.810950717682277,False,False,False,False,True,False,False
FMNoiseSaopin,30.0,received_only_optimum,oracle_target_protection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-1.3417273132143157,1.8725549494981766,0.36702077010164263,-1.7087480833159583,0.9,0.74,-0.8880756789017754,0.02489453824262345,0,1.2428622224220123,False,False,False,True,True,True,False
FMNoiseSaopin,30.0,true_jammer_optimum,oracle_jammer_rejection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,0.10512650068153104,2.069032954043754,0.40553045899257584,-0.3004039583110448,0.9,0.83,-1.0130222744221566,1.7693101365525634,0,2.9220624789138427,False,False,False,False,True,True,False
FMNoiseSaopin,30.0,true_jammer_optimum,oracle_ratio,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-2.8064541986997296,8.243454546113407,1.6157170910382277,-4.422171289737957,0.9,0.74,-9.614450717488028,16.39185974449721,0,8.596638999430112,False,False,False,False,True,False,False
FMNoiseSaopin,30.0,true_jammer_optimum,oracle_soft_wiener,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-1.7090615869054566,7.676442376280439,1.504582705750966,-3.2136442926564226,0.9,0.74,-8.231786953863136,14.142611274890045,0,7.705476944993256,False,False,False,False,True,False,False
FMNoiseSaopin,30.0,true_jammer_optimum,oracle_target_protection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-1.3523072880342317,2.0139691836100138,0.39473795998756267,-1.7470452480217944,0.9,0.75,-0.8727623986421998,0.026636132434322682,0,1.2998340010162899,False,False,False,True,True,True,False
FMNoiseSaopin,30.0,true_target_optimum,oracle_jammer_rejection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,0.31312566647782936,1.356984864183202,0.26596903337990757,0.047156633097921785,0.9,0.86,-1.2752020563465047,2.933972043228474,0,2.5987725368489247,False,True,False,False,True,True,False
FMNoiseSaopin,30.0,true_target_optimum,oracle_ratio,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-2.2349315271052506,5.126591162289797,1.0048118678088003,-3.2397433949140506,0.9,0.75,-8.479609728633482,16.929333160781688,0,6.261178915902773,False,False,False,False,True,False,False
FMNoiseSaopin,30.0,true_target_optimum,oracle_soft_wiener,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-1.2751078720777025,3.8468058116795887,0.7539739390891993,-2.029081811166902,0.9,0.77,-7.168775718610849,15.01622505865733,0,3.3937778554943767,False,False,False,False,True,True,False
FMNoiseSaopin,30.0,true_target_optimum,oracle_target_protection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-1.0455073926926004,0.8088419827526997,0.15853302861952914,-1.2040404213121296,0.9,0.8,-0.913415746172999,9.481154666406865e-16,0,0.35406020895274315,False,False,False,True,True,True,False
SMSP,0.0,fixed_theoretical_target_order,oracle_jammer_rejection,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-0.3836916110942401,1.808866120306582,0.35453775958009004,-0.7382293706743301,1.0,1.0,-2.0450005647025353,2.623678615098308,0,5.4932217614527765,False,False,True,False,True,False,False
SMSP,0.0,fixed_theoretical_target_order,oracle_ratio,ORACLE_DIAGNOSTIC_ONLY;NOT_FAIR;NOT_RL_ELIGIBLE,100,-0.31033670634505356,1.245008539480859,0.24402167373824835,-0.5543583800833018,1.0,1.0,-2.073372083655726,2.5599398587691806,0,3.7267384358006277,False,False,True,False,True,True,False
